profile_name,prediction_source,weighting_scheme,sort_strategy,top_k,enable_risk_filters,allow_cash_fallback,max_volatility_20d_pct,max_volatility_5d_pct,turnover_rate_lower_pct,turnover_rate_upper_pct,turnover_ratio_upper_pct,risk_penalty_weight,transaction_cost,max_turnover,rerank_signal_column,rerank_signal_weight,secondary_candidate_size,secondary_screen_mode,periods,cumulative_return_before_cost,cumulative_return_after_cost,mean_period_return_before_cost,mean_period_return_after_cost,return_volatility_before_cost,return_volatility_after_cost,max_drawdown_before_cost,max_drawdown_after_cost,sharpe_before_cost,sharpe_after_cost,win_rate_before_cost,win_rate_after_cost,avg_selected_count,avg_signal_count,avg_cash_weight,avg_turnover,avg_desired_turnover,avg_execution_strength,total_transaction_cost
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.85,0.96,0.03,0.97,0.95,0.1,0.001,0.8,,0.0,20,quality_layer,60,0.3225750507502432,0.2616824456608633,0.0047253179740223755,0.003936492401475742,0.010528988141531186,0.010535229492118553,-0.0423253586640433,-0.04770860708504865,3.2362798816357325,2.6944311388020874,0.6333333333333333,0.5833333333333334,5.0,5.0,0.003333333333806419,0.7888255725466334,1.383060982488181,0.6117384926544387,0.04732953435279803
