stock_id,weight,case_slice_return,case_slice_contribution,pred_return,pred_rank_all,pred_rank_pct_all,in_primary_topn,passed_risk_filter,risk_filter_reason,risk_penalty,selection_score,rerank_signal_score,selection_score_final,selection_rank,is_selected_by_current_model,volatility_20d,volatility_5d,turnover_rate,turnover_ratio_10d,close_position_20d,miss_reason
600023,0.2,0.03839122486288858,0.007678244972577717,0.46934238,254,0.15666666666666668,False,False,not_in_primary_topn,,,,,,False,0.0102410826425854,0.0106128348301749,0.6144,-0.291602771788634,0.9365079365071928,预测分排名未进入当前 TopN 初筛池。
601668,0.2,0.021912350597609535,0.004382470119521907,0.6003349,26,0.9166666666666666,True,True,pass,0.41081081081081083,1.0151351351351352,0.16891891891891897,1.0066891891891891,19.0,False,0.0112548003774602,0.0090611112734939,0.7028,-0.1398744324370632,0.4615384615377143,通过风控，但最终 risk_adjusted 排名第 19，被排名更高的候选挤掉。
601018,0.2,0.014184397163120477,0.0028368794326240955,0.59339786,32,0.8966666666666666,True,True,pass,0.3489864864864865,0.9560472972972973,0.41891891891891897,0.9351013513513514,34.0,False,0.012244184412728,0.0086193029662451,0.3162,-0.256192514878502,0.8478260869552056,通过风控，但最终 risk_adjusted 排名第 34，被排名更高的候选挤掉。
601818,0.2,0.027863777089783204,0.005572755417956641,0.60160154,25,0.92,True,True,pass,0.147972972972973,0.9430405405405405,0.04729729729729726,0.9406756756756757,32.0,False,0.0093554454519491,0.0115442651097102,0.3728,-0.4187442505885838,0.3333333333324408,通过风控，但最终 risk_adjusted 排名第 32，被排名更高的候选挤掉。
601186,0.2,0.023545706371191067,0.004709141274238214,0.49655136,222,0.2633333333333333,False,False,not_in_primary_topn,,,,,,False,0.0106302349495772,0.0117626704781715,0.6673,-0.3803164815571487,0.3846153846147165,预测分排名未进入当前 TopN 初筛池。
