profile_name,fold_id,date,day_rank_ic,candidate_count,prediction_mean,prediction_std,target_mean,target_std,avg_volatility_20d,avg_volatility_5d,avg_turnover_rate,avg_turnover_ratio_10d,avg_amplitude_ratio_5d,selected_count,selected_pred_return_mean,selected_target_return_mean,selected_weighted_target_return,selected_volatility_20d_mean,selected_volatility_5d_mean,selected_turnover_rate_mean,filter_initial_candidates,filter_after_primary_screen,filter_after_risk_filters,filter_after_secondary_screen,filter_fallback_used
walk_forward_default,1,2025-11-26,-0.21637414883074615,300,0.5029520392417908,0.027486145496368408,0.00871248038623854,0.031059058737763434,0.01911507154056696,0.018701012800123654,1.1424560000000001,-0.09702693589271977,-0.12757548712361397,5,0.5419915914535522,-0.00417108358524588,-0.0040107165461099395,0.01612206139657416,0.016481706405713958,0.9195599999999999,300,180,146,146,0
walk_forward_default,1,2025-11-27,-0.05390428026877707,300,0.5054970383644104,0.023048073053359985,0.006520541589028746,0.035966486693302074,0.018761714780250502,0.0187267133033879,1.0946293333333335,-0.10221509459272082,-0.10279976250371897,5,0.5324880480766296,0.0007517999887723399,0.0008190687687126162,0.01980316881472478,0.02213806990938216,1.48014,300,180,139,139,0
walk_forward_default,1,2025-11-28,0.019544783221065298,300,0.49934622645378113,0.02785353548824787,-0.0024013733862022447,0.033944920706592704,0.018009944409587524,0.013327795217730948,0.956631,-0.16405738453017676,-0.1222449036174351,5,0.5381134748458862,0.00888908925073066,0.009073998589200334,0.018678931822652824,0.0117960455049582,0.8745999999999998,300,180,143,143,0
walk_forward_default,1,2025-12-01,-0.04389698096312776,300,0.5014239549636841,0.031045014038681984,0.00038376468407220283,0.038252830783501904,0.01834038186217192,0.013839782209492899,1.3700813333333335,0.16998198524121147,0.12580044530885143,5,0.5475799441337585,-0.017770966719196122,-0.016371442017781086,0.02262334321149232,0.0230417244193465,1.6197399999999997,300,180,143,143,0
walk_forward_default,1,2025-12-02,-0.013762114186236768,300,0.5005751848220825,0.031262192875146866,0.005661202111109214,0.03992151511444516,0.018100374163062437,0.014492318122117277,1.0516143333333332,-0.11185102750213266,-0.06256847749070583,5,0.5522775053977966,0.0025579730258479395,0.0034710185520641767,0.02125268636273248,0.018034924441406898,1.20554,300,180,145,145,0
walk_forward_default,1,2025-12-03,0.010502795034168011,300,0.5058373212814331,0.03232446685433388,0.0013027612796860308,0.04338956684538926,0.018080796727540205,0.0145874845342174,1.0333456666666665,-0.09348647969508539,0.058180799332410625,5,0.5628968477249146,0.0211146308713417,0.02147129475119285,0.02441287154969606,0.025243795761425582,1.3781599999999998,300,180,148,148,0
walk_forward_default,1,2025-12-04,-0.09659541356572836,300,0.5037611126899719,0.03217073902487755,0.00828145668724565,0.034708132070079,0.017528733269125296,0.01459138847816717,0.9536159999999999,-0.15933976437850308,-0.04315944584139579,5,0.5335046648979187,-0.006516800300724419,-0.006533730419151829,0.01754893854094442,0.0164466529866015,1.36768,300,180,147,147,0
walk_forward_default,1,2025-12-05,-0.02458072848842052,300,0.49855732917785645,0.03015749529004097,-0.010352760226929434,0.030426012903726467,0.017632443961958996,0.015720058461574312,1.136266,0.05930147019919658,0.10098138877690864,5,0.5427783131599426,-0.009121436611231881,-0.009136618461325019,0.01320400076801374,0.012544513127694881,0.79434,300,180,147,147,0
walk_forward_default,1,2025-12-08,0.06948298215081346,300,0.4974742531776428,0.028637364506721497,-0.010410610970843498,0.030725295697685166,0.017131356302736607,0.014569927823218662,1.3106679999999997,0.18464006400761648,0.014389834697719817,5,0.5480143427848816,-0.014305316620824479,-0.01430357098864148,0.014599270460230804,0.020738932631461076,2.34978,300,180,149,149,0
walk_forward_default,1,2025-12-09,0.15287067238009025,300,0.5027186870574951,0.028294365853071213,-0.003435043734788855,0.03266527133140459,0.017293466318454756,0.015384440718267918,1.2065886666666665,0.08159133576899794,0.04719848155822513,5,0.5522738695144653,-0.0158132138128309,-0.015533879740305758,0.01670657788380644,0.018485546588729217,1.38836,300,180,153,153,0
walk_forward_default,1,2025-12-10,0.24029938227032893,300,0.5022851824760437,0.028761526569724083,-0.017189365285409042,0.03171994216929079,0.01732728939728113,0.015322414817281391,1.113572,0.003488237380900066,0.04914587071285898,5,0.5487289428710938,-0.01643883736660402,-0.01658539221318804,0.014787018368442359,0.0159928614491576,0.5645200000000001,300,180,158,158,0
walk_forward_default,1,2025-12-11,0.14300476361061587,300,0.5064916610717773,0.02778824046254158,0.003085779766843833,0.030402554949865674,0.01709527716632968,0.01653756970706329,1.1498650000000001,0.006446660323665321,-0.018292788530149668,5,0.5518935918807983,0.01805862688389514,0.018090270796854272,0.01547755096374194,0.011829125443679662,1.3333199999999998,300,180,158,158,0
walk_forward_default,1,2025-12-12,0.031047968093144463,300,0.5044172406196594,0.02650659903883934,0.004651272005405372,0.03156637006334862,0.01707322427643059,0.016338855980298134,1.521232,0.32729893356472667,0.05856792372564807,5,0.5521174073219299,-0.005644207626521,-0.005639549639350057,0.012649921772204559,0.012214630340730078,0.81348,300,180,156,156,0
