profile_name,prediction_source,weighting_scheme,sort_strategy,top_k,enable_risk_filters,allow_cash_fallback,max_volatility_20d_pct,max_volatility_5d_pct,turnover_rate_lower_pct,turnover_rate_upper_pct,turnover_ratio_upper_pct,risk_penalty_weight,transaction_cost,max_turnover,periods,cumulative_return_before_cost,cumulative_return_after_cost,mean_period_return_before_cost,mean_period_return_after_cost,return_volatility_before_cost,return_volatility_after_cost,max_drawdown_before_cost,max_drawdown_after_cost,sharpe_before_cost,sharpe_after_cost,win_rate_before_cost,win_rate_after_cost,avg_selected_count,avg_signal_count,avg_cash_weight,avg_turnover,avg_desired_turnover,avg_execution_strength,total_transaction_cost,primary_candidate_size,grid_index,is_current_default_profile,rank_after_cost,is_best_profile
grid_cs35_v2088_v590_tl2_th95_tr93_rp25_mt45,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.88,0.9,0.02,0.95,0.93,0.25,0.001,0.45,60,0.07956569087533816,0.05083663174865327,0.0012973170163423163,0.0008473170163423162,0.006421765474428176,0.006421765474428175,-0.03722941636457189,-0.04316789378498098,1.4567779037027775,0.9514657491497432,0.5,0.45,5.0,5.0,0.022651575071564345,0.45,1.6664736086321028,0.2766311195701813,0.026999999999999996,35,28,False,211,False
grid_cs35_v2088_v588_tl2_th95_tr95_rp25_mt50,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.88,0.88,0.02,0.95,0.95,0.25,0.001,0.5,60,0.08209872510221383,0.05015071035049434,0.0013385087570330458,0.0008385087570330458,0.006741256297595935,0.006741256297595935,-0.03655578953047245,-0.04515413785350064,1.431798983183976,0.8969504154548719,0.5166666666666667,0.45,5.0,5.0,0.017686995695658295,0.5,1.6501780887212332,0.31045406712783347,0.030000000000000002,35,11,False,212,False
grid_cs40_v2088_v590_tl2_th95_tr93_rp20_mt45,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.88,0.9,0.02,0.95,0.93,0.2,0.001,0.45,60,0.07884250751536737,0.050132386121813255,0.0012858137296214351,0.0008358137296214347,0.0063712605598916635,0.0063712605598916635,-0.036629813712415804,-0.04224293592377193,1.4553061483721537,0.9459883897569306,0.5,0.45,5.0,5.0,0.02262917061815146,0.45,1.6709636655555413,0.27585887987175567,0.026999999999999996,40,121,False,213,False
grid_cs40_v2090_v588_tl2_th95_tr93_rp25_mt45,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,0.88,0.02,0.95,0.93,0.25,0.001,0.45,60,0.07874570416174254,0.05003813883924324,0.0012835324267649472,0.0008335324267649474,0.006247555353859825,0.006247555353859825,-0.036288036721928374,-0.040146014818025266,1.4814889076773368,0.9620863631424114,0.48333333333333334,0.45,5.0,5.0,0.022564672164824353,0.45,1.6575551448732964,0.2779299918253576,0.026999999999999996,40,148,False,214,False
grid_cs40_v2090_v590_tl2_th95_tr93_rp25_mt55,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,0.9,0.02,0.95,0.93,0.25,0.001,0.55,60,0.08491741685322185,0.049735985787006554,0.0013874676824716047,0.0008374676824716049,0.007525271756023097,0.007525271756023097,-0.04273102028412534,-0.04852960352731739,1.329542914698483,0.8025046187278445,0.48333333333333334,0.4666666666666667,5.0,5.0,0.013671307241023325,0.5499999999999999,1.6279955824218981,0.3468083574377631,0.03300000000000001,40,174,False,215,False
grid_cs45_v2088_v590_tl2_th95_tr93_rp25_mt45,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.88,0.9,0.02,0.95,0.93,0.25,0.001,0.45,60,0.07842386657063227,0.049724734903496826,0.0012782040966009872,0.0008282040966009873,0.006190720009880787,0.006190720009880787,-0.03876249253824782,-0.04352704137607277,1.4888834912408622,0.9647124509194832,0.5,0.45,5.0,5.0,0.022384552575602904,0.45,1.6568744119581047,0.27825716773792075,0.026999999999999996,45,220,False,216,False
grid_cs45_v2090_v590_tl2_th95_tr93_rp20_mt55,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,0.9,0.02,0.95,0.93,0.2,0.001,0.55,60,0.08465953954131766,0.049486318434984966,0.0013839442198906452,0.0008339442198906454,0.007584266042403256,0.007584266042403256,-0.042465825228135023,-0.04722723074792268,1.315850952300341,0.7929122287856222,0.48333333333333334,0.4666666666666667,5.0,5.0,0.013800871670133965,0.5499999999999999,1.6328224398936806,0.3456884884501779,0.03300000000000001,45,267,False,217,False
grid_cs45_v2090_v588_tl2_th95_tr95_rp20_mt55,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,0.88,0.02,0.95,0.95,0.2,0.001,0.55,60,0.08414563974317879,0.04898880948044715,0.0013760910256660984,0.0008260910256660985,0.007596646521961875,0.007596646521961875,-0.038791346725739584,-0.04489534855269517,1.3062518410988533,0.784165366291267,0.48333333333333334,0.45,5.0,5.0,0.013756647741493315,0.5499999999999999,1.6217079570829263,0.34802590818943757,0.03300000000000001,45,249,False,218,False
grid_cs45_v2088_v590_tl2_th95_tr95_rp25_mt50,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.88,0.9,0.02,0.95,0.95,0.25,0.001,0.5,60,0.0805337016514498,0.048631187484882155,0.0013126534634669924,0.0008126534634669924,0.006480883636762549,0.006480883636762549,-0.03726427981505254,-0.04256424262072933,1.4605537252972107,0.9042173555139844,0.5166666666666667,0.45,5.0,5.0,0.017491916751570816,0.5,1.6347187775337744,0.31368417197665005,0.030000000000000002,45,227,False,219,False
grid_cs45_v2090_v588_tl2_th95_tr93_rp20_mt45,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,0.88,0.02,0.95,0.93,0.2,0.001,0.45,60,0.07699912578299539,0.048337276670427975,0.001256487781256015,0.0008064877812560149,0.0062468506741182785,0.0062468506741182785,-0.036172270843970455,-0.03998716780076117,1.4504368228561775,0.9309756868053125,0.48333333333333334,0.45,5.0,5.0,0.02254333992874439,0.45,1.6629840688532236,0.276992672564662,0.026999999999999996,45,241,False,220,False
grid_cs35_v2088_v590_tl2_th95_tr95_rp25_mt55,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.88,0.9,0.02,0.95,0.95,0.25,0.001,0.55,60,0.0832740768277418,0.048145083413213996,0.0013615433845718236,0.0008115433845718235,0.007439195844256309,0.007439195844256309,-0.0400951097439316,-0.049703705867682246,1.319797082807747,0.7866606409068981,0.5,0.45,5.0,5.0,0.013993627960197557,0.5499999999999999,1.63728105812471,0.34448198952587694,0.03300000000000001,35,36,False,221,False
grid_cs35_v2088_v588_tl2_th95_tr95_rp25_mt45,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.88,0.88,0.02,0.95,0.95,0.25,0.001,0.45,60,0.07675115174296776,0.04809580683424142,0.0012521619153169155,0.0008021619153169154,0.00616783402168334,0.00616783402168334,-0.03406310141380686,-0.04119814975238678,1.463960922095684,0.9378449247277848,0.5166666666666667,0.43333333333333335,5.0,5.0,0.022603608423820764,0.45,1.6632731115341826,0.27696675649243335,0.026999999999999996,35,10,False,222,False
grid_cs45_v2090_v590_tl2_th95_tr93_rp20_mt50,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,0.9,0.02,0.95,0.93,0.2,0.001,0.5,60,0.07907732883650076,0.047217001278168524,0.0012935773064391262,0.0007935773064391263,0.006994907692927752,0.006994907692927751,-0.03980598931846335,-0.044195326027131054,1.3335585005241715,0.8181047685028894,0.48333333333333334,0.4666666666666667,5.0,5.0,0.017683291153673134,0.5,1.6461401786757344,0.31135182308312087,0.030000000000000002,45,266,False,223,False
grid_cs45_v2090_v588_tl2_th95_tr95_rp20_mt50,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,0.88,0.02,0.95,0.95,0.2,0.001,0.5,60,0.07906201154792902,0.047202129362907685,0.0012933532841699186,0.0007933532841699186,0.007001163685396253,0.007001163685396253,-0.03622478385391148,-0.041176277797141614,1.3321361399081353,0.8171429991271507,0.5,0.45,5.0,5.0,0.017684307074246803,0.5,1.6360007032018267,0.3132471511907856,0.030000000000000002,45,248,False,224,False
grid_cs40_v2090_v590_tl2_th95_tr93_rp25_mt50,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,0.9,0.02,0.95,0.93,0.25,0.001,0.5,60,0.07903421207840045,0.047175147660748484,0.001292558489034596,0.0007925584890345958,0.006944151597996085,0.006944151597996085,-0.04019016904044148,-0.04547564540398963,1.3422477441579386,0.8230264649876412,0.48333333333333334,0.4666666666666667,5.0,5.0,0.017469639154680767,0.5,1.6414276906775442,0.3123487214762573,0.030000000000000002,40,173,False,225,False
grid_cs35_v2088_v590_tl2_th95_tr95_rp25_mt50,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.88,0.9,0.02,0.95,0.95,0.25,0.001,0.5,60,0.07859659361045868,0.04675025121660892,0.0012853554014773953,0.0007853554014773954,0.00687969299567019,0.006879692995670191,-0.03739732459766176,-0.046103884809179374,1.3472737257717955,0.8231876542373269,0.5166666666666667,0.45,5.0,5.0,0.017879441162188345,0.5,1.650124111568616,0.310417608091984,0.030000000000000002,35,35,False,226,False
grid_cs45_v2090_v590_tl2_th95_tr95_rp20_mt55,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,0.9,0.02,0.95,0.95,0.2,0.001,0.55,60,0.08068968489247297,0.04564305522228573,0.0013238145224184301,0.0007738145224184301,0.007728061206186929,0.007728061206186929,-0.03956012633313655,-0.045313968702659246,1.2352596627889774,0.7220512011588853,0.48333333333333334,0.45,5.0,5.0,0.013849874759322568,0.5499999999999999,1.6220979696731832,0.34791806433934247,0.033000000000000015,45,273,False,227,False
grid_cs45_v2088_v590_tl2_th95_tr95_rp25_mt45,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.88,0.9,0.02,0.95,0.95,0.25,0.001,0.45,60,0.07408017879231399,0.04549478506583915,0.0012093978333813696,0.0007593978333813696,0.0059473627399950005,0.0059473627399950005,-0.03506866767643946,-0.039623408712032515,1.4663796682074408,0.9207603256885214,0.5166666666666667,0.43333333333333335,5.0,5.0,0.022283311684572295,0.45,1.648122852459761,0.2797963883871218,0.026999999999999996,45,226,False,228,False
grid_cs45_v2090_v588_tl2_th95_tr95_rp20_mt45,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,0.88,0.02,0.95,0.95,0.2,0.001,0.45,60,0.07342102588745991,0.044852810620615635,0.0012018853663145449,0.0007518853663145449,0.0063975428136288,0.0063975428136288,-0.03383786481960571,-0.03749723898436497,1.3547261633779974,0.8475007734978832,0.5,0.43333333333333335,5.0,5.0,0.02260387329785053,0.45,1.6502846861828395,0.27922094737915665,0.026999999999999996,45,247,False,229,False
grid_cs35_v2088_v590_tl2_th95_tr95_rp25_mt45,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.88,0.9,0.02,0.95,0.95,0.25,0.001,0.45,60,0.07327846225146462,0.04471399288823075,0.0011991367592122078,0.0007491367592122078,0.006308523501870174,0.006308523501870174,-0.03495021716745783,-0.0424811575280879,1.3707007892897938,0.8563179631093721,0.5166666666666667,0.43333333333333335,5.0,5.0,0.02274797526678871,0.45,1.6629634409557452,0.2770114428296778,0.026999999999999996,35,34,False,230,False
grid_cs45_v2090_v590_tl2_th95_tr93_rp20_mt45,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,0.9,0.02,0.95,0.93,0.2,0.001,0.45,60,0.07305311188884,0.044494526064292605,0.0011961862076945615,0.0007461862076945616,0.00639700479993283,0.0063970047999328305,-0.03708028308702793,-0.04108562629503898,1.3484156544296624,0.8411476048650185,0.48333333333333334,0.45,5.0,5.0,0.02254957979886174,0.45,1.6594461269139178,0.2777229676542842,0.026999999999999996,45,265,False,231,False
grid_cs40_v2090_v590_tl2_th95_tr93_rp25_mt45,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,0.9,0.02,0.95,0.93,0.25,0.001,0.45,60,0.0727373510447733,0.044187038468803896,0.0011910012886939254,0.0007410012886939252,0.006353770345556219,0.00635377034555622,-0.0375767050714958,-0.042346597416960674,1.3517064615131964,0.8409866886169161,0.48333333333333334,0.45,5.0,5.0,0.022236730496222115,0.45,1.6548962877331703,0.27859678568855223,0.026999999999999996,40,172,False,232,False
grid_cs45_v2090_v590_tl2_th95_tr95_rp20_mt50,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,0.9,0.02,0.95,0.95,0.2,0.001,0.5,60,0.07561890752680811,0.04385898823669687,0.0012409704077050705,0.0007409704077050701,0.007135285736457143,0.007135285736457143,-0.037064553863016214,-0.041966665569189265,1.2541564841482387,0.7488436755746828,0.48333333333333334,0.45,5.0,5.0,0.017751962157621475,0.5,1.63608353464013,0.3132403910074407,0.030000000000000002,45,272,False,233,False
grid_cs45_v2090_v588_tl2_th95_tr93_rp25_mt55,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,0.88,0.02,0.95,0.93,0.25,0.001,0.55,60,0.07774458034803744,0.04279200006931738,0.0012752031357749737,0.0007252031357749741,0.007313353498514667,0.007313353498514667,-0.043203759796343166,-0.04831188137114972,1.2573740059475984,0.7150637779768191,0.4666666666666667,0.45,5.0,5.0,0.013792545044893146,0.5499999999999999,1.6349184440073292,0.34489264050248025,0.03300000000000001,45,246,False,234,False
grid_cs40_v2090_v588_tl2_th95_tr95_rp25_mt55,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,0.88,0.02,0.95,0.95,0.25,0.001,0.55,60,0.07770257092065092,0.04275136044420447,0.0012736802205493807,0.0007236802205493805,0.00719187057258578,0.00719187057258578,-0.03893299971287545,-0.045099437985957835,1.277086203759071,0.7256154336747856,0.48333333333333334,0.45,5.0,5.0,0.013789148812374042,0.5499999999999999,1.6245793184122959,0.34701370851034147,0.03300000000000001,40,156,False,235,False
grid_cs35_v2090_v588_tl2_th95_tr93_rp20_mt55,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,0.88,0.02,0.95,0.93,0.2,0.001,0.55,60,0.07756993042495086,0.04262283346108897,0.0012750489783813694,0.000725048978381369,0.0076534429261109985,0.0076534429261109985,-0.04122250065384803,-0.049949485875996014,1.2013559164589054,0.6831438593101735,0.48333333333333334,0.4666666666666667,5.0,5.0,0.013731786892068524,0.5499999999999999,1.6429608063846903,0.34384595155715003,0.033000000000000015,35,51,False,236,False
grid_cs40_v2090_v588_tl2_th95_tr93_rp20_mt55,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,0.88,0.02,0.95,0.93,0.2,0.001,0.55,60,0.07679168117423352,0.04186945391555197,0.0012617242401053172,0.0007117242401053173,0.007486345616144349,0.007486345616144349,-0.041217033671633097,-0.049915657437158756,1.2153356728241766,0.6855569788700189,0.48333333333333334,0.4666666666666667,5.0,5.0,0.013763814881556867,0.5499999999999999,1.64586482653055,0.34273080629614905,0.033000000000000015,40,147,False,237,False
grid_cs35_v2090_v588_tl2_th95_tr93_rp20_mt50,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,0.88,0.02,0.95,0.93,0.2,0.001,0.5,60,0.07354521126252656,0.04184553616795217,0.0012081369284326186,0.0007081369284326188,0.007040467630986256,0.007040467630986256,-0.03847423713547937,-0.04592360393466921,1.237417703356494,0.7252995509208001,0.48333333333333334,0.4666666666666667,5.0,5.0,0.017651121994286645,0.5,1.6564448716511952,0.30958332540347083,0.030000000000000002,35,50,False,238,False
grid_cs35_v2090_v588_tl2_th95_tr93_rp25_mt55,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,0.88,0.02,0.95,0.93,0.25,0.001,0.55,60,0.07664878366331673,0.04173110136823466,0.0012599052230117193,0.0007099052230117193,0.007539552323441055,0.007539552323441055,-0.04178164248495331,-0.05079787253649459,1.2050192608041685,0.6789792211748322,0.48333333333333334,0.4666666666666667,5.0,5.0,0.013719275702222394,0.5499999999999999,1.6429348694885963,0.3434877395935095,0.03300000000000001,35,54,False,239,False
grid_cs40_v2090_v588_tl2_th95_tr95_rp25_mt50,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,0.88,0.02,0.95,0.95,0.25,0.001,0.5,60,0.07325122741070667,0.041560176072307664,0.0012008261921802892,0.0007008261921802891,0.006639315121619739,0.006639315121619739,-0.03638208675323773,-0.04136343533685871,1.3042430821599382,0.7611823583628168,0.5,0.45,5.0,5.0,0.01771281639340104,0.5,1.6383277208257596,0.3125113601361769,0.030000000000000002,40,155,False,240,False
grid_cs45_v2090_v590_tl2_th95_tr95_rp20_mt45,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,0.9,0.02,0.95,0.95,0.2,0.001,0.45,60,0.07003739248422214,0.041557726398890216,0.0011500813595559272,0.000700081359555927,0.006532920232481947,0.006532920232481947,-0.03473195019699549,-0.03861136635892004,1.2694712824493959,0.7727567914652053,0.5,0.43333333333333335,5.0,5.0,0.02263867724941998,0.45,1.6500917798570565,0.27928512760051233,0.026999999999999996,45,271,False,241,False
grid_cs45_v2090_v588_tl2_th95_tr93_rp25_mt50,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,0.88,0.02,0.95,0.93,0.25,0.001,0.5,60,0.0729257679806461,0.041244147123770336,0.0011964734778151436,0.0006964734778151433,0.006746095142227945,0.006746095142227944,-0.040388664363468996,-0.044833424070281125,1.278946229794949,0.7444812986832258,0.4666666666666667,0.45,5.0,5.0,0.01774832809342218,0.5,1.6487139318050026,0.31055625292677874,0.030000000000000002,45,245,False,242,False
grid_cs40_v2090_v588_tl2_th95_tr93_rp20_mt50,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,0.88,0.02,0.95,0.93,0.2,0.001,0.5,60,0.07280965308660159,0.04113137258545341,0.001195691739495994,0.0006956917394959939,0.006896126669908993,0.006896126669908993,-0.03846806279592352,-0.0457622663250723,1.250304143980705,0.7274669850873388,0.48333333333333334,0.4666666666666667,5.0,5.0,0.0176875387624397,0.5,1.659004331294385,0.30873712289675137,0.03,40,146,False,243,False
grid_cs35_v2090_v588_tl2_th95_tr93_rp25_mt50,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,0.88,0.02,0.95,0.93,0.25,0.001,0.5,60,0.07267876830245235,0.04100427877566126,0.0011939910257601518,0.0006939910257601514,0.006945005832126588,0.006945005832126588,-0.03905170196357999,-0.04662635453133945,1.2397385891046444,0.7205811740330494,0.48333333333333334,0.4666666666666667,5.0,5.0,0.01762824415452001,0.5,1.6562733809813441,0.3093720615652886,0.03,35,53,False,244,False
grid_cs35_v2090_v588_tl2_th95_tr93_rp20_mt45,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,0.88,0.02,0.95,0.93,0.2,0.001,0.45,60,0.06891286910315397,0.04046265970620788,0.0011318375281874212,0.0006818375281874213,0.00642033777960386,0.00642033777960386,-0.03567887935420888,-0.04186543915411167,1.2712409793573074,0.7658164582010686,0.48333333333333334,0.45,5.0,5.0,0.02257183652546889,0.45,1.6697944447851507,0.276077244756369,0.026999999999999996,35,49,False,245,False
grid_cs40_v2090_v588_tl2_th95_tr95_rp25_mt45,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,0.88,0.02,0.95,0.95,0.25,0.001,0.45,60,0.06827115452140364,0.03983780401333381,0.0011196841321877,0.0006696841321876998,0.0060785118793789655,0.0060785118793789655,-0.033984612547001136,-0.0376647527694246,1.3283114785451782,0.7944643441953924,0.5,0.43333333333333335,5.0,5.0,0.022627285896166922,0.45,1.6520895689930541,0.2787121062934672,0.026999999999999996,40,154,False,246,False
grid_cs40_v2090_v588_tl2_th95_tr93_rp20_mt45,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,0.88,0.02,0.95,0.93,0.2,0.001,0.45,60,0.068227727105451,0.03979547573531517,0.0011203542571620398,0.0006703542571620399,0.006297145008686528,0.006297145008686528,-0.03567233052180452,-0.041602461670614765,1.2829606798985465,0.7676484005336413,0.48333333333333334,0.45,5.0,5.0,0.022612851379597402,0.45,1.6720074103392273,0.27545499687537095,0.026999999999999996,40,145,False,247,False
grid_cs35_v2090_v588_tl2_th95_tr93_rp25_mt45,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,0.88,0.02,0.95,0.93,0.25,0.001,0.45,60,0.06810901932619884,0.03967986778950716,0.0011187789696044204,0.0006687789696044205,0.00634165341985431,0.006341653419854311,-0.036265866225176246,-0.04244525347931427,1.2721650565735825,0.7604694571644083,0.48333333333333334,0.45,5.0,5.0,0.02253345161229856,0.45,1.669490747305713,0.2759784584511824,0.026999999999999996,35,52,False,248,False
grid_cs45_v2090_v588_tl2_th95_tr93_rp25_mt45,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,0.88,0.02,0.95,0.93,0.25,0.001,0.45,60,0.06763131062149608,0.039214695020782786,0.0011102382596979482,0.0006602382596979481,0.006169179153430605,0.006169179153430604,-0.03751300578168859,-0.041323200537995874,1.297748330455544,0.7717470477544106,0.4666666666666667,0.43333333333333335,5.0,5.0,0.022710808312256196,0.45,1.6623967909113575,0.2769546518902686,0.026999999999999996,45,244,False,249,False
grid_cs35_v2090_v590_tl2_th95_tr93_rp20_mt55,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,0.9,0.02,0.95,0.93,0.2,0.001,0.55,60,0.0734927581159639,0.03867569167392615,0.0012127722536233244,0.0006627722536233241,0.007780477091862495,0.007780477091862495,-0.04199832284982741,-0.05052267089415663,1.1240217005387187,0.614270645920424,0.48333333333333334,0.4666666666666667,5.0,5.0,0.013949589137356411,0.5499999999999999,1.6427894148824715,0.3438443862659077,0.03300000000000001,35,75,False,250,False
grid_cs35_v2090_v588_tl2_th95_tr95_rp20_mt55,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,0.88,0.02,0.95,0.95,0.2,0.001,0.55,60,0.07333505465505441,0.03852301431885463,0.0012105034623205249,0.000660503462320525,0.007809153180689031,0.007809153180689031,-0.03947930320980608,-0.04928961536333232,1.1177991266239304,0.6099199352132629,0.48333333333333334,0.45,5.0,5.0,0.013772261389268436,0.55,1.6332923055618507,0.34601399549953143,0.03300000000000001,35,57,False,251,False
grid_cs35_v2090_v588_tl2_th95_tr95_rp20_mt50,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,0.88,0.02,0.95,0.95,0.2,0.001,0.5,60,0.06996043310217082,0.03836484212364266,0.0011533805217518243,0.0006533805217518244,0.007193144209873557,0.007193144209873557,-0.03661437558367964,-0.04522937452825815,1.1562600414960156,0.6550117458598896,0.5,0.45,5.0,5.0,0.017704681086336323,0.5,1.647176816967283,0.3114510883389603,0.030000000000000002,35,56,False,252,False
grid_cs35_v2090_v590_tl2_th95_tr93_rp20_mt50,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,0.9,0.02,0.95,0.93,0.2,0.001,0.5,60,0.06952293348857363,0.0379400523478699,0.0011464362503530875,0.0006464362503530875,0.007171773782301521,0.0071717737823015215,-0.03932246732613787,-0.046865026551238476,1.1527231087236607,0.6499811950897202,0.48333333333333334,0.4666666666666667,5.0,5.0,0.017823991042243668,0.5,1.6559175584741472,0.30969449418111966,0.030000000000000002,35,74,False,253,False
grid_cs40_v2090_v590_tl2_th95_tr93_rp20_mt55,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,0.9,0.02,0.95,0.93,0.2,0.001,0.55,60,0.07272087044352116,0.03792847169448188,0.001199515480705398,0.0006495154807053979,0.0076180524746039665,0.0076180524746039665,-0.041999442789919406,-0.050436601071999876,1.1354383776730244,0.6148189127596415,0.48333333333333334,0.4666666666666667,5.0,5.0,0.013858988767150063,0.5499999999999999,1.645707478619132,0.3427919430337337,0.03300000000000001,40,171,False,254,False
grid_cs35_v2090_v590_tl2_th95_tr93_rp25_mt55,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,0.9,0.02,0.95,0.93,0.25,0.001,0.55,60,0.07258047383498845,0.037792541110009736,0.0011977119660706729,0.0006477119660706731,0.007668326294915434,0.007668326294915435,-0.04255117964096433,-0.05136450341586818,1.1262984231038697,0.6090921579453101,0.48333333333333334,0.4666666666666667,5.0,5.0,0.013936681291657442,0.5499999999999999,1.6427634311586776,0.3434909157297323,0.03300000000000001,35,78,False,255,False
grid_cs35_v2090_v588_tl2_th95_tr95_rp20_mt45,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,0.88,0.02,0.95,0.95,0.2,0.001,0.45,60,0.06590851736544145,0.0375369329758628,0.0010858137935050999,0.0006358137935050998,0.006568552353559431,0.006568552353559431,-0.03372614541476315,-0.04119948704377063,1.1920304801916455,0.6980104932520329,0.5,0.43333333333333335,5.0,5.0,0.022635456915957083,0.45,1.6609590349239665,0.2776525628664205,0.026999999999999996,35,55,False,256,False
grid_cs40_v2090_v590_tl2_th95_tr93_rp20_mt50,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,0.9,0.02,0.95,0.93,0.2,0.001,0.5,60,0.06881187724303817,0.037249680039619815,0.0011343384019387003,0.0006343384019386998,0.007031188147786503,0.007031188147786503,-0.039319918401076515,-0.04663681812622067,1.1633639111777758,0.6505698855195291,0.48333333333333334,0.4666666666666667,5.0,5.0,0.017746016981883776,0.5,1.658496708228149,0.30889289470129666,0.03,40,170,False,257,False
grid_cs35_v2090_v590_tl2_th95_tr93_rp25_mt50,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,0.9,0.02,0.95,0.93,0.25,0.001,0.5,60,0.06866620161204118,0.0371082254940589,0.0011323914847943563,0.0006323914847943563,0.007077988153521722,0.007077988153521722,-0.039892639500319516,-0.0475602988964976,1.1536881593375845,0.6442847529939314,0.48333333333333334,0.4666666666666667,5.0,5.0,0.017800763034493423,0.5,1.6557458935238285,0.3094888492988871,0.03,35,77,False,258,False
grid_cs45_v2090_v590_tl2_th95_tr93_rp25_mt55,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,0.9,0.02,0.95,0.93,0.25,0.001,0.55,60,0.07169903717572246,0.03693929128589635,0.0011820320452239459,0.0006320320452239459,0.007407676215041369,0.007407676215041369,-0.04409145123767866,-0.04988254120058677,1.1506650735200108,0.6152601384396728,0.4666666666666667,0.45,5.0,5.0,0.013700764628665157,0.5499999999999999,1.63307600535473,0.3454203849596476,0.03300000000000001,45,270,False,259,False
grid_cs40_v2090_v588_tl2_th95_tr95_rp20_mt55,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.9,0.88,0.02,0.95,0.95,0.2,0.001,0.55,60,0.07167979589819296,0.03692060823579335,0.001183394964885595,0.0006333949648855949,0.007633786900775861,0.007633786900775862,-0.03946049815023167,-0.048964921428406916,1.117870142428855,0.5983237554833021,0.48333333333333334,0.45,5.0,5.0,0.013803155005249805,0.5499999999999999,1.636518711510225,0.34481371417627193,0.03300000000000001,40,153,False,260,False
