rmse,mae,rank_ic,top5_mean_return,fold_id,train_rows,valid_rows,train_date_start,train_date_end,valid_date_start,valid_date_end
0.49839471680772546,0.4962062367137784,-0.05837405003547378,-0.009303507961362716,1,137090,6000,2024-01-02,2025-11-25,2025-11-26,2025-12-23
0.49327643797035575,0.4894992178992229,-0.02050265517281643,-0.0011296815309231037,2,143090,6000,2024-01-02,2025-12-23,2025-12-24,2026-01-22
0.5046997332549121,0.5013858487187568,0.006384008462750096,-0.004573557411764838,3,149090,6000,2024-01-02,2026-01-22,2026-01-23,2026-02-27
