rmse,mae,rank_ic,top5_mean_return,fold_id,train_rows,valid_rows,train_sequence_rows,valid_sequence_rows,train_date_start,train_date_end,valid_date_start,valid_date_end
0.48429609146792885,0.4826155487186228,-0.011686160712993299,0.018445761854556313,1,137090,6000,131390,6000,2024-01-02,2025-11-25,2025-11-26,2025-12-23
0.5115213174921415,0.5075829211424902,0.04998553068738334,0.021203469891888732,2,143090,6000,137390,6000,2024-01-02,2025-12-23,2025-12-24,2026-01-22
0.5148446872738851,0.5116701772837583,-0.01581558637451027,-0.00019189030625400215,3,149090,6000,143390,6000,2024-01-02,2026-01-22,2026-01-23,2026-02-27
