profile_name,date,selected_count,signal_count,cash_weight,gross_return,transaction_cost,net_return,turnover,desired_turnover,execution_strength,net_value_before_cost,net_value_after_cost,selected_stock_ids,selected_weights,target_weights,selected_pred_returns,selected_target_returns,filter_initial_candidates,filter_after_primary_screen,filter_after_risk_filters,filter_after_secondary_screen,filter_secondary_quality_filter_count,filter_fallback_used,drawdown_before_cost,drawdown_after_cost
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-26,5,5,0.19999999999999996,0.00880011191387868,0.0008,0.00800011191387868,0.8,1.0,0.8,1.0088001119138787,1.0080001119138786,"600941,600803,601728,600050,601186","0.162213,0.160591,0.160025,0.159554,0.157617","0.202766,0.200739,0.200031,0.199443,0.197021","0.548595,0.543108,0.541194,0.539602,0.533050","-0.011328,0.039656,0.019034,0.000000,0.007762",300,40,32,20,20,False,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-27,5,5,0.0,0.010318433749540237,0.0005152337630934665,0.00980319998644677,0.5152337630934665,0.5152337630934665,1.0,1.019209349035191,1.017881738597331,"600941,600803,600050,601728,601838","0.202491,0.203818,0.198408,0.198261,0.197022","0.202491,0.203818,0.198408,0.198261,0.197022","0.548422,0.552016,0.537364,0.536965,0.533608","-0.012588,0.034128,-0.005525,0.023634,0.011786",300,40,33,20,20,False,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-28,5,5,0.0,-0.00039995858128669733,0.0008,-0.0011999585812866973,0.8,0.8005530128658332,0.9993092114364125,1.0188017075099167,1.016660322670366,"600803,600941,000651,000538,601728","0.208566,0.198147,0.197793,0.197459,0.197762","0.208569,0.198144,0.197930,0.197596,0.197761","0.559040,0.531097,0.530523,0.529628,0.530072","-0.011014,-0.004686,0.012865,-0.005887,0.007299",300,40,30,20,20,False,-0.000399958581286719,-0.001199958581286853
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-01,5,5,0.0,-0.00353442569093041,0.0008,-0.00433442569093041,0.8,1.1976320509443181,0.6679847949703833,1.01520082858093,1.012253684048834,"600803,000651,601838,000938,000333","0.205018,0.199828,0.133580,0.132494,0.132026","0.203255,0.200840,0.199907,0.198349,0.197649","0.546989,0.540491,0.537981,0.533787,0.531903","-0.026661,0.000734,-0.012238,-0.010269,0.036205",300,40,26,19,19,False,-0.00393297064833209,-0.00552918314091444
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-02,5,5,0.0,-0.0067982574898636135,0.0007999999999999999,-0.007598257489863614,0.7999999999999999,1.4675421436934346,0.5451291490591208,1.0082992319443138,1.0045623199123679,"002074,600803,600690,601728,603501","0.111129,0.202593,0.108507,0.138337,0.107687","0.203858,0.200569,0.199049,0.198981,0.197543","0.542469,0.533718,0.529673,0.529492,0.525667","0.007499,-0.010570,-0.022302,-0.021552,-0.000826",300,40,20,15,15,False,-0.01070449079102831,-0.013085428473564864
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-03,5,5,0.0,-0.0071934335579154265,0.0007999999999999999,-0.007993433557915427,0.7999999999999999,1.1404495144861768,0.7014777855909172,1.001046098412825,0.9965324177533631,"002074,002493,000938,600803,601838","0.177221,0.140648,0.157646,0.199102,0.156643","0.205347,0.200503,0.199087,0.197617,0.197447","0.553268,0.540218,0.536401,0.532442,0.531983","0.031135,-0.028689,0.018944,-0.039331,-0.024461",300,40,22,16,16,False,-0.01782092230566734,-0.0209742645283999
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-04,5,5,0.0,-0.014798821676199697,0.0008,-0.015598821676199697,0.8,0.9430561687417929,0.8483057812636382,0.9862317957127582,0.9809876862742762,"002493,600104,600803,601838,600690","0.197135,0.169008,0.198836,0.191340,0.172200","0.207236,0.199230,0.198788,0.197545,0.197200","0.563026,0.541273,0.540074,0.536696,0.535760","-0.016649,-0.006502,0.007425,-0.035088,-0.030083",300,40,22,16,16,False,-0.032356015330560095,-0.03624591239243169
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-05,5,5,0.0,-0.0009680249027781057,0.0008,-0.0017680249027781057,0.8,1.9917677059595804,0.40165326388529904,0.9852770987745967,0.9792532756156247,"601298,000651,601066,600027,600900","0.081319,0.082826,0.080211,0.079885,0.079875","0.202460,0.200081,0.199702,0.198892,0.198866","0.538652,0.532322,0.531316,0.529159,0.529089","-0.003472,-0.003914,0.014615,-0.011364,-0.007838",300,40,32,20,20,False,-0.03329271880474349,-0.037949853619476004
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-08,5,5,0.0,-0.007392561020878096,0.0008,-0.008192561020878095,0.8,1.6717109223105617,0.47855163791971694,0.9779933776994318,0.971230683400249,"601298,600741,000651,601816,601618","0.138820,0.095881,0.138829,0.095443,0.095172","0.201476,0.200356,0.199852,0.199442,0.198874","0.540265,0.537261,0.535909,0.534810,0.533287","0.012821,0.008101,0.004666,-0.015326,-0.095975",300,40,31,20,20,False,-0.040439161370306564,-0.04583150814884307
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-09,5,5,0.0,0.008017051983653038,0.0008,0.007217051983653038,0.8,1.25555653961402,0.6371676422042563,0.9858340014481166,0.9782401057304674,"600741,000538,601298,601816,600027","0.162953,0.127983,0.178185,0.161326,0.141774","0.201147,0.200623,0.200601,0.198843,0.198786","0.538359,0.536956,0.536897,0.532194,0.532041","0.018936,0.003956,0.019837,-0.009690,0.017308",300,40,36,20,20,False,-0.03274631224553459,-0.038945224541989454
