profile_name,date,selected_count,signal_count,cash_weight,gross_return,transaction_cost,net_return,turnover,desired_turnover,execution_strength,net_value_before_cost,net_value_after_cost,selected_stock_ids,selected_weights,target_weights,selected_pred_returns,selected_target_returns,filter_initial_candidates,filter_after_primary_screen,filter_after_risk_filters,filter_after_secondary_screen,filter_secondary_quality_filter_count,filter_fallback_used,drawdown_before_cost,drawdown_after_cost
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-26,5,5,0.19999999999999996,0.004798787057817563,0.0008,0.0039987870578175625,0.8,1.0,0.8,1.0047987870578177,1.0039987870578175,"600941,600803,601939,601728,600050","0.161430,0.161164,0.159790,0.159246,0.158371","0.201787,0.201455,0.199737,0.199058,0.197963","0.554239,0.553325,0.548607,0.546742,0.543736","-0.011328,0.039656,-0.017490,0.019034,0.000000",300,40,26,26,26,False,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-27,5,5,0.061449394890366604,-0.0007010645076749467,0.0008,-0.0015010645076749467,0.8,1.1548127117409128,0.6927530255481665,1.0040943582908566,1.0024917201128163,"600941,600803,601012,001979,600233","0.188584,0.190296,0.137995,0.137837,0.137157","0.200628,0.203217,0.199198,0.198969,0.197988","0.554222,0.561375,0.550271,0.549641,0.546930","-0.012588,0.034128,-0.033532,-0.008439,0.007063",300,40,25,25,25,False,-0.0007010645076749311,-0.001501064507674954
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-28,5,5,0.02315255182952869,-0.0050629637506844575,0.0007999999999999999,-0.005862963750684458,0.7999999999999999,1.2836440809024143,0.6232257149019004,0.9990106649525632,0.9966141474974336,"688012,600803,300347,002074,600233","0.128000,0.198812,0.127090,0.120997,0.171702","0.205383,0.203961,0.203923,0.194147,0.192587","0.572258,0.568296,0.568190,0.540951,0.536605","0.018676,-0.011014,-0.041569,-0.026443,0.018746",300,40,21,21,21,False,-0.005760478794170187,-0.007355227571563483
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-01,5,5,0.003999412272558844,-0.012768220940537683,0.0008,-0.013568220940537683,0.8,0.9670498880107974,0.8272582520490068,0.9862550760604955,0.9830918665517229,"688012,300347,600515,601012,600803","0.189912,0.188137,0.165196,0.173415,0.197988","0.202839,0.200885,0.199691,0.198769,0.197816","0.574716,0.569177,0.565794,0.563183,0.560483","0.042137,-0.018178,-0.035928,-0.035389,-0.026661",300,40,20,20,20,False,-0.01845514866874054,-0.02082365115934215
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-02,5,5,0.000433101060748009,0.003838861402654676,0.0008,0.003038861402654676,0.8,0.8971538455339915,0.8917088233889642,0.9900411726051564,0.9860793464802506,"601012,688012,002074,600515,688223","0.201792,0.203429,0.178486,0.194107,0.173393","0.205238,0.205070,0.197623,0.197618,0.194450","0.578548,0.578076,0.557083,0.557069,0.548138","-0.013115,0.045554,0.007499,-0.002016,-0.021505",300,40,16,16,16,False,-0.014687134023990467,-0.017848069946457934
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-03,5,5,2.121616395767134e-05,0.03421407031327046,0.0008,0.033414070313270455,0.8,0.8412079474103091,0.951013364130511,1.0239145108977021,1.0190282710980054,"002459,688012,601012,300274,002074","0.194738,0.202832,0.198083,0.187946,0.196008","0.204768,0.202801,0.197892,0.197627,0.196911","0.589484,0.583821,0.569689,0.568925,0.566864","0.000000,0.062720,0.023503,0.057114,0.031135",300,40,18,18,18,False,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-04,5,5,1.264813699730638e-05,0.01033417102536546,0.0008,0.009534171025365459,0.8,1.9809614564315794,0.4038443036852854,1.0344958185686723,1.0287438609143362,"002493,600515,000630,600183,601111","0.082659,0.086946,0.080777,0.079575,0.079556","0.204680,0.201258,0.200020,0.197044,0.196997","0.575273,0.565656,0.562177,0.553812,0.553681","-0.016649,0.081250,-0.012478,0.084238,-0.013189",300,40,18,18,18,False,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-05,5,5,5.9099477462964956e-06,-0.009511332385594892,0.0008,-0.010311332385594892,0.8,1.5016659848717813,0.5327416403244344,1.0246563849867576,1.0181361410248082,"600515,601877,601111,002493,601298","0.148632,0.107614,0.143945,0.144268,0.104706","0.202735,0.202001,0.200419,0.198304,0.196542","0.559542,0.557514,0.553147,0.547310,0.542448","0.018634,-0.014804,-0.021713,-0.049898,-0.003472",300,40,28,28,28,False,-0.009511332385594873,-0.010311332385595007
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-08,5,5,3.1532728933525433e-06,-0.0032512165146811366,0.0008,-0.004051216514681137,0.8,1.7150946155260516,0.4664465696282447,1.0213250052260152,1.014011451076095,"000630,000725,600522,601298,000100","0.114488,0.093449,0.093102,0.148715,0.092697","0.202274,0.200343,0.199599,0.199055,0.198729","0.555098,0.549801,0.547758,0.546265,0.545371","-0.061404,-0.021429,0.041617,0.012821,0.000000",300,40,29,29,29,False,-0.012731625499347365,-0.014320775460227142
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-09,5,5,1.2558027362441493e-06,0.014341701080011473,0.0008,0.013541701080011473,0.8,1.3294640262090733,0.6017462558059401,1.0359725431565079,1.027742891038276,"600741,600522,601298,000725,600795","0.120673,0.157641,0.179717,0.157544,0.119692","0.200539,0.200354,0.200236,0.199964,0.198908","0.545180,0.544678,0.544356,0.543617,0.540745","0.018936,0.047876,0.019837,-0.007194,0.017361",300,40,33,33,33,False,0.0,-0.0009730020407320294
