profile_name,date,selected_count,signal_count,cash_weight,gross_return,transaction_cost,net_return,turnover,desired_turnover,execution_strength,net_value_before_cost,net_value_after_cost,selected_stock_ids,selected_weights,target_weights,selected_pred_returns,selected_target_returns,filter_initial_candidates,filter_after_primary_screen,filter_after_risk_filters,filter_after_secondary_screen,filter_secondary_quality_filter_count,filter_fallback_used,drawdown_before_cost,drawdown_after_cost
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-26,5,5,0.19999999999999996,0.00880011191387868,0.0008,0.00800011191387868,0.8,1.0,0.8,1.0088001119138787,1.0080001119138786,"600941,600803,601728,600050,601186","0.162213,0.160591,0.160025,0.159554,0.157617","0.202766,0.200739,0.200031,0.199443,0.197021","0.548595,0.543108,0.541194,0.539602,0.533050","-0.011328,0.039656,0.019034,0.000000,0.007762",300,38,31,20,20,False,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-27,5,5,1.1102230246251565e-16,0.007763054206446916,0.0005152337630934665,0.00724782044335345,0.5152337630934665,0.5152337630934665,1.0,1.016631481866136,1.0153059157319106,"600941,600803,600050,601728,600036","0.202382,0.203708,0.198301,0.198154,0.197455","0.202382,0.203708,0.198301,0.198154,0.197455","0.548422,0.552016,0.537364,0.536965,0.535071","-0.012588,0.034128,-0.005525,0.023634,-0.001160",300,38,31,20,20,False,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-28,5,5,0.0,-0.00040032763254229005,0.0008,-0.00120032763254229,0.8,0.80077300521448,0.9990346762322827,1.0162244961918325,1.014087215985774,"600803,600941,000651,000538,601728","0.208564,0.198148,0.197739,0.197405,0.197762","0.208569,0.198144,0.197930,0.197596,0.197761","0.559040,0.531097,0.530523,0.529628,0.530072","-0.011014,-0.004686,0.012865,-0.005887,0.007299",300,38,29,20,20,False,-0.00040032763254227444,-0.0012003276325424084
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-01,5,5,0.0,-0.014104213946340479,0.0008,-0.01490421394634048,0.8,1.201714694374719,0.6657154179314244,1.001891448480031,0.9989730431584731,"300347,600803,000651,600515,601838","0.135218,0.203798,0.198586,0.132066,0.131870","0.203117,0.201404,0.199011,0.198382,0.198087","0.551641,0.546989,0.540491,0.538781,0.537981","-0.018178,-0.026661,0.000734,-0.035928,-0.012238",300,38,25,19,19,False,-0.014498895272304635,-0.01608665163904177
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-02,5,5,0.0,-0.006798758243576734,0.0008,-0.007598758243576734,0.8,1.4666445287469196,0.5454627786894679,0.9950798307355083,0.9913820885116618,"002074,600803,600690,601728,603501","0.111197,0.202036,0.108574,0.138586,0.107753","0.203858,0.200569,0.199049,0.198981,0.197543","0.542469,0.533718,0.529673,0.529492,0.525667","0.007499,-0.010570,-0.022302,-0.021552,-0.000826",300,38,19,14,14,False,-0.021199079032126034,-0.023563171305864716
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-03,5,5,0.0,-0.011950211255722216,0.0008,-0.012750211255722217,0.8,1.3823891542328264,0.5787082440211778,0.9831884165419107,0.978741757447999,"002074,002493,000938,600803,603019","0.165677,0.116028,0.115208,0.199474,0.114284","0.205338,0.200494,0.199078,0.197609,0.197481","0.553268,0.540218,0.536401,0.532442,0.532097","0.031135,-0.028689,0.018944,-0.039331,-0.071024",300,38,21,16,16,False,-0.03289595681498758,-0.036012947149582475
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-04,5,5,0.0,-0.008283043899229224,0.0008000000000000001,-0.009083043899229225,0.8000000000000002,1.3205455424940988,0.6058102308906738,0.9750446237264804,0.96985180309909,"002493,600104,601111,600803,601838","0.171068,0.120488,0.120301,0.198852,0.129423","0.206881,0.198888,0.198578,0.198447,0.197206","0.563026,0.541273,0.540430,0.540074,0.536696","-0.016649,-0.006502,-0.013189,0.007425,-0.035088",300,38,21,16,16,False,-0.04090652205981116,-0.044768883868911424
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-05,5,5,0.0,-0.0050996736328488695,0.0007999999999999999,-0.00589967363284887,0.7999999999999999,1.7111728199189578,0.4675156072417563,0.9700722143680114,0.9641299939885755,"601298,000651,601066,601838,600027","0.094639,0.101508,0.093350,0.161946,0.092971","0.202429,0.200050,0.199672,0.198989,0.198861","0.538652,0.532322,0.531316,0.529498,0.529159","-0.003472,-0.003914,0.014615,-0.028909,-0.011364",300,38,30,20,20,False,-0.045797585780700034,-0.05040443569802666
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-08,5,5,0.0,0.004762984484388398,0.0008,0.003962984484388398,0.8,1.4793896531131274,0.5407635495601407,0.9746926532737825,0.9679508261956857,"601298,600104,600741,000651,000725","0.152170,0.137629,0.108104,0.154448,0.107954","0.201028,0.200023,0.199910,0.199407,0.199632","0.540265,0.537564,0.537261,0.535909,0.536514","0.012821,0.025641,0.008101,0.004666,-0.021429",300,38,29,20,20,False,-0.04125273448680755,-0.04664120321025389
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-09,5,5,0.0,0.004879522887562623,0.0008,0.004079522887562623,0.8,1.2611077757824833,0.6343629112140091,0.9794486883837711,0.9718996037451861,"600741,000538,601298,601816,000725","0.167048,0.127634,0.182814,0.126061,0.165889","0.201022,0.200498,0.200476,0.198720,0.199283","0.538359,0.536956,0.536897,0.532194,0.533700","0.018936,0.003956,0.019837,-0.009690,-0.007194",300,38,34,20,20,False,-0.03657450526134787,-0.04275195417869093
