profile_name,date,selected_count,signal_count,cash_weight,gross_return,transaction_cost,net_return,turnover,desired_turnover,execution_strength,net_value_before_cost,net_value_after_cost,selected_stock_ids,selected_weights,target_weights,selected_pred_returns,selected_target_returns,filter_initial_candidates,filter_after_primary_screen,filter_after_risk_filters,filter_after_secondary_screen,filter_secondary_quality_filter_count,filter_fallback_used,drawdown_before_cost,drawdown_after_cost
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-26,5,5,0.19999999999999996,0.0048052738408376604,0.0008,0.00400527384083766,0.8,0.9999999999999999,0.8000000000000002,1.0048052738408377,1.0040052738408376,"600941,600803,601939,601728,600050","0.161417,0.161339,0.159763,0.159190,0.158291","0.201772,0.201673,0.199703,0.198988,0.197864","0.556411,0.556140,0.550708,0.548734,0.545635","-0.011328,0.039656,-0.017490,0.019034,0.000000",300,40,26,26,26,False,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-27,5,5,0.061410453899716666,-0.0007000770491462095,0.0008,-0.0015000770491462095,0.8,1.1544882316320177,0.6929477305014162,1.0041018327297606,1.0024991885723271,"600941,600803,601012,001979,600233","0.188506,0.190462,0.138228,0.137635,0.137220","0.200509,0.203367,0.199478,0.198622,0.198024","0.556540,0.564475,0.553680,0.551303,0.549642","-0.012588,0.034128,-0.033532,-0.008439,0.007063",300,40,25,25,25,False,-0.0007000770491463193,-0.0015000770491463422
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-28,5,5,0.0231253673805204,-0.005062050974465167,0.0007999999999999999,-0.005862050974465167,0.7999999999999999,1.2832245552100328,0.6234294666135495,0.9990190180689286,0.9966224872270562,"688012,600803,300347,002074,600233","0.127987,0.198826,0.127052,0.121112,0.171848","0.205296,0.203878,0.203795,0.194268,0.192765","0.575156,0.571184,0.570951,0.544261,0.540049","0.018676,-0.011014,-0.041569,-0.026443,0.018746",300,40,21,21,21,False,-0.005758584197902761,-0.00735333449548381
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-01,5,5,0.004004775703735586,-0.01276680610459988,0.0008,-0.01356680610459988,0.8,0.9675586518004246,0.8268232613199904,0.9862647359704347,0.9831015031833625,"688012,300347,601012,600515,600803","0.189840,0.188197,0.173863,0.164752,0.197785","0.202795,0.201004,0.199376,0.199259,0.197567","0.577140,0.572042,0.567410,0.567077,0.562260","0.042137,-0.018178,-0.035389,-0.035928,-0.026661",300,40,20,20,20,False,-0.018451871574611034,-0.020820379336761174
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-02,5,5,0.0004336177549819631,0.003838733519244062,0.0008000000000000001,0.003038733519244062,0.8000000000000002,0.8971377376648515,0.8917248337833943,0.9900507434712528,0.986088886673905,"601012,688012,002074,600515,688223","0.202035,0.203537,0.178563,0.193517,0.173563","0.205455,0.205201,0.197697,0.197009,0.194637","0.582195,0.581473,0.560211,0.558261,0.551540","-0.013115,0.045554,0.007499,-0.002016,-0.021505",300,40,16,16,16,False,-0.01468396987327325,-0.017844913402091156
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-03,5,5,2.0933265234446274e-05,0.03420110030216218,0.0008,0.03340110030216218,0.8,0.8405796985436347,0.9517241510662916,1.0239115682529434,1.0190253404845475,"002459,688012,601012,002074,300274","0.195075,0.202853,0.198302,0.196184,0.187511","0.204970,0.202818,0.198113,0.197077,0.197022","0.593831,0.587597,0.573966,0.570966,0.570806","0.000000,0.062720,0.023503,0.031135,0.057114",300,40,19,19,19,False,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-04,5,5,1.0393694778287887e-05,0.008684703813978109,0.0008000000000000001,0.007884703813978109,0.8000000000000002,1.5889273910515727,0.5034843029992389,1.032803936954926,1.0270600534732064,"002493,600515,000630,002074,601111","0.103317,0.105838,0.100415,0.196732,0.099229","0.205204,0.200998,0.199441,0.197273,0.197084","0.579298,0.567424,0.563029,0.556908,0.556375","-0.016649,0.081250,-0.012478,0.022199,-0.013189",300,40,18,18,18,False,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-05,5,5,4.382402058911161e-06,-0.010446377569659946,0.0008,-0.011246377569659946,0.8,1.3832225796926088,0.5783595581397917,1.0220148770740636,1.0155093483251316,"600515,601877,601111,002493,601298","0.161677,0.116886,0.157777,0.158493,0.113553","0.202386,0.202100,0.200460,0.198717,0.196336","0.561718,0.560923,0.556373,0.551535,0.544927","0.018634,-0.014804,-0.021713,-0.049898,-0.003472",300,40,28,28,28,False,-0.010446377569659937,-0.011246377569659849
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-08,5,5,1.8282890712484345e-06,-0.0038767865377668347,0.0008000000000000001,-0.004676786537766835,0.8000000000000002,1.3726572254625236,0.5828111965319209,1.0180527435572255,1.0107600278759084,"000630,000725,600522,601298,601111","0.135355,0.116731,0.116293,0.163496,0.181796","0.201938,0.200289,0.199538,0.199246,0.198989","0.556126,0.551583,0.549516,0.548710,0.548003","-0.061404,-0.021429,0.041617,0.012821,0.000000",300,40,29,29,29,False,-0.01428266573149617,-0.015870567200210184
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-09,5,5,6.164579989809127e-07,0.015530634395169487,0.0008,0.014730634395169487,0.8,1.206959691519404,0.6628224667494114,1.033863748512412,1.0256491643077996,"600741,601298,600522,600795,000725","0.132948,0.187838,0.171899,0.132079,0.171756","0.200579,0.200220,0.200186,0.199267,0.199748","0.547597,0.546617,0.546522,0.544014,0.545328","0.018936,0.019837,0.047876,0.017361,-0.007194",300,40,33,33,33,False,0.0,-0.0013737163281111187
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-10,5,5,1.657773712748778e-07,-0.0033379649461008237,0.0007999999999999999,-0.004137964946100824,0.7999999999999999,1.0942702412117349,0.7310808334823433,1.0304127475608331,1.0214050640188963,"600795,600741,601456,601298,002594","0.182719,0.181825,0.146169,0.196372,0.145781","0.201346,0.199803,0.199935,0.199511,0.199405","0.549756,0.545544,0.545904,0.544748,0.544457","0.003436,-0.009596,0.005650,0.003468,-0.025572",300,40,37,37,37,False,-0.0033379649461009464,-0.0055059968842002815
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-11,5,5,8.464136169727965e-08,0.012878962288663448,0.0008000000000000001,0.012078962288663448,0.8000000000000002,1.63456272538728,0.48942753164180625,1.0436833944784272,1.0337425772686304,"600795,601066,600104,600482,601319","0.192070,0.097880,0.097665,0.097659,0.097444","0.201826,0.199990,0.199549,0.199538,0.199098","0.553119,0.548087,0.546878,0.546848,0.545643","0.017153,0.034496,0.011010,-0.012389,0.065089",300,40,35,35,35,False,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-12,5,5,1.853179298905161e-08,0.0028135883731845905,0.0008,0.0020135883731845906,0.8,1.0242554993234287,0.7810551181110958,1.0466198899424175,1.0358241093030844,"600795,600482,601066,601689,601298","0.199192,0.179513,0.176685,0.155547,0.176936","0.201188,0.202458,0.198775,0.199150,0.198429","0.553067,0.556558,0.546432,0.547462,0.545480","0.015254,-0.024805,0.013253,0.009510,0.002301",300,40,34,34,34,False,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-15,5,5,0.0,0.018653787203389394,0.0005781267776048315,0.01807566042578456,0.5781267776048316,0.5781267776048316,1.0,1.066143314652238,1.0545473141636879,"601066,600795,600482,601689,600372","0.202557,0.201734,0.198733,0.198528,0.198449","0.202557,0.201734,0.198733,0.198528,0.198449","0.562050,0.559766,0.551439,0.550869,0.550652","0.019556,0.003413,0.017875,0.018775,0.033885",300,40,32,32,32,False,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-16,5,5,0.0,0.018509223595491092,0.0008,0.017709223595491094,0.8,1.2015359099216452,0.6658144741193543,1.0858767996479743,1.0732225283422372,"600482,600795,000975,300014,688009","0.200479,0.200912,0.133739,0.132709,0.131806","0.201355,0.200499,0.200865,0.199318,0.197962","0.554847,0.552488,0.553496,0.549233,0.545497","0.043456,0.001712,0.057023,0.010095,0.003697",300,40,30,30,30,False,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-17,5,5,0.0,-0.008218782324272065,0.0008,-0.009018782324272065,0.8,2.0,0.4,1.0769522146006905,1.0635433679736137,"603195,600803,601186,601018,601633","0.081008,0.080392,0.079669,0.079608,0.079323","0.202521,0.200980,0.199173,0.199019,0.198307","0.561163,0.556894,0.551888,0.551461,0.549488","-0.017668,-0.067027,0.006452,-0.005391,-0.018708",300,40,36,36,36,False,-0.00821878232427209,-0.009018782324272001
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-18,5,5,0.0,-0.011060166567757351,0.0008,-0.011860166567757352,0.8,1.7579862060736997,0.4550661417228787,1.0650409437216917,1.050929566477413,"600803,000768,300628,601066,002714","0.137596,0.090857,0.090753,0.112058,0.089743","0.206097,0.199657,0.199429,0.197609,0.197208","0.571816,0.553948,0.553315,0.548266,0.547154","-0.076923,0.010656,0.016883,-0.002242,-0.030364",300,40,36,36,36,False,-0.019188047790538842,-0.020771984631425155
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-19,5,5,0.0,-0.007689231610326054,0.0008000000000000001,-0.008489231610326053,0.8000000000000002,1.4565392727853068,0.5492471194890464,1.0568515972309354,1.0420079819814467,"600803,300628,600887,601018,688111","0.174913,0.151083,0.109451,0.128063,0.108220","0.205538,0.200594,0.199275,0.197559,0.197032","0.569585,0.555884,0.552229,0.547474,0.546014","-0.051085,0.009866,0.007229,-0.008086,0.000000",300,40,36,36,36,False,-0.026729738057253427,-0.029084878053208918
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-22,5,5,0.0,0.001154217033077219,0.0008000000000000001,0.0003542170330772189,0.8000000000000002,1.5765051095086946,0.5074515744825678,1.058071433345894,1.042377078957267,"300628,000975,601021,600029,000768","0.175756,0.113133,0.101266,0.101290,0.120302","0.199703,0.203813,0.199558,0.199606,0.197320","0.556876,0.568334,0.556469,0.556604,0.550231","0.005233,-0.006743,0.005882,-0.019634,0.019870",300,40,37,37,37,False,-0.025606372943131728,-0.028740963379342954
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-23,5,5,0.0,-0.01219999526068963,0.0008000000000000001,-0.01299999526068963,0.8000000000000002,1.1118702946268177,0.719508384985236,1.045162966873603,1.0288261818709712,"300628,000975,601021,002920,600887","0.194489,0.176970,0.170858,0.144265,0.157482","0.201792,0.201856,0.197988,0.200505,0.197858","0.560383,0.560561,0.549819,0.556810,0.549458","0.003860,-0.063430,0.024558,-0.039151,-0.001736",300,40,35,35,35,False,-0.037493970575271596,-0.04136732625231343
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-24,5,5,0.0,-0.005508805075405369,0.0008,-0.006308805075405369,0.8,1.6110218546072854,0.496579234919823,1.039405367817064,1.0223355180330738,"601601,601318,300628,601211,601117","0.101306,0.100044,0.196983,0.098496,0.097659","0.204008,0.201467,0.199511,0.198350,0.196663","0.586038,0.578737,0.573120,0.569783,0.564938","0.009639,-0.003188,-0.012520,-0.018199,-0.019531",300,40,37,37,37,False,-0.04279622867527477,-0.04741515292990217
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-25,5,5,0.0,0.0034813331799843535,0.0008000000000000001,0.002681333179984353,0.8000000000000002,1.4059452341908194,0.5690122065532899,1.0430238842114994,1.0250767401786525,"300628,601318,000301,000708,600309","0.200983,0.157339,0.113025,0.113024,0.112657","0.204012,0.200736,0.198633,0.198631,0.197988","0.584559,0.575174,0.569146,0.569141,0.567297","-0.027680,-0.017604,0.052834,0.043887,0.007833",300,40,33,33,33,False,-0.03946388342615592,-0.04486095557270264
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-26,5,5,0.0,0.021429680885077327,0.0007999999999999999,0.02062968088507733,0.7999999999999999,0.8858162230013626,0.9031218657177036,1.0653755532056657,1.0462237462112534,"300628,601318,601601,601211,600309","0.204898,0.196384,0.185038,0.182058,0.188714","0.205318,0.200572,0.200204,0.197034,0.196873","0.594074,0.580343,0.579277,0.570105,0.569638","-0.003014,0.019718,0.084423,0.012542,0.001430",300,40,34,34,34,False,-0.018879900969386965,-0.025156741885289824
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-29,5,5,0.0,0.0691770922428609,0.00046510016204514225,0.06871199208081576,0.46510016204514226,0.46510016204514226,1.0,1.139075136123063,1.1181118639756824,"601318,601601,600115,600309,300628","0.201740,0.201260,0.200316,0.199370,0.197314","0.201740,0.201260,0.200316,0.199370,0.197314","0.588624,0.587221,0.584468,0.581709,0.575708","0.059355,0.114103,0.079505,0.089404,0.002472",300,40,34,34,34,False,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-30,5,5,0.0,0.06339302612542792,0.00040774610014036677,0.06298528002528755,0.4077461001403668,0.4077461001403668,1.0,1.2112845559861378,1.1885364528277869,"601601,601688,600309,300628,600115","0.202762,0.200532,0.199677,0.198846,0.198183","0.202762,0.200532,0.199677,0.198846,0.198183","0.587193,0.580735,0.578259,0.575854,0.573934","0.125298,0.056027,0.066667,-0.007993,0.075838",300,40,30,30,30,False,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-31,5,5,0.0,0.04139632499880892,0.0008,0.04059632499880892,0.8,0.800195514263053,0.9997556668844451,1.261427285131778,1.236786664939715,"600309,601601,002920,601688,000708","0.204855,0.202559,0.198533,0.197667,0.196288","0.204856,0.202559,0.198582,0.197667,0.196336","0.596195,0.589508,0.577933,0.575271,0.571399","0.036269,0.113208,0.090188,0.010571,-0.045646",300,40,33,33,33,False,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2026-01-05,5,5,0.0,0.018925561028818573,0.0007999999999999999,0.018125561028818574,0.7999999999999999,1.1943517323087083,0.6698194328848022,1.2853005041999566,1.259204117114709,"600309,600009,000977,601166,002920","0.206613,0.133389,0.132629,0.132224,0.198155","0.207480,0.199142,0.198008,0.197402,0.197969","0.589659,0.565962,0.562739,0.561017,0.562629","0.029858,-0.003974,0.020300,-0.011401,0.061072",300,40,35,35,35,False,0.0,0.0
