rmse,mae,rank_ic,top5_mean_return,fold_id,train_rows,valid_rows,train_sequence_rows,valid_sequence_rows,train_date_start,train_date_end,valid_date_start,valid_date_end
0.47968774871198416,0.4764622859842096,0.004506396326720887,0.00804821678045706,1,137090,6000,131390,6000,2024-01-02,2025-11-25,2025-11-26,2025-12-23
0.5014838556164717,0.49697095654068363,0.051007350749642355,0.0070483450595448345,2,143090,6000,137390,6000,2024-01-02,2025-12-23,2025-12-24,2026-01-22
0.5066631677468415,0.5015197001575176,0.007555098161717913,0.010174627240371329,3,149090,6000,143390,6000,2024-01-02,2026-01-22,2026-01-23,2026-02-27
