rmse,mae,rank_ic,top5_mean_return,fold_id,train_rows,valid_rows,train_sequence_rows,valid_sequence_rows,train_date_start,train_date_end,valid_date_start,valid_date_end
0.4835873031901937,0.4818077283537899,-0.07196647241549262,0.010750063642819602,1,137090,6000,134390,6000,2024-01-02,2025-11-25,2025-11-26,2025-12-23
0.5011990023254989,0.49758569668003616,0.10849171536341162,0.020827247441554834,2,143090,6000,140390,6000,2024-01-02,2025-12-23,2025-12-24,2026-01-22
0.5108164679301764,0.5076489493974788,-0.010772836048684349,0.021024833058049176,3,149090,6000,146390,6000,2024-01-02,2026-01-22,2026-01-23,2026-02-27
