profile_name,prediction_source,weighting_scheme,sort_strategy,top_k,enable_risk_filters,allow_cash_fallback,max_volatility_20d_pct,max_volatility_5d_pct,turnover_rate_lower_pct,turnover_rate_upper_pct,turnover_ratio_upper_pct,risk_penalty_weight,transaction_cost,max_turnover,periods,cumulative_return_before_cost,cumulative_return_after_cost,mean_period_return_before_cost,mean_period_return_after_cost,return_volatility_before_cost,return_volatility_after_cost,max_drawdown_before_cost,max_drawdown_after_cost,sharpe_before_cost,sharpe_after_cost,win_rate_before_cost,win_rate_after_cost,avg_selected_count,avg_signal_count,avg_cash_weight,avg_turnover,avg_desired_turnover,avg_execution_strength,total_transaction_cost
base_technical_risk__risk_adjusted_sort__pred_weight__balanced_mt70,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.82,0.94,0.03,0.97,0.95,0.2,0.001,0.7,60,0.1699131530020772,0.12301153731104963,0.0027597653104105718,0.0020767378593532825,0.016856790680275652,0.01687834705025942,-0.10866834716477591,-0.12604589343591843,1.1805895349433613,0.8872651824611576,0.5,0.4666666666666667,5.0,5.0,0.008804777071241476,0.6830274510572895,1.2061658631473138,0.61405366452235,0.040981647063437356
