rmse,mae,rank_ic,top5_mean_return,fold_id,train_rows,valid_rows,train_sequence_rows,valid_sequence_rows,train_date_start,train_date_end,valid_date_start,valid_date_end
0.49293956686275975,0.4899485763844365,-0.018809059646420247,0.0031490787032041638,1,137090,6000,134390,6000,2024-01-02,2025-11-25,2025-11-26,2025-12-23
0.5029897425289739,0.49854007937116307,0.06250191357588668,0.013218735354946087,2,143090,6000,140390,6000,2024-01-02,2025-12-23,2025-12-24,2026-01-22
0.5115131765295164,0.5071091369816406,0.058098895709240136,0.01094240735829429,3,149090,6000,146390,6000,2024-01-02,2026-01-22,2026-01-23,2026-02-27
