rmse,mae,rank_ic,top5_mean_return,fold_id,train_rows,valid_rows,train_sequence_rows,valid_sequence_rows,train_date_start,train_date_end,valid_date_start,valid_date_end
0.49374025675201666,0.49139968964323544,-0.02129816558480032,0.012398538756284628,1,137090,6000,134390,6000,2024-01-02,2025-11-25,2025-11-26,2025-12-23
0.5279370228692037,0.524280692691715,0.08822051406802509,0.02692400655975068,2,143090,6000,140390,6000,2024-01-02,2025-12-23,2025-12-24,2026-01-22
0.5089236133110471,0.5049097650228683,0.06561713790142969,0.012785466265285933,3,149090,6000,146390,6000,2024-01-02,2026-01-22,2026-01-23,2026-02-27
