profile_name,date,regime,is_high_volatility_range,active_config,selected_count,gross_return,transaction_cost,net_return,turnover,desired_turnover,execution_strength,net_value_before_cost,net_value_after_cost,selected_stock_ids,selected_weights,selected_target_returns,filter_after_risk_filters,drawdown_after_cost
robust_static,2025-11-26,normal_or_low_volatility,0,aggressive,5,0.00464860633490693,0.0005,0.0041486063349069294,0.5,1.0,0.5,1.004648606334907,1.004148606334907,"000001,000895,600000,600938,300803","0.100000,0.100000,0.100000,0.100000,0.100000","-0.001715,0.020030,0.000000,0.028336,-0.000164",150,0.0
robust_static,2025-11-27,normal_or_low_volatility,0,aggressive,5,0.0010048773668964556,0.0005,0.0005048773668964556,0.5,1.3,0.3846153846153846,1.005658154981097,1.0046555782392461,"300803,600415,600048,688082,601728","0.138462,0.076923,0.076923,0.076923,0.076923","-0.001832,0.022054,-0.042963,0.013635,0.023634",151,0.0
robust_static,2025-11-28,normal_or_low_volatility,0,aggressive,5,-0.0038672806646992365,0.0004999999999999999,-0.004367280664699236,0.49999999999999994,1.4153846153846155,0.35326086956521735,1.0017689926430415,1.0002679653577196,"688012,300347,300803,600050,600196","0.070652,0.070652,0.160201,0.070652,0.070652","0.018676,-0.041569,-0.007689,-0.011091,-0.003319",147,-0.004367280664699269
robust_static,2025-12-01,normal_or_low_volatility,0,aggressive,5,0.01695072819540345,0.0005,0.016450728195403448,0.5,1.098494983277592,0.45516821434008214,1.0187497065519169,1.0167231017783886,"300408,688012,688082,300803,300347","0.091034,0.129527,0.118139,0.178316,0.129527","0.014282,0.042137,0.008698,0.064602,-0.018178",153,0.0
robust_static,2025-12-02,normal_or_low_volatility,0,aggressive,5,0.03090763866002741,0.0004999999999999999,0.03040763866002741,0.49999999999999994,0.8347721205968442,0.5989658586615358,1.0502368543670324,1.0476392504745682,"300347,688012,300803,300408,002074","0.171738,0.171738,0.191304,0.156301,0.119793","0.012695,0.045554,0.056777,0.058503,0.007499",151,0.0
robust_static,2025-12-03,normal_or_low_volatility,0,aggressive,5,0.025995859237428164,0.0005,0.025495859237428163,0.5,0.9908496583298523,0.5046174218223839,1.0775386637991171,1.0743497133362725,"002459,300803,688012,600515,002074","0.100923,0.195692,0.185999,0.100923,0.160267","0.000000,0.056218,0.062720,-0.016461,0.031135",155,0.0
robust_static,2025-12-04,normal_or_low_volatility,0,aggressive,5,0.024797436562263003,0.0005,0.024297436562263002,0.5,1.0646956205589917,0.46961778591470826,1.1042588604580614,1.100453657341746,"600515,300803,002493,002074,600547","0.147452,0.197715,0.093924,0.178926,0.093924","0.081250,0.053582,-0.016649,0.022199,-0.001971",152,0.0
robust_static,2025-12-05,normal_or_low_volatility,0,aggressive,5,-0.004480268865164839,0.0005000000000000001,-0.0049802688651648394,0.5000000000000001,1.5058257015304524,0.33204374151126714,1.0993114838664688,1.0949731022545302,"002916,600515,601298,601838,002493","0.066409,0.164900,0.066409,0.066409,0.129146","0.015684,0.018634,-0.003472,-0.028909,-0.049898",160,-0.004980268865164894
robust_static,2025-12-08,normal_or_low_volatility,0,aggressive,5,-0.003102387622267143,0.0005,-0.003602387622267143,0.5,1.5982083001259422,0.3128503336896692,1.0959009935259054,1.091028584704253,"600938,601298,600027,600741,002493","0.063619,0.108203,0.062570,0.062570,0.151312","0.003180,0.012821,0.009634,0.008101,-0.038342",162,-0.008564715628516684
robust_static,2025-12-09,normal_or_low_volatility,0,aggressive,5,0.007003308705136391,0.0005000000000000001,0.00650330870513639,0.5000000000000001,1.4008331127048412,0.35693045478812235,1.103575926493833,1.0981238803967128,"000333,600938,600027,600741,601298","0.071386,0.112297,0.111623,0.111623,0.140968","0.003376,-0.000709,0.017308,0.018936,0.019837",165,-0.0021171059130841163
robust_static,2025-12-10,normal_or_low_volatility,0,aggressive,5,-0.004834441321522501,0.0005,-0.005334441321522502,0.5,1.5501361042719883,0.32255232209743406,1.0982407534333536,1.092266002992974,"600027,601059,002236,600741,601995","0.140129,0.064510,0.064510,0.140129,0.064510","-0.003824,0.000000,-0.045789,-0.009596,0.000000",161,-0.007440253657341689
robust_static,2025-12-11,normal_or_low_volatility,0,aggressive,5,-0.0027503007501958007,0.0004999999999999999,-0.0032503007501958007,0.49999999999999994,1.9582641806939423,0.2553281650807793,1.0952202610652904,1.0887158099840326,"300347,600584,002459,002049,600460","0.057784,0.051066,0.059036,0.051066,0.051066","0.010282,-0.022515,-0.005381,-0.020258,-0.016499",167,-0.01066637134549342
robust_static,2025-12-12,normal_or_low_volatility,0,aggressive,5,-0.006710312709914926,0.0005,-0.007210312709914925,0.5,1.6759643856794693,0.29833569512116453,1.0878709906273076,1.0808658285418193,"002459,600460,600150,300014,600584","0.101091,0.095498,0.059667,0.059667,0.095498","-0.005396,-0.007543,-0.043083,-0.025789,-0.013980",160,-0.01779977618252737
