rmse,mae,rank_ic,top5_mean_return,fold_id,train_rows,valid_rows,train_date_start,train_date_end,valid_date_start,valid_date_end
0.49875589501552026,0.49668939830962505,-0.05925405013583938,-0.0046124220150029855,1,137090,6000,2024-01-02,2025-11-25,2025-11-26,2025-12-23
0.4938098037161667,0.4900882709298317,-0.016622610923847356,0.004959452015512825,2,143090,6000,2024-01-02,2025-12-23,2025-12-24,2026-01-22
0.5049085350445868,0.5016840296713855,0.005929796382432155,-0.004238168732538607,3,149090,6000,2024-01-02,2026-01-22,2026-01-23,2026-02-27
