profile_name,date,regime,is_high_volatility_range,active_config,selected_count,gross_return,transaction_cost,net_return,turnover,desired_turnover,execution_strength,net_value_before_cost,net_value_after_cost,selected_stock_ids,selected_weights,selected_target_returns,filter_after_risk_filters,drawdown_after_cost
aggressive_static,2025-12-10,normal_or_low_volatility,0,aggressive,5,-0.010315589222200817,0.001,-0.011315589222200818,1.0,1.2000000000000002,0.8333333333333333,1.112180807358885,1.1015481561178562,"600027,601059,002236,600741,601995","0.200000,0.166667,0.166667,0.200000,0.166667","-0.003824,0.000000,-0.045789,-0.009596,0.000000",161,-0.013252175043208414
aggressive_static,2025-12-11,normal_or_low_volatility,0,aggressive,5,-0.00543711189748443,0.001,-0.00643711189748443,1.0,2.0,0.5,1.1061337558590403,1.094457367376458,"300347,600584,002459,002049,600460","0.100000,0.100000,0.100000,0.100000,0.100000","0.010282,-0.022515,-0.005381,-0.020258,-0.016499",167,-0.019603981207054644
aggressive_static,2025-12-12,normal_or_low_volatility,0,aggressive,5,-0.014453610387333959,0.001,-0.01545361038733396,1.0,1.4,0.7142857142857143,1.0901461295155754,1.077544049635475,"002459,600460,600150,300014,600584","0.171429,0.171429,0.142857,0.142857,0.171429","-0.005396,-0.007543,-0.043083,-0.025789,-0.013980",160,-0.03475463930677414
aggressive_static,2025-12-15,normal_or_low_volatility,0,aggressive,5,0.0010732552852225758,0.001,7.325528522257574e-05,1.0,1.6571428571428573,0.603448275862069,1.091316134610743,1.0776229854321708,"300014,300316,300124,002049,600276","0.177340,0.120690,0.120690,0.132020,0.120690","-0.004783,0.009233,0.000975,0.013711,-0.009286",153,-0.03468392998256675
aggressive_static,2025-12-16,normal_or_low_volatility,0,aggressive,5,0.02760711827475845,0.001,0.026607118274758448,1.0,1.3960591133004927,0.7163020465772759,1.121444228214094,1.106295427661163,"601899,600482,600150,300014,002459","0.143260,0.143260,0.159332,0.193571,0.162546","0.082160,0.043456,0.015300,0.010095,0.032110",151,-0.008999651135087938
aggressive_static,2025-12-17,normal_or_low_volatility,0,aggressive,5,0.00894701002270374,0.001,0.007947010022703739,1.0,1.7070505577939934,0.585805731080567,1.1314778009638289,1.1150871685128576,"600795,003816,601899,600027,600023","0.117161,0.117161,0.176499,0.118492,0.117161","-0.003373,0.000000,0.055465,-0.005703,0.001949",164,-0.0011241614301554792
aggressive_static,2025-12-18,normal_or_low_volatility,0,aggressive,5,0.0035946449239490945,0.001,0.0025946449239490944,1.0,1.412680134132519,0.7078743275554501,1.1355450618976246,1.1179804237744002,"601899,601689,000725,003816,688111","0.193135,0.141575,0.141575,0.175801,0.141575","0.037289,0.003188,-0.016990,0.000000,-0.011677",162,0.0
aggressive_static,2025-12-19,normal_or_low_volatility,0,aggressive,5,-0.013000285961547967,0.0009999999999999998,-0.014000285961547966,0.9999999999999999,1.43370053795564,0.6974957276823878,1.1207826513707317,1.102328378142146,"688111,000100,600803,000725,000651","0.182326,0.139499,0.139499,0.182326,0.139499","0.000000,-0.026201,-0.051085,-0.007335,-0.006320",158,-0.014000285961548009
aggressive_static,2025-12-22,normal_or_low_volatility,0,aggressive,5,-0.0015391081849650094,0.0010000000000000002,-0.0025391081849650094,1.0000000000000002,1.7210017089270448,0.581056947714159,1.1190576456184402,1.0995294471346861,"000100,601211,000001,300628,600999","0.174654,0.116211,0.116211,0.116211,0.116211","-0.008909,-0.003844,0.001736,0.005233,-0.002980",160,-0.01650384590583609
aggressive_static,2025-12-23,normal_or_low_volatility,0,aggressive,5,0.00011168865120680688,0.001,-0.0008883113487931931,1.0,1.650692825269699,0.6058062315964902,1.119182631657502,1.0985527226484642,"600803,300628,600887,300999,601117","0.144199,0.166971,0.121161,0.121161,0.121161","0.003375,0.003860,-0.001736,-0.002762,-0.003916",164,-0.017377496701012407
aggressive_static,2025-12-24,normal_or_low_volatility,0,aggressive,5,0.004274804790232673,0.0010000000000000002,0.003274804790232673,1.0000000000000002,1.9999999999999998,0.5000000000000001,1.1239669189324566,1.1021502683669164,"000408,600309,000792,601336,601318","0.100000,0.100000,0.100000,0.100000,0.100000","0.060223,-0.003762,0.002865,-0.013390,-0.003188",144,-0.014159599820218527
aggressive_static,2025-12-25,normal_or_low_volatility,0,aggressive,5,0.007423762047088837,0.001,0.006423762047088837,1.0,1.5929273459216744,0.6277750222320377,1.1323109818874109,1.1092302194310406,"601601,601318,601689,603986,600309","0.125555,0.162778,0.126871,0.125555,0.162778","-0.002588,-0.017604,0.072178,0.001448,0.007833",136,-0.007826795673056774
aggressive_static,2025-12-26,normal_or_low_volatility,0,aggressive,5,0.0214305016403356,0.0009999999999999998,0.0204305016403356,0.9999999999999999,1.7488899911071847,0.5717912533577492,1.156576974242119,1.1318923492486364,"000301,002493,600893,600426,601601","0.114358,0.114358,0.114358,0.114358,0.168122","0.000000,0.049046,-0.004968,0.019206,0.084423",143,0.0
aggressive_static,2025-12-29,normal_or_low_volatility,0,aggressive,5,0.0646297537909948,0.001,0.0636297537909948,1.0,1.403161496896692,0.7126763399734487,1.231326259327721,1.2039143807492378,"000408,601111,600115,601601,002493","0.147115,0.142535,0.142535,0.190841,0.175393","0.128303,0.013187,0.079505,0.114103,0.061388",136,0.0
aggressive_static,2025-12-30,normal_or_low_volatility,0,aggressive,5,0.06986312263678238,0.001,0.06886312263678238,1.0,1.441598751288334,0.693674296753043,1.317350556789024,1.2868196843949586,"601318,601601,600426,603986,600309","0.144870,0.197194,0.148800,0.143467,0.144870","0.066735,0.125298,0.042540,0.135915,0.066667",141,0.0
aggressive_static,2025-12-31,normal_or_low_volatility,0,aggressive,5,0.03744171965523278,0.001,0.03644171965523278,1.0,1.498156631071758,0.6674869498021816,1.3666744270239835,1.3337136065805146,"603799,601601,688981,002493,601688","0.133497,0.199067,0.133497,0.151362,0.133497","0.081905,0.113208,0.018212,0.000854,0.010571",141,0.0
aggressive_static,2026-01-05,normal_or_low_volatility,0,aggressive,5,0.025999243110266693,0.0009999999999999998,0.024999243110266692,0.9999999999999999,1.3339381619101862,0.749659938184848,1.4022069277047644,1.3670554372708916,"601601,601336,601319,688008,688981","0.199766,0.150049,0.149932,0.149932,0.183352","0.030044,0.058645,0.039236,0.040000,-0.003721",144,0.0
aggressive_static,2026-01-06,normal_or_low_volatility,0,aggressive,5,-0.015994108171662098,0.0010000000000000002,-0.0169941081716621,1.0000000000000002,1.9000972863037349,0.5262888417388897,1.3797798784240003,1.3438235492932513,"600309,002601,002493,600160,300316","0.110970,0.105258,0.123208,0.105258,0.105258","-0.050699,-0.048780,-0.042749,-0.055369,0.055688",141,-0.016994108171662026
aggressive_static,2026-01-07,normal_or_low_volatility,0,aggressive,5,0.011354753949219103,0.001,0.010354753949219104,1.0,1.788652474805964,0.5590800974954521,1.3954469394475884,1.3577385114973493,"300316,600893,000100,688041,000977","0.158226,0.111991,0.111824,0.111816,0.111816","0.006205,-0.013853,0.033970,0.061106,0.011564",140,-0.00681532403114693
aggressive_static,2026-01-08,normal_or_low_volatility,0,aggressive,5,-0.00445035763959648,0.001,-0.00545035763959648,1.0,1.290502023847098,0.7748922369132857,1.3892367014999663,1.3503383510286353,"688981,000977,300408,300316,002601","0.163599,0.180149,0.154978,0.190596,0.165426","-0.043825,0.047726,-0.003668,0.000000,-0.032099",141,-0.012228535717343947
aggressive_static,2026-01-09,normal_or_low_volatility,0,aggressive,5,0.020290905949186082,0.001,0.01929090594918608,1.0,1.3052870183204615,0.7661150275490518,1.4174255727512595,1.376387601157908,"000977,300408,002493,002459,600989","0.195357,0.189470,0.156083,0.153223,0.153223","-0.009516,0.044059,0.017271,-0.001721,0.074205",141,0.0
aggressive_static,2026-01-12,normal_or_low_volatility,0,aggressive,5,-0.0011348970309370526,0.001,-0.0021348970309370526,1.0,1.6831676693852486,0.5941178755918207,1.41581694067717,1.3734491553547774,"000807,601012,601601,002493,600426","0.118824,0.118824,0.119715,0.182175,0.118879","-0.010651,-0.043162,-0.033333,0.007881,0.065732",143,-0.002134897030937055
aggressive_static,2026-01-13,normal_or_low_volatility,0,aggressive,5,-0.008452207721751287,0.0009999999999999998,-0.009452207721751286,0.9999999999999999,1.6034705492330343,0.6236472509447186,1.4038501617985921,1.3604670286431002,"002179,300347,000807,000977,603799","0.124729,0.124729,0.169449,0.154571,0.124786","-0.009745,-0.021845,-0.014614,-0.036055,0.028346",136,-0.01156692526248726
aggressive_static,2026-01-14,normal_or_low_volatility,0,aggressive,5,0.023876048390490984,0.0010000000000000002,0.022876048390490983,1.0000000000000002,1.6142908065309953,0.6194670724470854,1.4373685561946938,1.3915891382240073,"600989,000807,601899,300124,600346","0.132800,0.188374,0.123893,0.123893,0.123893","0.056169,0.006404,-0.013068,0.016177,0.119662",146,0.0
aggressive_static,2026-01-15,normal_or_low_volatility,0,aggressive,5,0.0268431602616398,0.0010000000000009897,0.025843160261638812,1.0000000000009897,1.3754644644306793,0.7270271430922874,1.47595207070367,1.4275521993414864,"000807,600176,002371,601899,600219","0.196827,0.145405,0.145405,0.179225,0.145405","-0.018913,0.138965,0.004873,-0.021399,0.092749",140,0.0
aggressive_static,2026-01-16,normal_or_low_volatility,0,aggressive,5,0.026399380029151792,0.0010000000000013763,0.025399380029150417,1.0000000000013762,1.2478446718466156,0.8013817925913455,1.5149162903229896,1.4638111401640101,"601899,000807,600547,601336,002466","0.195874,0.199370,0.160276,0.160282,0.160276","0.020468,0.011996,0.117998,-0.046167,0.052946",134,0.0
aggressive_static,2026-01-19,normal_or_low_volatility,0,aggressive,5,0.024425018915328986,0.001000000000001952,0.023425018915327035,1.000000000001952,1.28069750704909,0.7808245073453316,1.5519181493692686,1.4981009438108186,"603993,600760,601336,000807,000630","0.156165,0.156165,0.191295,0.199862,0.156165","0.014145,-0.015690,-0.048327,-0.001211,0.218698",134,0.0
aggressive_static,2026-01-20,normal_or_low_volatility,0,aggressive,5,0.030362886117583844,0.0010000000000003832,0.02936288611758346,1.0000000000003832,1.6174128403920258,0.6182713374265173,1.599038863402379,1.54208951121658,"603993,300502,000408,601872,600547","0.183267,0.123654,0.123654,0.123654,0.137064","0.067308,0.011853,0.025686,0.004476,0.093622",125,0.0
aggressive_static,2026-01-21,normal_or_low_volatility,0,aggressive,5,0.008094967487746694,0.0010000000000021725,0.007094967487744521,1.0000000000021725,1.7478589141323022,0.5721285579256462,1.6119830310132648,1.5530305861618534,"301269,002938,601872,600585,002371","0.114426,0.114426,0.167334,0.114426,0.115460","-0.062432,0.090499,0.033484,0.019372,-0.025432",131,0.0
aggressive_static,2026-01-22,normal_or_low_volatility,0,aggressive,5,0.007875026272229017,0.0010000000000014901,0.006875026272227527,1.0000000000014901,1.6653323173318602,0.6004807506541197,1.6246774397328814,1.563707712243289,"600482,688082,300308,601872,600150","0.120096,0.120096,0.120096,0.186949,0.120096","0.018519,-0.009750,0.037459,0.038251,-0.040200",131,0.0
aggressive_static,2026-01-23,normal_or_low_volatility,0,aggressive,5,0.03728478362768897,0.0010000000000005818,0.03628478362768839,1.0000000000005818,1.2967733974939932,0.7711447519917466,1.6852531865381097,1.620446508238984,"688082,300502,600547,300394,601872","0.181714,0.159066,0.159591,0.154229,0.197013","-0.019639,0.022880,0.064375,0.171209,0.002715",149,0.0
aggressive_static,2026-01-26,normal_or_low_volatility,0,aggressive,5,-0.01726808253507302,0.0010000000000020808,-0.0182680825350751,1.0000000000020808,1.6059734693441754,0.6226752926425153,1.6561520954204747,1.5908440576828,"000338,601872,601689,600026,000792","0.124535,0.198873,0.124535,0.124535,0.124535","-0.022869,0.007130,-0.066884,0.034369,-0.094663",141,-0.01826808253507517
aggressive_static,2026-01-27,normal_or_low_volatility,0,aggressive,5,-0.026503282484961158,0.0010000000000019134,-0.02750328248496307,1.0000000000019134,1.104095919038282,0.9057184097474481,1.6122586285974856,1.5470906241748252,"601872,600026,600989,000792,002648","0.199894,0.192885,0.181145,0.192885,0.181144","-0.030648,-0.003224,-0.029864,-0.085352,0.011691",139,-0.04526893278561728
aggressive_static,2026-01-28,normal_or_low_volatility,0,aggressive,5,-0.02289621073191459,0.0008521464330028097,-0.0237483571649174,0.8521464330028097,0.8521464330028097,1.0,1.5753440152827698,1.5103497634654264,"601872,600176,600989,600026,600426","0.200000,0.200000,0.200000,0.200000,0.200000","0.026316,-0.048602,-0.072016,0.016518,-0.036697",143,-0.0679422271662673
aggressive_static,2026-01-29,normal_or_low_volatility,0,aggressive,5,0.00461218963947182,0.001,0.00361218963947182,1.0,1.2,0.8333333333333334,1.5826098006286609,1.5158054332329949,"600176,688187,600989,000338,002648","0.200000,0.166667,0.200000,0.166667,0.166667","0.049353,-0.010002,-0.048729,0.087993,-0.051067",140,-0.06457545773584816
aggressive_static,2026-01-30,high_volatility_trend_or_normal,0,aggressive,5,-0.0270908449026826,0.001,-0.028090844902682603,1.0,2.0,0.5,1.5397355639783643,1.473225177905403,"000792,000408,002466,300014,002493","0.100000,0.100000,0.100000,0.100000,0.100000","-0.028855,-0.035666,-0.095023,-0.066452,-0.044912",139,-0.09085232347075334
aggressive_static,2026-02-02,high_volatility_range,1,robust,5,0.020351665628337387,0.001,0.019351665628337386,1.0,1.7999999999999998,0.5555555555555556,1.5710717473325113,1.5017345389434764,"002493,000301,688082,002601,600938","0.155556,0.111111,0.111111,0.111111,0.111111","0.056000,0.045234,0.000945,0.028155,0.030431",140,-0.07325880162777942
aggressive_static,2026-02-03,high_volatility_range,1,robust,5,0.0014971888771547568,0.001,0.0004971888771547568,1.0,1.9259259259259258,0.5192307692307693,1.5734239384778295,1.5024811846526782,"600346,600183,601298,603799,000338","0.103846,0.103846,0.103846,0.103846,0.121652","-0.008737,0.007130,-0.035751,-0.014878,0.056897",144,-0.0727980362119478
aggressive_static,2026-02-04,high_volatility_range,1,robust,5,0.017685493218106238,0.001,0.016685493218106237,1.0,1.4777777777777779,0.6766917293233082,1.6012507168709853,1.5275508242695326,"600346,688256,600183,688082,688506","0.168913,0.135338,0.168913,0.152609,0.135338","-0.008048,0.037019,0.037893,0.017978,0.036137",142,-0.057327214133347515
aggressive_static,2026-02-05,high_volatility_range,1,robust,5,0.07468949619838798,0.001,0.07368949619838798,1.0,1.377681382944541,0.725857235482622,1.7208473262013868,1.6401152749273868,"600346,600522,000408,300274,688256","0.191478,0.145171,0.147065,0.145171,0.182273","0.085557,0.220488,0.078800,0.056250,0.035902",140,0.0
aggressive_static,2026-02-06,high_volatility_range,1,robust,5,0.005996630794857245,0.001,0.004996630794857245,1.0,1.0325712278917332,0.9684561926461617,1.731166612270934,1.6483103254172047,"600346,600519,000408,300274,002050","0.199731,0.193691,0.198330,0.198270,0.193691","-0.000400,-0.020685,-0.012756,0.055112,0.008704",140,0.0
aggressive_static,2026-02-09,high_volatility_range,1,robust,5,0.0016761877905294622,0.0008072167029322183,0.0008689710875972439,0.8072167029322183,0.8072167029322183,1.0,1.7340683726097945,1.6497426594333804,"300274,600346,000408,002466,601127","0.200000,0.200000,0.200000,0.200000,0.200000","-0.010175,0.001603,-0.007044,0.048644,-0.024647",149,0.0
aggressive_static,2026-02-10,high_volatility_range,1,robust,5,0.011468975967811901,0.0008,0.0106689759678119,0.8,0.8,1.0,1.753956361101799,1.6673437242199491,"688256,600346,002466,002142,000408","0.200000,0.200000,0.200000,0.200000,0.200000","-0.008164,0.030832,0.065287,-0.023750,-0.006859",148,0.0
aggressive_static,2026-02-11,high_volatility_range,1,robust,5,0.022613949200969357,0.0008,0.02181394920096936,0.8,0.8,1.0,1.7936202411524722,1.7037150755206383,"002466,688256,000425,601009,002142","0.200000,0.200000,0.200000,0.200000,0.200000","0.126273,0.014047,0.031967,-0.034091,-0.025126",146,0.0
aggressive_static,2026-02-12,high_volatility_range,1,robust,5,0.024371491269749038,0.0007999999999999999,0.02357149126974904,0.7999999999999999,0.7999999999999999,1.0,1.8373334412009648,1.743874180549413,"688256,000425,600183,601009,600016","0.200000,0.200000,0.200000,0.200000,0.200000","0.040927,0.020678,0.084449,-0.011474,-0.012723",148,0.0
aggressive_static,2026-02-13,high_volatility_range,1,robust,5,0.006224671879132897,0.001,0.005224671879132897,1.0,1.2,0.8333333333333334,1.8487702390049991,1.7529853509412754,"688256,300347,600183,600188,300408","0.200000,0.166667,0.200000,0.166667,0.166667","0.012092,-0.042796,0.022426,0.059887,-0.021164",142,0.0
aggressive_static,2026-02-24,high_volatility_range,1,robust,5,0.07799697123041657,0.0009999999999999998,0.07699697123041657,0.9999999999999999,1.1333333333333333,0.8823529411764706,1.9929687181483222,1.8879599135750424,"000425,688256,000157,605117,600183","0.180392,0.200000,0.176471,0.176471,0.200000","-0.050861,0.108344,0.001008,0.311757,0.051546",146,0.0
aggressive_static,2026-02-25,high_volatility_range,1,robust,5,0.05315990799715446,0.0008470588235294117,0.05231284917362505,0.8470588235294116,0.8470588235294116,1.0,2.098914751846294,1.986724475779744,"601888,000425,605117,688256,600188","0.200000,0.200000,0.200000,0.200000,0.200000","-0.075843,-0.057983,0.228824,0.024517,0.146284",150,0.0
aggressive_static,2026-02-26,high_volatility_range,1,robust,5,0.06357933410278852,0.0008,0.06277933410278852,0.8,0.8,1.0,2.232362354107201,2.1114497154149077,"688256,605117,603296,600188,000157","0.200000,0.200000,0.200000,0.200000,0.200000","0.003196,0.261445,-0.022898,0.107185,-0.031031",152,0.0
aggressive_static,2026-02-27,high_volatility_range,1,robust,5,0.02636655060577398,0.001,0.025366550605773978,1.0,1.2,0.8333333333333334,2.2912220490871933,2.165009911472527,"002028,600188,000157,601225,600150","0.166667,0.200000,0.200000,0.166667,0.166667","0.071405,0.052772,-0.014242,0.028747,0.011811",146,0.0
