rmse,mae,rank_ic,top5_mean_return,fold_id,train_rows,valid_rows,train_date_start,train_date_end,valid_date_start,valid_date_end
0.49862159951740914,0.49650105573747716,-0.06380288772013323,-0.005581953089509399,1,137090,6000,2024-01-02,2025-11-25,2025-11-26,2025-12-23
0.4933720525202446,0.4896732264997532,-0.022469857803784434,0.005325693309835516,2,143090,6000,2024-01-02,2025-12-23,2025-12-24,2026-01-22
0.5053808423895514,0.5021593761807719,0.002034182874545702,-0.00257544498667363,3,149090,6000,2024-01-02,2026-01-22,2026-01-23,2026-02-27
