rmse,mae,rank_ic,top5_mean_return,fold_id,train_rows,valid_rows,train_sequence_rows,valid_sequence_rows,train_date_start,train_date_end,valid_date_start,valid_date_end
0.4977028513298373,0.49539373992249514,-0.005243217157131809,0.010931611096096725,1,137090,6000,134390,6000,2024-01-02,2025-11-25,2025-11-26,2025-12-23
0.5319938193324353,0.5283364106417808,0.055659373742346675,0.01874323675694863,2,143090,6000,140390,6000,2024-01-02,2025-12-23,2025-12-24,2026-01-22
0.5114732117246444,0.5072426014907644,0.05204288557035737,0.008649352302994268,3,149090,6000,146390,6000,2024-01-02,2026-01-22,2026-01-23,2026-02-27
