profile_name,date,selected_count,signal_count,cash_weight,gross_return,transaction_cost,net_return,turnover,desired_turnover,execution_strength,net_value_before_cost,net_value_after_cost,selected_stock_ids,selected_weights,target_weights,selected_pred_returns,selected_target_returns,filter_initial_candidates,filter_after_primary_screen,filter_after_risk_filters,filter_after_secondary_screen,filter_secondary_quality_filter_count,filter_fallback_used,drawdown_before_cost,drawdown_after_cost
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-26,5,5,0.19999999999999996,0.00880011191387868,0.0008,0.00800011191387868,0.8,1.0,0.8,1.0088001119138787,1.0080001119138786,"600941,600803,601728,600050,601186","0.162213,0.160591,0.160025,0.159554,0.157617","0.202766,0.200739,0.200031,0.199443,0.197021","0.548595,0.543108,0.541194,0.539602,0.533050","-0.011328,0.039656,0.019034,0.000000,0.007762",300,38,30,20,20,False,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-27,5,5,1.1102230246251565e-16,0.007763054206446916,0.0005152337630934665,0.00724782044335345,0.5152337630934665,0.5152337630934665,1.0,1.016631481866136,1.0153059157319106,"600941,600803,600050,601728,600036","0.202382,0.203708,0.198301,0.198154,0.197455","0.202382,0.203708,0.198301,0.198154,0.197455","0.548422,0.552016,0.537364,0.536965,0.535071","-0.012588,0.034128,-0.005525,0.023634,-0.001160",300,38,31,20,20,False,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-28,5,5,0.0,-0.00040032763254229005,0.0008,-0.00120032763254229,0.8,0.80077300521448,0.9990346762322827,1.0162244961918325,1.014087215985774,"600803,600941,000651,000538,601728","0.208564,0.198148,0.197739,0.197405,0.197762","0.208569,0.198144,0.197930,0.197596,0.197761","0.559040,0.531097,0.530523,0.529628,0.530072","-0.011014,-0.004686,0.012865,-0.005887,0.007299",300,38,27,20,20,False,-0.00040032763254227444,-0.0012003276325424084
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-01,5,5,0.0,-0.013080728781243297,0.0007999999999999999,-0.013880728781243298,0.7999999999999999,1.1990492154613985,0.667195299145546,1.0029315391762914,1.0000109463801494,"600803,000651,600515,601838,000938","0.204676,0.199466,0.133235,0.133037,0.132000","0.202737,0.200328,0.199694,0.199398,0.197843","0.546989,0.540491,0.538781,0.537981,0.533787","-0.026661,0.000734,-0.035928,-0.012238,-0.010269",300,38,24,18,18,False,-0.013475819836600844,-0.01506439499146961
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-02,5,5,0.0,-0.0029104470516909476,0.0008,-0.0037104470516909475,0.8,1.4645900460057197,0.5462279374230267,1.0000125600350478,0.9963004587124945,"600803,600690,601728,603501,000157","0.203154,0.109442,0.139270,0.108614,0.108491","0.201889,0.200359,0.200290,0.198843,0.198618","0.533718,0.529673,0.529492,0.525667,0.525072","-0.010570,-0.022302,-0.021552,-0.000826,0.043956",300,38,18,13,13,False,-0.016347046228179285,-0.01871894640317895
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-03,5,5,0.0,-0.00824852929375714,0.0008000000000000001,-0.00904852929375714,0.8000000000000002,1.3642329045374963,0.5864101337382834,0.9917639271394736,0.9872854048264509,"002074,002493,000938,600803,601838","0.120417,0.117577,0.141520,0.199907,0.140753","0.205347,0.200503,0.199087,0.197617,0.197447","0.553268,0.540218,0.536401,0.532442,0.531983","0.031135,-0.028689,0.018944,-0.039331,-0.024461",300,38,20,15,15,False,-0.02446073643225699,-0.0275980967620586
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-04,5,5,0.0,-0.010854217967057609,0.0008,-0.011654217967057609,0.8,1.0864462587594494,0.7363456715415211,0.9809991053024366,0.9757793655229088,"002493,600104,601111,600803,601838","0.183335,0.146450,0.146222,0.198832,0.182322","0.206881,0.198888,0.198578,0.198447,0.197206","0.563026,0.541273,0.540430,0.540074,0.536696","-0.016649,-0.006502,-0.013189,0.007425,-0.035088",300,38,20,15,15,False,-0.03504945223444422,-0.03893068049397519
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-05,5,5,0.0,-0.005938416500670345,0.0008000000000000001,-0.006738416500670345,0.8000000000000002,1.6156168001683417,0.4951669231940661,0.9751735240283658,0.9692041577452556,"601298,000651,601066,601838,600027","0.100236,0.104041,0.098871,0.190575,0.098469","0.202429,0.200050,0.199672,0.198989,0.198861","0.538652,0.532322,0.531316,0.529498,0.529159","-0.003472,-0.003914,0.014615,-0.028909,-0.011364",300,38,29,20,20,False,-0.04077973048962602,-0.045406765854822506
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-08,5,5,0.0,0.004947479562086292,0.0008,0.0041474795620862915,0.8,1.4435807314857179,0.5541775271388172,0.9799981751079838,0.9732239121809931,"601298,600104,600741,000651,000725","0.156093,0.143809,0.110786,0.156891,0.110632","0.201028,0.200023,0.199910,0.199407,0.199632","0.540265,0.537564,0.537261,0.535909,0.536514","0.012821,0.025641,0.008101,0.004666,-0.021429",300,38,29,20,20,False,-0.036034007810684554,-0.04144760992609953
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-09,5,5,0.0,0.004926114737945949,0.0008000000000000001,0.0041261147379459484,0.8000000000000002,1.2435166196577805,0.6433367977182022,0.9848257585615434,0.9772395457083645,"600741,000538,601298,601816,000725","0.168838,0.129249,0.184646,0.127844,0.167664","0.201022,0.200498,0.200476,0.198720,0.199283","0.538359,0.536956,0.536897,0.532194,0.533700","0.018936,0.003956,0.019837,-0.009690,-0.007194",300,38,34,20,20,False,-0.031285400729682,-0.03749251278232235
