rmse,mae,rank_ic,top5_mean_return,fold_id,train_rows,valid_rows,train_sequence_rows,valid_sequence_rows,train_date_start,train_date_end,valid_date_start,valid_date_end
0.50307526281844,0.5010606556273017,-0.047248314384977196,-0.0005921699790956835,1,137090,6000,134390,6000,2024-01-02,2025-11-25,2025-11-26,2025-12-23
0.5119221903687345,0.5085708517990696,0.07967805932981785,0.01828209494793665,2,143090,6000,140390,6000,2024-01-02,2025-12-23,2025-12-24,2026-01-22
0.5152047266807047,0.512003935329988,0.028221844092021647,-0.0016047244426334478,3,149090,6000,146390,6000,2024-01-02,2026-01-22,2026-01-23,2026-02-27
