profile_name,prediction_source,weighting_scheme,sort_strategy,top_k,enable_risk_filters,allow_cash_fallback,max_volatility_20d_pct,max_volatility_5d_pct,turnover_rate_lower_pct,turnover_rate_upper_pct,turnover_ratio_upper_pct,risk_penalty_weight,transaction_cost,max_turnover,rerank_signal_column,rerank_signal_weight,secondary_candidate_size,secondary_screen_mode,secondary_screen_weight,local_tiebreak_start_rank,local_tiebreak_end_rank,periods,cumulative_return_before_cost,cumulative_return_after_cost,mean_period_return_before_cost,mean_period_return_after_cost,return_volatility_before_cost,return_volatility_after_cost,max_drawdown_before_cost,max_drawdown_after_cost,sharpe_before_cost,sharpe_after_cost,win_rate_before_cost,win_rate_after_cost,avg_selected_count,avg_signal_count,avg_cash_weight,avg_turnover,avg_desired_turnover,avg_execution_strength,total_transaction_cost
lstm_sl20_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs180_v2086_v5100_rp-30_mt100,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.86,1.0,0.03,0.97,0.95,-0.3,0.001,1.0,,0.0,0,none,0.0,8,15,60,1.297863048294674,1.1712462279797915,0.01423912691648449,0.013282455512961791,0.02381030742727306,0.023829191594556223,-0.08557755891422991,-0.0900673064031069,4.31240985628081,4.019487965088474,0.7333333333333333,0.7166666666666667,5.0,5.0,3.18696920705482e-13,0.956671403522694,1.3490979204504234,0.7539666080224308,0.05740028421136164
