profile_name,fold_id,date,day_rank_ic,candidate_count,prediction_mean,prediction_std,target_mean,target_std,avg_volatility_20d,avg_volatility_5d,avg_turnover_rate,avg_turnover_ratio_10d,avg_amplitude_ratio_5d,selected_count,selected_pred_return_mean,selected_target_return_mean,selected_weighted_target_return,selected_volatility_20d_mean,selected_volatility_5d_mean,selected_turnover_rate_mean,filter_initial_candidates,filter_after_primary_screen,filter_after_risk_filters,filter_after_secondary_screen,filter_fallback_used
walk_forward_default,1,2025-11-26,-0.13133586713371573,300,0.4999234080314636,0.03185926750302315,0.00871248038623854,0.031059058737763434,0.01911507154056696,0.018701012800123654,1.1424560000000001,-0.09702693589271977,-0.12757548712361397,5,0.5717765092849731,-0.00204335795008516,-0.001987695408792879,0.011817080789352641,0.01347493458194316,0.43827999999999995,300,180,140,140,0
walk_forward_default,1,2025-11-27,-0.0849637995175367,300,0.5055214166641235,0.02935509756207466,0.006520541589028746,0.035966486693302074,0.018761714780250502,0.0187267133033879,1.0946293333333335,-0.10221509459272082,-0.10279976250371897,5,0.5674856901168823,-0.006075434200295319,-0.006197374994426879,0.010757291195984802,0.0111368476000721,0.49304,300,180,140,140,0
walk_forward_default,1,2025-11-28,0.04250029222811025,300,0.5063748359680176,0.02798546850681305,-0.0024013733862022447,0.033944920706592704,0.018009944409587524,0.013327795217730948,0.956631,-0.16405738453017676,-0.1222449036174351,5,0.5607002377510071,-0.0102309131640922,-0.010263632326290111,0.0134844166102225,0.014528160979713819,0.48968,300,180,138,138,0
walk_forward_default,1,2025-12-01,-0.14552533419861893,300,0.5074388980865479,0.029597312211990356,0.00038376468407220283,0.038252830783501904,0.01834038186217192,0.013839782209492899,1.3700813333333335,0.16998198524121147,0.12580044530885143,5,0.5568984150886536,-0.02217074826290124,-0.02211485401110261,0.01576641921838248,0.01540344847389844,0.8489599999999999,300,180,133,133,0
walk_forward_default,1,2025-12-02,-0.013856338711733546,300,0.5059056282043457,0.028439316898584366,0.005661202111109214,0.03992151511444516,0.018100374163062437,0.014492318122117277,1.0516143333333332,-0.11185102750213266,-0.06256847749070583,5,0.557013213634491,-0.00659061778305312,-0.006609019098820001,0.016419759596315957,0.01381231136870294,0.53146,300,180,132,132,0
walk_forward_default,1,2025-12-03,0.0916311199359669,300,0.5135704278945923,0.028382759541273117,0.0013027612796860308,0.04338956684538926,0.018080796727540205,0.0145874845342174,1.0333456666666665,-0.09348647969508539,0.058180799332410625,5,0.5672507286071777,0.009907476638262502,0.009512954208443244,0.01800373150482516,0.0202384029064207,0.80626,300,180,135,135,0
walk_forward_default,1,2025-12-04,0.010915690182409291,300,0.5115549564361572,0.030648991465568542,0.00828145668724565,0.034708132070079,0.017528733269125296,0.01459138847816717,0.9536159999999999,-0.15933976437850308,-0.04315944584139579,5,0.5640910267829895,0.00370421934975586,0.0037252803871088056,0.02049356646534204,0.022705995807880398,1.26234,300,180,139,139,0
walk_forward_default,1,2025-12-05,0.11305819533915731,300,0.5070881247520447,0.031622596085071564,-0.010352760226929434,0.030426012903726467,0.017632443961958996,0.015720058461574312,1.136266,0.05930147019919658,0.10098138877690864,5,0.5617973208427429,-0.005114682852176058,-0.004916230049053121,0.0204662867329847,0.02073144277040392,1.34674,300,180,139,139,0
walk_forward_default,1,2025-12-08,0.18649567703979006,300,0.5085096955299377,0.03481418639421463,-0.010410610970843498,0.030725295697685166,0.017131356302736607,0.014569927823218662,1.3106679999999997,0.18464006400761648,0.014389834697719817,5,0.5648819208145142,0.012845362313908542,0.01301652147399165,0.02174111114725394,0.015585011850760538,1.45528,300,180,138,138,0
walk_forward_default,1,2025-12-09,0.18280657718787316,300,0.5059738159179688,0.03234586864709854,-0.003435043734788855,0.03266527133140459,0.017293466318454756,0.015384440718267918,1.2065886666666665,0.08159133576899794,0.04719848155822513,5,0.5722872018814087,0.0223791110048865,0.022706489234370453,0.019909946374836777,0.017705755667740318,1.43294,300,180,143,143,0
