profile_name,date,selected_count,signal_count,cash_weight,gross_return,transaction_cost,net_return,turnover,desired_turnover,execution_strength,net_value_before_cost,net_value_after_cost,selected_stock_ids,selected_weights,target_weights,selected_pred_returns,selected_target_returns,filter_initial_candidates,filter_after_primary_screen,filter_after_risk_filters,filter_after_secondary_screen,filter_secondary_quality_filter_count,filter_fallback_used,drawdown_before_cost,drawdown_after_cost
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-26,5,5,0.19999999999999996,0.004797760674261445,0.0008,0.003997760674261445,0.8,1.0,0.8,1.0047977606742615,1.0039977606742614,"600941,600803,601939,601728,600050","0.161522,0.161053,0.159635,0.159335,0.158455","0.201902,0.201316,0.199543,0.199169,0.198069","0.554011,0.552403,0.547538,0.546510,0.543492","-0.011328,0.039656,-0.017490,0.019034,0.000000",300,40,27,27,27,False,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-27,5,5,0.0614538288880796,-0.0006684870741581161,0.0008,-0.0014684870741581162,0.8,1.1548496700839799,0.6927308555596025,1.0041260663591078,1.0025234029402275,"600941,600803,001979,601012,600233","0.189090,0.190699,0.137538,0.137326,0.137195","0.201319,0.203849,0.198545,0.198238,0.198049","0.553881,0.560841,0.546250,0.545406,0.544885","-0.012588,0.034128,-0.008439,-0.033532,0.007063",300,40,25,25,25,False,-0.0006684870741580085,-0.0014684870741581424
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-28,5,5,0.019753727575299918,-0.009744535470558618,0.0008,-0.010544535470558619,0.8,1.178967474004601,0.6785598565180416,0.994341324288559,0.991952259357859,"600803,688012,300347,600941,002074","0.200104,0.138725,0.138491,0.191895,0.131423","0.204560,0.204441,0.204096,0.193223,0.193680","0.567640,0.567309,0.566352,0.536182,0.537448","-0.011014,0.018676,-0.041569,-0.004686,-0.026443",300,40,22,22,22,False,-0.010406508448710938,-0.011997538030675381
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-01,5,5,0.0029572555642778386,-0.012955328868164416,0.0008,-0.013755328868164416,0.8,0.940851272211785,0.8502937962971905,0.9814593054251947,0.9783076298088729,"688012,300347,600515,601012,600803","0.192879,0.191908,0.169266,0.175703,0.198603","0.202414,0.201313,0.199068,0.198866,0.198339","0.570078,0.566977,0.560654,0.560086,0.558601","0.042137,-0.018178,-0.035928,-0.035389,-0.026661",300,40,21,21,21,False,-0.023227017577552855,-0.02558783681761967
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-02,5,5,0.0,0.0056668523465057095,0.0004928096071373337,0.005174042739368376,0.4928096071373337,0.4928096071373337,1.0,0.9870210903931433,0.9833694352977541,"601012,688012,002074,600515,600803","0.205391,0.204770,0.198214,0.197033,0.194593","0.205391,0.204770,0.198214,0.197033,0.194593","0.575393,0.573653,0.555288,0.551979,0.545144","-0.013115,0.045554,0.007499,-0.002016,-0.010570",300,40,17,17,17,False,-0.01769178931010884,-0.020546186639553654
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-03,5,5,0.0,0.03468187095201078,0.0008,0.03388187095201078,0.8,0.8028048438715952,0.9965061946337187,1.0212528284770712,1.0166878316026644,"002459,688012,601012,002074,300274","0.204538,0.202457,0.198451,0.197723,0.195462","0.205255,0.202449,0.198427,0.197722,0.196147","0.587386,0.579355,0.567846,0.565827,0.561322","0.000000,0.062720,0.023503,0.031135,0.057114",300,40,21,21,21,False,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-04,5,5,0.0,0.008281099830622179,0.0007999999999999999,0.007481099830622178,0.7999999999999999,1.603924458603848,0.498776607407289,1.0297099251019952,1.0242937747674628,"002493,600515,000630,601111,002074","0.102417,0.100215,0.099610,0.098445,0.197537","0.205337,0.200231,0.199709,0.197374,0.197349","0.574460,0.560174,0.558715,0.552182,0.552113","-0.016649,0.081250,-0.012478,-0.013189,0.022199",300,40,20,20,20,False,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-05,5,5,0.0,-0.01042085371414644,0.0008000000000000001,-0.011220853714146441,0.8000000000000002,1.3978436135478751,0.5723100869413534,1.0189794686045026,1.0128003241604862,"601877,600515,601111,002493,601298","0.115753,0.158225,0.156834,0.157493,0.112774","0.202255,0.201576,0.200468,0.198651,0.197050","0.556830,0.554959,0.551910,0.546907,0.542498","-0.014804,0.018634,-0.021713,-0.049898,-0.003472",300,40,30,30,30,False,-0.010420853714146472,-0.011220853714146495
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-08,5,5,0.0,-0.003343445561385186,0.0008,-0.0041434455613851865,0.8,1.689248422388099,0.4735833932992733,1.0155725662230541,1.0086038411527738,"000630,000725,600522,601298,000100","0.117735,0.094850,0.094799,0.153902,0.094089","0.201249,0.200281,0.200174,0.199620,0.198675","0.550396,0.547750,0.547457,0.545941,0.543358","-0.061404,-0.021429,0.041617,0.012821,0.000000",300,40,29,29,29,False,-0.013729457718435367,-0.015317806279014912
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-09,5,5,0.0,0.014508262208911002,0.0008000000000000001,0.013708262208911002,0.8000000000000002,1.3128967101390414,0.6093396333632953,1.030306759305995,1.022430047072211,"600741,600522,601298,600795,000725","0.122276,0.159088,0.182176,0.121244,0.158768","0.200670,0.200305,0.200302,0.198977,0.199747","0.544669,0.543680,0.543671,0.540073,0.542163","0.018936,0.047876,0.019837,0.017361,-0.007194",300,40,34,34,34,False,0.0,-0.0018195245750418643
