profile_name,active_rule,single_slice_score,cost_after_return,Sharpe,max_drawdown,avg_turnover,rank_ic_mean,worst_fold_rank_ic,high_vol_range_cost_after_return,high_vol_range_max_drawdown,high_vol_range_avg_return,robust_day_count,total_days,latest_regime,latest_selected_config,adopted,notes
aggressive_static,aggressive_static,0.02527400873330671,1.1712462279797915,4.019487965088474,-0.0900673064031069,0.956671403522694,0.027982087211024954,-0.03349223685309722,0.46821009275598446,0.0,0.02813211977064105,14,60,normal_or_low_volatility,aggressive,False,static_reference
robust_static,robust_static,0.013604604978649907,0.6084954725066993,3.8248351998473025,-0.051176126571636726,0.5,0.027982087211024954,-0.03349223685309722,0.2758642443977668,-0.0010482635070024893,0.017693322506548845,14,60,normal_or_low_volatility,aggressive,False,static_reference
regime_switch,robust_if_high_volatility_range_else_aggressive,0.013608199360072544,0.8962076497213671,3.8140600609794992,-0.0900673064031069,0.8587659752459712,0.027982087211024954,-0.03349223685309722,0.28222730955410014,-0.0008499294590911255,0.018055048653995483,14,60,normal_or_low_volatility,aggressive,False,simple_threshold_switch
