profile_name,prediction_source,weighting_scheme,sort_strategy,top_k,enable_risk_filters,allow_cash_fallback,max_volatility_20d_pct,max_volatility_5d_pct,turnover_rate_lower_pct,turnover_rate_upper_pct,turnover_ratio_upper_pct,risk_penalty_weight,transaction_cost,max_turnover,periods,cumulative_return_before_cost,cumulative_return_after_cost,mean_period_return_before_cost,mean_period_return_after_cost,return_volatility_before_cost,return_volatility_after_cost,max_drawdown_before_cost,max_drawdown_after_cost,sharpe_before_cost,sharpe_after_cost,win_rate_before_cost,win_rate_after_cost,avg_selected_count,avg_signal_count,avg_cash_weight,avg_turnover,avg_desired_turnover,avg_execution_strength,total_transaction_cost,primary_candidate_size,grid_index,is_current_default_profile,rank_after_cost,is_best_profile
local_cs60_v2082_v594_rp16_mt65,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.82,0.94,0.03,0.97,0.95,0.16,0.001,0.65,60,0.13944642830673581,0.09594109844082754,0.002210235372017059,0.001560235372016947,0.00804434108650124,0.008044341086501287,-0.04774671621425697,-0.06238054171767149,1.9812976299635685,1.3986250893909893,0.55,0.5333333333333333,5.0,5.0,0.008023484888113216,0.6500000000001119,1.6058904324029266,0.41711753952920344,0.03900000000000672,60,1008,False,286,False
local_cs60_v2082_v596_rp16_mt65,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.82,0.96,0.03,0.97,0.95,0.16,0.001,0.65,60,0.1394014792129714,0.09589783734739088,0.00220957991161486,0.001559579911614747,0.008044771570367027,0.00804477157036707,-0.04775489348267936,-0.0623905676805383,1.9806040728137417,1.3979627116383098,0.55,0.5333333333333333,5.0,5.0,0.008023490648175842,0.650000000000112,1.6059081710585608,0.4171119106289408,0.03900000000000673,60,1028,False,287,False
local_cs60_v2082_v592_rp16_mt65,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.82,0.92,0.03,0.97,0.95,0.16,0.001,0.65,60,0.13940045435745008,0.09589685115844349,0.002209560710423188,0.001559560710423076,0.008044245817431928,0.008044245817431973,-0.047758471193338536,-0.06238128911115093,1.9807163079023744,1.3980368666616767,0.55,0.5333333333333333,5.0,5.0,0.008023769815297215,0.6500000000001119,1.605878566211988,0.41711933486982616,0.03900000000000672,60,988,False,288,False
local_cs60_v2086_v596_rp20_mt65,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.86,0.96,0.03,0.97,0.95,0.2,0.001,0.65,60,0.1392651481803593,0.09576666217516205,0.002206709505691903,0.0015567095056917902,0.007931046520135453,0.007931046520135453,-0.04938851942837219,-0.06396227451142888,2.0063945540165773,1.4153985680260743,0.5666666666666667,0.5333333333333333,5.0,5.0,0.008028747500056376,0.6500000000001126,1.5893600305077697,0.42127798264018157,0.03900000000000676,60,1196,False,289,False
local_cs50_v2082_v590_rp16_mt65,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.82,0.9,0.03,0.97,0.95,0.16,0.001,0.65,60,0.1391964722888952,0.09570057581588842,0.0022055353229172756,0.0015555353229171434,0.007919360014615977,0.007919360014615977,-0.043350819768837257,-0.057968938737169795,2.0082861953361713,1.4164180835880746,0.5166666666666667,0.5,5.0,5.0,0.00799935957180954,0.6500000000001321,1.6147545880070189,0.41454666808005775,0.03900000000000793,50,328,False,290,False
local_cs60_v2082_v590_rp22_mt50,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.82,0.9,0.03,0.97,0.95,0.22,0.001,0.5,60,0.1289995121481704,0.09569009205298373,0.0020443538902210723,0.001544353890221072,0.006358192653868091,0.006358192653868091,-0.03662915546124712,-0.04575797991588071,2.3185905736599834,1.7515188487617914,0.5333333333333333,0.5166666666666667,5.0,5.0,0.017055593368178974,0.5,1.6241800227168894,0.31580436572056475,0.03,60,977,False,291,False
local_cs45_v2082_v590_rp22_mt55,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.82,0.9,0.03,0.97,0.95,0.22,0.001,0.55,60,0.1323174731078509,0.09562487892254956,0.002096518429234424,0.0015465184292344234,0.0068415890819356244,0.006841589081935625,-0.03661192776016675,-0.048808251921317436,2.209751157525325,1.6300457184070347,0.5166666666666667,0.5,5.0,5.0,0.013309164162743949,0.5499999999999999,1.6276492472407176,0.34672813852220774,0.03300000000000001,45,18,False,292,False
local_cs45_v2084_v596_rp16_mt65,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.84,0.96,0.03,0.97,0.95,0.16,0.001,0.65,60,0.13909957909671844,0.09560730947211704,0.002204398984567663,0.0015543989845675302,0.00795510077144188,0.00795510077144184,-0.04474087859464537,-0.0593291760015171,1.9982332842274861,1.4090243234898943,0.5333333333333333,0.5,5.0,5.0,0.008104959864787499,0.6500000000001329,1.6178824239827179,0.4138494466282854,0.03900000000000798,45,148,False,293,False
local_cs45_v2084_v596_rp14_mt65,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.84,0.96,0.03,0.97,0.95,0.14,0.001,0.65,60,0.13909957909671844,0.09560730947211704,0.0022043989845676624,0.0015543989845675302,0.00795510077144188,0.00795510077144184,-0.04474087859464537,-0.0593291760015171,1.9982332842274857,1.4090243234898943,0.5333333333333333,0.5,5.0,5.0,0.008104959864787492,0.650000000000133,1.6178824239827179,0.4138494466282854,0.03900000000000798,45,144,False,294,False
local_cs45_v2084_v596_rp20_mt55,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.84,0.96,0.03,0.97,0.95,0.2,0.001,0.55,60,0.13211139814443618,0.09542535434046817,0.0020939830905068644,0.0015439830905068647,0.006915986758820015,0.006915986758820015,-0.03608207960994947,-0.04827302317928461,2.1833365696221207,1.6098672236965552,0.5333333333333333,0.5333333333333333,5.0,5.0,0.013677824259866784,0.5499999999999999,1.6376740748249492,0.3446087930298168,0.033000000000000015,45,154,False,295,False
local_cs60_v2084_v594_rp20_mt65,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.84,0.94,0.03,0.97,0.95,0.2,0.001,0.65,60,0.13891017523997484,0.09542491309491319,0.00220408582692441,0.001554085826924315,0.008256831189173005,0.008256831189173017,-0.04935809716136896,-0.06393046361172894,1.9249380985092819,1.3572606747234923,0.55,0.5166666666666667,5.0,5.0,0.008027772146394994,0.6500000000000945,1.582383345857521,0.42301649541779074,0.039000000000005676,60,1096,False,296,False
local_cs45_v2082_v590_rp18_mt55,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.82,0.9,0.03,0.97,0.95,0.18,0.001,0.55,60,0.13208825406074776,0.09540294718683295,0.0020936793663284075,0.0015436793663284071,0.006923904989963891,0.006923904989963891,-0.03536649295486283,-0.04754406392600641,2.180523366689754,1.6077098447308005,0.5,0.5,5.0,5.0,0.013310165353464779,0.5499999999999999,1.6411368063310745,0.34420955835169526,0.03300000000000001,45,10,False,297,False
local_cs60_v2084_v592_rp20_mt65,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.84,0.92,0.03,0.97,0.95,0.2,0.001,0.65,60,0.1388536693335276,0.09537052948485503,0.0022032549271890386,0.0015532549271889443,0.008256560496634953,0.008256560496634967,-0.04936984786008092,-0.06393149943626941,1.9242755179075828,1.3565794827348001,0.55,0.5166666666666667,5.0,5.0,0.008028028678213174,0.6500000000000945,1.582373344289604,0.4230181040300727,0.03900000000000567,60,1076,False,298,False
local_cs55_v2086_v594_rp20_mt60,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.86,0.94,0.03,0.97,0.95,0.2,0.001,0.6,60,0.13543415766715805,0.09535607372333166,0.002146370738415926,0.0015463707384158864,0.007397008638014416,0.007397008638014419,-0.04055828611930146,-0.054012831617261,2.0924268531316654,1.5075064153858357,0.5333333333333333,0.5,5.0,5.0,0.010428701228544088,0.60000000000004,1.614137000721044,0.38206580730347334,0.036000000000002405,55,855,False,299,False
local_cs55_v2086_v592_rp20_mt60,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.86,0.92,0.03,0.97,0.95,0.2,0.001,0.6,60,0.13540786362699642,0.0953306926806694,0.0021459819515762075,0.0015459819515761676,0.007396734939399283,0.007396734939399286,-0.040565908381331894,-0.054009898914644916,2.0921252487808313,1.5071831674429181,0.5333333333333333,0.5,5.0,5.0,0.010428721691753693,0.6000000000000398,1.6141255977043396,0.3820687312297294,0.0360000000000024,55,835,False,300,False
local_cs45_v2084_v596_rp18_mt50,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.84,0.96,0.03,0.97,0.95,0.18,0.001,0.5,60,0.12852714184001002,0.09523140846946254,0.0020380358871041502,0.0015380358871041502,0.006467595958754333,0.006467595958754333,-0.03277772705780002,-0.04377994130344176,2.2723258963768145,1.7148465333402862,0.5166666666666667,0.5166666666666667,5.0,5.0,0.017554943804434866,0.5,1.6531411654006034,0.3100299106178481,0.030000000000000002,45,149,False,301,False
local_cs50_v2082_v594_rp14_mt50,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.82,0.94,0.03,0.97,0.95,0.14,0.001,0.5,60,0.12835625547530372,0.0950655019629516,0.0020348630504836477,0.0015348630504836472,0.006366006439833237,0.006366006439833237,-0.03166270152308304,-0.042695562840076584,2.304993919314368,1.7386182315828231,0.5166666666666667,0.5,5.0,5.0,0.017065298173339592,0.5,1.6543832878916818,0.310212266359249,0.030000000000000002,50,361,False,302,False
local_cs50_v2082_v592_rp14_mt50,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.82,0.92,0.03,0.97,0.95,0.14,0.001,0.5,60,0.12833115192066447,0.09504112692872568,0.0020344904500825445,0.001534490450082544,0.006365840292796535,0.006365840292796535,-0.031663746199467546,-0.04268643455127108,2.3046320045179556,1.7382415345050704,0.5166666666666667,0.5,5.0,5.0,0.017065478482083323,0.5,1.6543661928661553,0.3102153878472,0.03,50,341,False,303,False
local_cs60_v2084_v594_rp20_mt60,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.84,0.94,0.03,0.97,0.95,0.2,0.001,0.6,60,0.13508772806213543,0.09502157077386286,0.0021438799135673875,0.0015438799135673261,0.007745808789044063,0.007745808789044066,-0.04521961575469535,-0.058598771956986484,1.995884269112843,1.437303280555907,0.55,0.5166666666666667,5.0,5.0,0.010390800818110332,0.6000000000000617,1.597082114651466,0.3862565676604361,0.03600000000000369,60,1095,False,304,False
local_cs50_v2082_v596_rp14_mt50,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.82,0.96,0.03,0.97,0.95,0.14,0.001,0.5,60,0.1283098613834801,0.09502045410897053,0.0020341789392809536,0.0015341789392809527,0.006366409356767605,0.006366409356767605,-0.03167645476964309,-0.04271153366727143,2.3040731621349164,1.7377333191540008,0.5166666666666667,0.5,5.0,5.0,0.01706538311025984,0.5,1.6544028836317133,0.3102080126990811,0.030000000000000002,50,381,False,305,False
local_cs60_v2084_v592_rp20_mt60,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.84,0.92,0.03,0.97,0.95,0.2,0.001,0.6,60,0.13503296917636298,0.09496871319389033,0.002143072015612485,0.0015430720156124238,0.0077455257162571635,0.007745525716257167,-0.045230847367718874,-0.058600168246429996,1.9952050570523807,1.4366036542481837,0.55,0.5166666666666667,5.0,5.0,0.010390761137931519,0.6000000000000617,1.597063541927638,0.38626180905978214,0.03600000000000369,60,1075,False,306,False
local_cs55_v2084_v594_rp22_mt50,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.84,0.94,0.03,0.97,0.95,0.22,0.001,0.5,60,0.12822744432989452,0.09494035619223173,0.00203516557725996,0.0015351655772599605,0.006703431373226935,0.006703431373226935,-0.0369416460883234,-0.04795777527553735,2.189294835530687,1.6514283199034336,0.5333333333333333,0.5166666666666667,5.0,5.0,0.01705651667596689,0.5,1.6267852490283288,0.315186050651845,0.030000000000000002,55,777,False,307,False
local_cs60_v2086_v596_rp20_mt60,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.86,0.96,0.03,0.97,0.95,0.2,0.001,0.6,60,0.13499236296825945,0.09492960306837928,0.0021402417377212823,0.001540241737721229,0.0074458140734442926,0.007445814073444271,-0.04525263244214228,-0.05863305867295088,2.072775723681913,1.4916892920466807,0.5666666666666667,0.5333333333333333,5.0,5.0,0.010395314965478799,0.600000000000054,1.603741260378533,0.3847730823442016,0.036000000000003224,60,1195,False,308,False
local_cs55_v2084_v592_rp22_mt50,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.84,0.92,0.03,0.97,0.95,0.22,0.001,0.5,60,0.12818751397028416,0.09490158459602083,0.0020345741869918377,0.0015345741869918377,0.006703379105257225,0.006703379105257224,-0.03695314451950005,-0.04796057358788397,2.188675723018962,1.6508050135082495,0.5333333333333333,0.5166666666666667,5.0,5.0,0.01705634845826997,0.5,1.6267633164610704,0.31519087168551874,0.030000000000000002,55,757,False,309,False
local_cs50_v2084_v594_rp22_mt65,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.84,0.94,0.03,0.97,0.95,0.22,0.001,0.65,60,0.1382750046065082,0.09481356995384882,0.0021954286884129305,0.0015454286884128202,0.008337382711586183,0.008337382711586194,-0.04898198293843359,-0.06354742272400582,1.8988526691229486,1.336659853913647,0.5333333333333333,0.5,5.0,5.0,0.007993815353953977,0.6500000000001104,1.5879463760825558,0.4214417024881175,0.03900000000000662,50,460,False,310,False
local_cs60_v2082_v594_rp16_mt60,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.82,0.94,0.03,0.97,0.95,0.16,0.001,0.6,60,0.13486916520510706,0.09481065928605825,0.002139050214140853,0.0015390502141408107,0.007532386836131293,0.007532386836131299,-0.04376269846868275,-0.05718352251835512,2.047811774849913,1.473404004154573,0.55,0.5333333333333333,5.0,5.0,0.01038554701101637,0.6000000000000426,1.619661609600399,0.38118921747772266,0.03600000000000256,60,1007,False,311,False
local_cs50_v2084_v592_rp22_mt65,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.84,0.92,0.03,0.97,0.95,0.22,0.001,0.65,60,0.13823715521561653,0.09477714205874022,0.0021948741216304486,0.0015448741216303385,0.008337480688463182,0.008337480688463192,-0.0489883532854849,-0.06354075519740154,1.8983507091483955,1.336164500478691,0.5333333333333333,0.5,5.0,5.0,0.00799420638092373,0.6500000000001103,1.587936874454171,0.42144255160292776,0.03900000000000662,50,440,False,312,False
local_cs60_v2082_v596_rp16_mt60,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.82,0.96,0.03,0.97,0.95,0.16,0.001,0.6,60,0.1348276180095953,0.09477055449021177,0.0021384417328160843,0.0015384417328160413,0.007532783321673999,0.007532783321674005,-0.04377148600073166,-0.05719402994672129,2.0471214922844787,1.4727439553509465,0.55,0.5333333333333333,5.0,5.0,0.010385562170558015,0.6000000000000427,1.6196785791162263,0.38118437468618666,0.03600000000000256,60,1027,False,313,False
local_cs60_v2082_v592_rp16_mt60,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.82,0.92,0.03,0.97,0.95,0.16,0.001,0.6,60,0.1348237785130979,0.09476684845063743,0.002138381375388276,0.001538381375388233,0.007532266012147386,0.00753226601214739,-0.043774090596148785,-0.05718480885698585,2.047204302935013,1.4727873182481417,0.55,0.5333333333333333,5.0,5.0,0.010385536517144595,0.6000000000000426,1.6196410160413486,0.38119477790850825,0.03600000000000256,60,987,False,314,False
local_cs60_v2086_v596_rp18_mt55,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.86,0.96,0.03,0.97,0.95,0.18,0.001,0.55,60,0.1313918419956257,0.09472873969909812,0.002083158244777798,0.0015331582447777978,0.006882374242393426,0.006882374242393426,-0.0379201088342096,-0.05020519511116239,2.18265778695577,1.606387700016829,0.5333333333333333,0.5166666666666667,5.0,5.0,0.013399460505855084,0.5499999999999999,1.6276704121477161,0.3470205120514557,0.033000000000000015,60,1190,False,315,False
local_cs55_v2084_v594_rp20_mt55,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.84,0.94,0.03,0.97,0.95,0.2,0.001,0.55,60,0.13136714612434686,0.09470473096405585,0.0020855979690781053,0.0015355979690781054,0.007283049462395177,0.0072830494623951775,-0.04081822050895756,-0.05303413186731132,2.064995015162688,1.5204282888911278,0.5166666666666667,0.5,5.0,5.0,0.013347155744270653,0.5499999999999999,1.6180265527196278,0.3489499227706736,0.03300000000000001,55,774,False,316,False
local_cs55_v2084_v592_rp20_mt55,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.84,0.92,0.03,0.97,0.95,0.2,0.001,0.55,60,0.13132547903396063,0.09466439197567378,0.0020849827416832816,0.0015349827416832815,0.007283026994038445,0.007283026994038445,-0.040830266846833885,-0.05303654340654773,2.064392234094438,1.5198238278181924,0.5166666666666667,0.5,5.0,5.0,0.013347055169180465,0.5499999999999999,1.6180026667754448,0.34895585855429145,0.03300000000000001,55,754,False,317,False
local_cs45_v2082_v590_rp20_mt65,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.82,0.9,0.03,0.97,0.95,0.2,0.001,0.65,60,0.13811805193499427,0.09466267740853196,0.0021892316537885713,0.0015392316537884499,0.007854230353395455,0.007854230353395482,-0.042353978064683995,-0.05695131451646196,2.0099708377387064,1.413194776023408,0.5333333333333333,0.5166666666666667,5.0,5.0,0.007972222265743867,0.6500000000001214,1.6108487728533298,0.41546131799177,0.039000000000007286,45,16,False,318,False
local_cs55_v2082_v594_rp18_mt65,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.82,0.94,0.03,0.97,0.95,0.18,0.001,0.65,60,0.13801072953349958,0.0945593059653198,0.002189520882694825,0.0015395208826947304,0.008087267770620557,0.008087267770620594,-0.04994951197947961,-0.0645226773132771,1.9523107272234181,1.3727309740796372,0.55,0.5166666666666667,5.0,5.0,0.008027263661713661,0.650000000000095,1.5981208246034924,0.4188754485435817,0.039000000000005704,55,692,False,319,False
local_cs50_v2084_v594_rp22_mt60,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.84,0.94,0.03,0.97,0.95,0.22,0.001,0.6,60,0.13457518606520646,0.09452680093118371,0.002136935224874753,0.001536935224874699,0.007823548021224775,0.007823548021224765,-0.04482914021281159,-0.058200928235966454,1.9696509830906366,1.4166203736000054,0.5333333333333333,0.5,5.0,5.0,0.010349309467153834,0.6000000000000539,1.6022330088363674,0.3850002858389774,0.03600000000000323,50,459,False,320,False
local_cs55_v2082_v592_rp18_mt65,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.82,0.92,0.03,0.97,0.95,0.18,0.001,0.65,60,0.13796112540438288,0.09451156487624468,0.002188792194948355,0.0015387921949482591,0.008087183889684808,0.008087183889684846,-0.04996258153209021,-0.06452392916472116,1.9516812274511648,1.3720954628585644,0.55,0.5166666666666667,5.0,5.0,0.008027571613062156,0.650000000000095,1.5981060405833056,0.41887799100830353,0.039000000000005704,55,672,False,321,False
local_cs55_v2082_v596_rp18_mt65,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.82,0.96,0.03,0.97,0.95,0.18,0.001,0.65,60,0.1379607757153518,0.09451122813645818,0.0021887914391916763,0.0015387914391915807,0.008087732146153263,0.008087732146153302,-0.04995823204004657,-0.06453351243641403,1.95154825176938,1.3720017765150914,0.55,0.5166666666666667,5.0,5.0,0.008027269834265714,0.6500000000000951,1.5981406298803262,0.4188693901536172,0.03900000000000572,55,712,False,322,False
local_cs50_v2084_v592_rp22_mt60,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.84,0.92,0.03,0.97,0.95,0.22,0.001,0.6,60,0.13453668017478737,0.09448963195873783,0.002136368696238566,0.0015363686962385121,0.00782358567802004,0.00782358567802003,-0.04483567954366763,-0.05819549010513858,1.969119325739573,1.4160913781179738,0.5333333333333333,0.5,5.0,5.0,0.010350027813721657,0.6000000000000537,1.6022236757255257,0.38500056006995437,0.03600000000000323,50,439,False,323,False
local_cs60_v2082_v594_rp14_mt50,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.82,0.94,0.03,0.97,0.95,0.14,0.001,0.5,60,0.1277553842491046,0.09448206122051617,0.0020261478594412285,0.001526147859441229,0.006391851453946835,0.006391851453946835,-0.031849209720901994,-0.0429308584725272,2.2858416067776526,1.721756020396005,0.5166666666666667,0.5166666666666667,5.0,5.0,0.01711884610142512,0.5,1.6490034082217375,0.3110521117626476,0.030000000000000002,60,1001,False,324,False
local_cs45_v2084_v596_rp14_mt60,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.84,0.96,0.03,0.97,0.95,0.14,0.001,0.6,60,0.13451582499257775,0.09446961419910838,0.0021331903424707407,0.0015331903424706812,0.007448542028676614,0.0074485420286765905,-0.040735355296556475,-0.05411384866626434,2.06518997422355,1.4843163597766298,0.5333333333333333,0.5,5.0,5.0,0.01058370936938241,0.6000000000000593,1.6314644029804755,0.37814666717136997,0.03600000000000354,45,143,False,325,False
local_cs45_v2084_v596_rp16_mt60,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.84,0.96,0.03,0.97,0.95,0.16,0.001,0.6,60,0.13451582499257775,0.09446961419910838,0.0021331903424707402,0.0015331903424706812,0.007448542028676614,0.0074485420286765905,-0.040735355296556475,-0.05411384866626434,2.0651899742235496,1.4843163597766298,0.5333333333333333,0.5,5.0,5.0,0.010583709369382414,0.6000000000000593,1.6314644029804755,0.37814666717136997,0.03600000000000354,45,147,False,326,False
local_cs50_v2082_v590_rp16_mt60,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.82,0.9,0.03,0.97,0.95,0.16,0.001,0.6,60,0.1345078315303816,0.09446191029443773,0.0021327673395661237,0.0015327673395660953,0.007407457323710486,0.007407457323710507,-0.03942436341680977,-0.052829495609916344,2.076232549278775,1.492137178697585,0.5166666666666667,0.5,5.0,5.0,0.010367080822844816,0.6000000000000283,1.6279647584474224,0.37904073488514795,0.0360000000000017,50,327,False,327,False
local_cs60_v2082_v596_rp14_mt50,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.82,0.96,0.03,0.97,0.95,0.14,0.001,0.5,60,0.12772022183258058,0.09444791912972095,0.00202562930129136,0.0015256293012913603,0.006392187662596968,0.006392187662596968,-0.0318587737749646,-0.042941904285834887,2.2851363872258657,1.721080469943995,0.5166666666666667,0.5166666666666667,5.0,5.0,0.01711891827006693,0.5,1.6490188192406299,0.3110486460773286,0.030000000000000002,60,1021,False,328,False
local_cs60_v2082_v592_rp14_mt50,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.82,0.92,0.03,0.97,0.95,0.14,0.001,0.5,60,0.12771939065457105,0.09444711218992019,0.0020256133686636186,0.0015256133686636182,0.0063916156961702246,0.0063916156961702246,-0.03185564845505162,-0.042928984616953714,2.2853229018002925,1.7212165088542346,0.5166666666666667,0.5166666666666667,5.0,5.0,0.01711897771804646,0.5,1.648990741285512,0.3110546397271547,0.030000000000000002,60,981,False,329,False
local_cs50_v2086_v594_rp22_mt65,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.86,0.94,0.03,0.97,0.95,0.22,0.001,0.65,60,0.13782722970368844,0.0943827627014111,0.0021852856818528614,0.001535285681852758,0.007891233652184169,0.007891233652184205,-0.04442609122767727,-0.05905839789177669,1.996939876511438,1.40296219637943,0.5333333333333333,0.5,5.0,5.0,0.008010126179006167,0.6500000000001029,1.5993638638766898,0.418342097869469,0.03900000000000618,50,540,False,330,False
local_cs50_v2086_v592_rp22_mt65,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.86,0.92,0.03,0.97,0.95,0.22,0.001,0.65,60,0.13779488924205618,0.0943516369000772,0.0021848102852807996,0.0015348102852806966,0.007891148129796789,0.007891148129796827,-0.04442827552211881,-0.05904754361200781,1.9965270911582513,1.4025429736373596,0.5333333333333333,0.5,5.0,5.0,0.008010558272991282,0.6500000000001029,1.5993606610650404,0.41834010341750305,0.039000000000006176,50,520,False,331,False
local_cs55_v2082_v594_rp14_mt65,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.82,0.94,0.03,0.97,0.95,0.14,0.001,0.65,60,0.13775473482645628,0.09431295159008357,0.0021851931049387983,0.0015351931049386652,0.008020762694758606,0.008020762694758616,-0.04344816580664623,-0.058106229186777214,1.9646076280989688,1.3802222228098742,0.5333333333333333,0.5166666666666667,5.0,5.0,0.008040627482855734,0.6500000000001331,1.6060533848407281,0.4171381727533995,0.039000000000008,55,684,False,332,False
local_cs55_v2082_v596_rp14_mt65,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.82,0.96,0.03,0.97,0.95,0.14,0.001,0.65,60,0.137703234678626,0.09426338551129287,0.002184440863486444,0.0015344408634863109,0.008021239145379073,0.008021239145379083,-0.043458217160440404,-0.058118398767784574,1.9638146672279502,1.379463973631637,0.5333333333333333,0.5166666666666667,5.0,5.0,0.008040634221254018,0.6500000000001336,1.6060728873188561,0.41713206709414735,0.03900000000000801,55,704,False,333,False
local_cs45_v2082_v590_rp14_mt55,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.82,0.9,0.03,0.97,0.95,0.14,0.001,0.55,60,0.1308756514239664,0.09422899335709545,0.002075825298950566,0.0015258252989505663,0.006930493491634038,0.006930493491634039,-0.03536649295486283,-0.04754406392600641,2.15987348182531,1.587604507357912,0.5,0.5,5.0,5.0,0.01331016775610278,0.5499999999999999,1.6436483207827333,0.34372560111402456,0.03300000000000001,45,2,False,334,False
local_cs45_v2082_v590_rp16_mt55,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.82,0.9,0.03,0.97,0.95,0.16,0.001,0.55,60,0.1308756514239664,0.09422899335709545,0.002075825298950566,0.0015258252989505663,0.006930493491634038,0.006930493491634039,-0.03536649295486283,-0.04754406392600641,2.15987348182531,1.587604507357912,0.5,0.5,5.0,5.0,0.013310167756102784,0.5499999999999999,1.6436483207827333,0.34372560111402456,0.033000000000000015,45,6,False,335,False
local_cs60_v2084_v596_rp18_mt50,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.84,0.96,0.03,0.97,0.95,0.18,0.001,0.5,60,0.12735116476943253,0.09408950407328276,0.0020222431150381725,0.001522243115038172,0.006711200881305598,0.006711200881305598,-0.037913791303570754,-0.04898404765779141,2.172875278710389,1.6356314472066344,0.5333333333333333,0.5166666666666667,5.0,5.0,0.017050617563829504,0.5,1.6324266826707798,0.31417860249174423,0.030000000000000002,60,1109,False,336,False
local_cs55_v2082_v594_rp14_mt60,replay_walk_forward_predictions,risk_adjusted,risk_adjusted,5,True,False,0.82,0.94,0.03,0.97,0.95,0.14,0.001,0.6,60,0.13407489065383316,0.09404396995387199,0.0021271865527707763,0.0015271865527707487,0.007513844248375844,0.007513844248375842,-0.03952754460415786,-0.05296974698344292,2.04147968335925,1.4656543950599596,0.5333333333333333,0.5166666666666667,5.0,5.0,0.010413704763744595,0.6000000000000268,1.6195571877378472,0.3812323930040886,0.03600000000000162,55,683,False,337,False
