profile_name,fold_id,rmse,mae,rank_ic,top5_mean_return,validation_days,validation_rows,prediction_mean,prediction_std,target_mean,target_std,avg_daily_pred_std,avg_daily_target_std,avg_day_rank_ic,negative_day_rank_ic_ratio,avg_volatility_20d,avg_volatility_5d,avg_turnover_rate,avg_turnover_ratio_10d,avg_amplitude_ratio_5d,avg_initial_candidates,avg_after_primary_screen,avg_after_risk_filters,avg_after_secondary_screen,fallback_day_ratio,avg_selected_count,avg_selected_pred_return,avg_selected_target_return,avg_selected_weighted_target_return,avg_selected_volatility_20d,avg_selected_volatility_5d,avg_selected_turnover_rate,train_rows,valid_rows,train_sequence_rows,valid_sequence_rows,train_date_start,train_date_end,valid_date_start,valid_date_end
walk_forward_default,1,0.4922109218420067,0.49006570171182495,-0.06268240313574347,0.00931940940762794,20,6000,0.49389001727104187,0.029285099357366562,0.00382432078455745,0.034769262878015614,0.028916851803660392,0.03334763471889757,-0.06268240313574347,0.55,0.017506072221953405,0.016092614429510644,1.13744445,-0.00906624864614165,-0.017927496683157584,300.0,180.0,151.5,151.5,0.0,5.0,0.5363943487405777,0.006639200846829585,0.006613388372544708,0.017241258890173333,0.018030690113557037,1.3362089999999998,137090,6000,131390,6000,2024-01-02,2025-11-25,2025-11-26,2025-12-23
walk_forward_default,2,0.4919013425861188,0.4884687759217807,0.08040092293026194,0.024043258367475773,20,6000,0.49715280532836914,0.03099813312292099,0.008742283105528903,0.05196924749630539,0.029225204698741437,0.04999884096380906,0.08040092293026194,0.15,0.017899382657047026,0.01773704111798699,1.6062402833333331,0.12021615633603326,0.03351811416269945,300.0,180.0,146.2,146.2,0.0,5.0,0.5517092138528824,0.0183653627776379,0.018504670036892216,0.022888063690108672,0.026254508537724923,2.257146,143090,6000,137390,6000,2024-01-02,2025-12-23,2025-12-24,2026-01-22
walk_forward_default,3,0.5220088466588456,0.5186931151825928,0.02242256568914829,0.009314442904313755,20,6000,0.517666757106781,0.030182605609297752,-0.0010263855783883473,0.05005292639943766,0.029917244520038366,0.047649535780264325,0.02242256568914829,0.6,0.022802931994138093,0.02131994554951272,1.5496310666666668,-0.04801795117019615,-0.007454451456272461,300.0,180.0,147.1,147.1,0.0,5.0,0.5818974822759628,0.010120180695044048,0.010524217989042803,0.02924530808814842,0.029080215590519643,2.368865,149090,6000,143390,6000,2024-01-02,2026-01-22,2026-01-23,2026-02-27
