profile_name,date,selected_count,signal_count,cash_weight,gross_return,transaction_cost,net_return,turnover,desired_turnover,execution_strength,net_value_before_cost,net_value_after_cost,selected_stock_ids,selected_weights,target_weights,selected_pred_returns,selected_target_returns,filter_initial_candidates,filter_after_primary_screen,filter_after_risk_filters,filter_after_secondary_screen,filter_secondary_quality_filter_count,filter_fallback_used,drawdown_before_cost,drawdown_after_cost
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-26,5,5,0.20000000000000007,0.004798874349712212,0.0007999999999999999,0.003998874349712212,0.7999999999999999,1.0000000000000002,0.7999999999999998,1.0047988743497123,1.0039988743497121,"600941,600803,601939,601728,600050","0.161376,0.161247,0.159919,0.159164,0.158293","0.201720,0.201559,0.199899,0.198955,0.197866","0.555091,0.554647,0.550079,0.547482,0.544486","-0.011328,0.039656,-0.017490,0.019034,0.000000",300,40,25,25,25,False,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-27,5,5,0.06144226615824555,-0.0007259569381606542,0.0008,-0.0015259569381606544,0.8,1.1547532971543446,0.692788669208772,1.0040694336354221,1.0024668153014928,"600941,600803,601012,001979,600233","0.188218,0.189881,0.138360,0.138241,0.137202","0.200121,0.202579,0.199715,0.199542,0.198044","0.555240,0.562061,0.554114,0.553636,0.549477","-0.012588,0.034128,-0.033532,-0.008439,0.007063",300,40,23,23,23,False,-0.0007259569381605768,-0.0015259569381604887
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-28,5,5,0.029909059183431785,-0.012053878642034844,0.0008,-0.012853878642034845,0.8,1.5587952397565081,0.5132168610708384,0.991966502534204,0.9895812285149403,"688012,600803,300347,002074,688223","0.105901,0.196862,0.104303,0.099718,0.098865","0.206347,0.203483,0.203233,0.194299,0.192637","0.577313,0.569299,0.568600,0.543605,0.538954","0.018676,-0.011014,-0.041569,-0.026443,-0.049470",300,40,20,20,20,False,-0.012771084983363545,-0.014360221114899208
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-01,5,5,0.006479849661158221,-0.012492305999342396,0.0008,-0.013292305999342396,0.8,1.0212571330670959,0.7833482617618501,0.9795745534434493,0.9764274120143146,"688012,600515,300347,601012,600803","0.182414,0.156936,0.179363,0.170051,0.197367","0.203575,0.200340,0.200123,0.198455,0.197506","0.579216,0.570012,0.569394,0.564648,0.561948","0.042137,-0.035928,-0.018178,-0.035389,-0.026661",300,40,18,18,18,False,-0.025103850681150175,-0.02746164666096418
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-02,5,5,0.0006465549076049015,0.003755637890267564,0.0008,0.002955637890267564,0.8,0.8886709737697988,0.9002206931620026,0.9832534807527036,0.97931337787036,"688012,601012,600515,002074,688223","0.203123,0.201464,0.194053,0.179520,0.177182","0.205419,0.204946,0.198167,0.197023,0.194446","0.581367,0.580027,0.560842,0.557604,0.550312","0.045554,-0.013115,-0.002016,0.007499,-0.021505",300,40,14,14,14,False,-0.021442493763692227,-0.024587175454096832
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-03,5,5,3.0316117183959435e-05,0.034309366677201275,0.0007999999999999999,0.03350936667720127,0.7999999999999999,0.839356324405765,0.9531113029575039,1.0169882849604825,1.0121295489413065,"002459,688012,300274,601012,002074","0.194610,0.203118,0.189888,0.197553,0.195330","0.204184,0.203118,0.199230,0.197361,0.196107","0.589894,0.586815,0.575582,0.570183,0.566561","0.000000,0.062720,0.057114,0.023503,0.031135",300,40,18,18,18,False,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-04,5,5,1.8078132872911823e-05,0.011201999010217513,0.0008,0.010401999010217513,0.8,1.9817719266997043,0.4036791465364335,1.0283805867220126,1.0226577195076059,"002493,600515,000630,600183,603993","0.082149,0.086870,0.080679,0.080014,0.079394","0.203500,0.201755,0.199858,0.198212,0.196675","0.574526,0.569598,0.564243,0.559595,0.555257","-0.016649,0.081250,-0.012478,0.084238,-0.002796",300,40,18,18,18,False,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-05,5,5,9.375972232827934e-06,-0.006246476953842291,0.0008,-0.007046476953842291,0.8,1.661944302866203,0.48136390528871115,1.0219568310872746,1.0154515854554267,"600515,601877,601111,002493,002916","0.143049,0.096981,0.096424,0.137693,0.094876","0.203578,0.201470,0.200314,0.197539,0.197099","0.562949,0.557121,0.553922,0.546249,0.545033","0.018634,-0.014804,-0.021713,-0.049898,0.015684",300,40,26,26,26,False,-0.006246476953842395,-0.007046476953842196
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-08,5,5,5.461784471694209e-06,-0.003975664181197274,0.0008000000000000001,-0.004775664181197274,0.8000000000000002,1.9163050533021027,0.41747006752472476,1.017893873919191,1.0106021296910273,"000630,000725,600522,601298,000100","0.109190,0.083631,0.083083,0.082945,0.082995","0.203166,0.200327,0.199016,0.198685,0.198805","0.558802,0.550994,0.547389,0.546478,0.546809","-0.061404,-0.021429,0.041617,0.012821,0.000000",300,40,28,28,28,False,-0.010197307240355724,-0.011788489527447377
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-09,5,5,2.550145561719397e-06,0.012677016699939309,0.0008000000000000001,0.011877016699939309,0.8000000000000002,1.5006763243588153,0.5330929708255451,1.0307977315576304,1.022605068062362,"600741,600522,601298,000725,600795","0.106914,0.145637,0.145491,0.145562,0.106057","0.200553,0.200424,0.200272,0.199804,0.198946","0.545858,0.545506,0.545092,0.543819,0.541484","0.018936,0.047876,0.019837,-0.007194,0.017361",300,40,32,32,32,False,0.0,-5.148491449247228e-05
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-10,5,5,9.601231075739847e-07,-0.00569383991904819,0.0008000000000000001,-0.00649383991904819,0.8000000000000002,1.2830739868541792,0.6235026258785182,1.0249285342852232,1.0159644344499577,"600795,600741,601456,601298,002049","0.165360,0.164787,0.124881,0.179108,0.124327","0.201169,0.199733,0.200290,0.199407,0.199401","0.547381,0.543473,0.544989,0.542586,0.542569","0.003436,-0.009596,0.005650,0.003468,-0.048320",300,40,37,37,37,False,-0.00569383991904826,-0.006544990498747683
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-11,5,5,4.999854764653477e-07,0.007936265658561061,0.0007999999999999999,0.007136265658561061,0.7999999999999999,1.6692798719966269,0.4792485750415953,1.0330626394143505,1.0232146265538422,"600795,601066,600482,600160,600104","0.182562,0.096169,0.095710,0.095473,0.095445","0.201255,0.200665,0.199709,0.199214,0.199156","0.550583,0.548970,0.546355,0.545000,0.544843","0.017153,0.034496,-0.012389,0.016992,0.011010",300,40,35,35,35,False,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-12,5,5,1.802804487915921e-07,0.003688216144044727,0.0008000000000000001,0.0028882161440447265,0.8000000000000002,1.251116956914543,0.6394286286175271,1.036872797718848,1.0261698915570776,"600795,600482,601066,601689,600030","0.194165,0.164026,0.161994,0.127250,0.127006","0.200707,0.202549,0.199113,0.199006,0.198624","0.551240,0.556298,0.546863,0.546569,0.545520","0.015254,-0.024805,0.013253,0.009510,0.011323",300,40,33,33,33,False,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-15,5,5,0.0,0.018656967766388706,0.0007051291457573681,0.01795183862063134,0.7051291457573681,0.7051291457573681,1.0,1.056217700083734,1.0445915278476612,"601066,600795,600482,600372,601689","0.202725,0.201549,0.198888,0.198472,0.198367","0.202725,0.201549,0.198888,0.198472,0.198367","0.561729,0.558468,0.551096,0.549943,0.549651","0.019556,0.003413,0.017875,0.033885,0.018775",300,40,32,32,32,False,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-16,5,5,0.0,0.018530232713427533,0.0007999999999999999,0.017730232713427534,0.7999999999999999,1.202085364364138,0.6655101407238018,1.0757896598623269,1.063112378726875,"000975,600795,600482,300014,688009","0.134288,0.200564,0.200247,0.132862,0.131491","0.201782,0.200070,0.200930,0.199640,0.197579","0.556163,0.551442,0.553813,0.550258,0.544577","0.057023,0.001712,0.043456,0.010095,0.003697",300,40,30,30,30,False,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-17,5,5,0.0,-0.00822752377259093,0.0008,-0.00902752377259093,0.8,2.0,0.4,1.0669385748615021,1.0535151064549824,"603195,600803,601186,601018,601633","0.080857,0.080552,0.079722,0.079442,0.079427","0.202141,0.201379,0.199306,0.198606,0.198567","0.558747,0.556640,0.550910,0.548973,0.548868","-0.017668,-0.067027,0.006452,-0.005391,-0.018708",300,40,36,36,36,False,-0.008227523772590839,-0.009027523772591084
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-18,5,5,0.0,-0.006283863285855382,0.0008,-0.007083863285855382,0.8,1.757525134871591,0.4551855243074233,1.060234078722667,1.0460521494712718,"600803,000768,300628,601066,605499","0.137647,0.090964,0.090699,0.112124,0.089804","0.205986,0.199838,0.199257,0.197628,0.197291","0.570218,0.553201,0.551592,0.547083,0.546148","-0.076923,0.010656,0.016883,-0.002242,0.022885",300,40,35,35,35,False,-0.014459686423878293,-0.01604743731423164
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-19,5,5,0.0,-0.008383249278120645,0.0007999999999999999,-0.009183249278120646,0.7999999999999999,1.456744745725328,0.5491696485245752,1.0513458721475764,1.0364459918247633,"600803,300628,600887,601018,000651","0.175122,0.150978,0.109454,0.127901,0.108172","0.205886,0.200463,0.199309,0.197369,0.196973","0.568212,0.553243,0.550059,0.544704,0.543612","-0.051085,0.009866,0.007229,-0.008086,-0.006320",300,40,36,36,36,False,-0.022721716546224013,-0.025083318975220648
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-22,5,5,1.1102230246251565e-16,0.0011404863332622524,0.0008,0.0003404863332622524,0.8,1.576445432627367,0.5074707842355749,1.0525449177462924,1.0367988875201442,"000975,300628,600029,601021,000768","0.113754,0.175441,0.101463,0.100950,0.120169","0.204951,0.199185,0.199938,0.198928,0.196997","0.570386,0.554338,0.556435,0.553625,0.548251","-0.006743,0.005233,-0.019634,0.005882,0.019870",300,40,36,36,36,False,-0.021607144020150848,-0.024751373169262236
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-23,5,5,0.0,-0.01229555999962442,0.0008000000000000001,-0.013095559999624421,0.8000000000000002,1.1118892618932177,0.7194961111845233,1.0396032885578432,1.0232214254810803,"000975,300628,002920,600887,601021","0.177690,0.193876,0.145098,0.157166,0.170226","0.202616,0.201063,0.201666,0.197421,0.197234","0.561807,0.557501,0.559174,0.547404,0.546885","-0.063430,0.003860,-0.039151,-0.001736,0.024558",300,40,35,35,35,False,-0.033637032084054996,-0.03752280007647535
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-24,5,5,0.0,-0.005488030650328237,0.0008,-0.0062880306503282375,0.8,1.612248068564151,0.49620155582662323,1.0338979138460558,1.0167873777955827,"601601,601318,300628,601211,601117","0.101642,0.100183,0.196566,0.098250,0.097236","0.204840,0.201900,0.199297,0.198003,0.195960","0.588611,0.580164,0.572685,0.568967,0.563095","0.009639,-0.003188,-0.012520,-0.018199,-0.019531",300,40,34,34,34,False,-0.038940461671319815,-0.04357488620983663
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-25,5,5,0.0,0.0038255531182107916,0.0008,0.0030255531182107917,0.8,1.203218226158822,0.6648835453182388,1.0378531452342812,1.0198637220170295,"300628,601318,000301,601601,000708","0.201095,0.167188,0.132074,0.166174,0.131860","0.203377,0.200960,0.198642,0.198700,0.198320","0.584086,0.577146,0.570489,0.570654,0.569563","-0.027680,-0.017604,0.052834,-0.002588,0.043887",300,40,33,33,33,False,-0.03526387735768033,-0.04068117122447368
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-26,5,5,1.1102230246251565e-16,0.022586666542182617,0.0008,0.021786666542182618,0.8,0.8652358019599424,0.9246034412674909,1.0612947881454433,1.0420831528470837,"300628,601318,601601,600309,601211","0.204447,0.198484,0.198032,0.182247,0.184173","0.204720,0.201036,0.200629,0.197108,0.196507","0.593198,0.582523,0.581345,0.571142,0.569399","-0.003014,0.019718,0.084423,0.001430,0.012542",300,40,34,34,34,False,-0.013473704254360008,-0.01978081179430413
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-29,5,5,0.0,0.06921810826114481,0.0004484323418026005,0.06876967591934222,0.4484323418026005,0.4484323418026005,1.0,1.1347556056882833,1.113746873549384,"601601,601318,600115,600309,300628","0.201718,0.201659,0.200129,0.199472,0.197022","0.201718,0.201659,0.200129,0.199472,0.197022","0.588790,0.588618,0.584153,0.582234,0.575082","0.114103,0.059355,0.079505,0.089404,0.002472",300,40,33,33,33,False,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-30,5,5,1.1102230246251565e-16,0.06344532571294369,0.00040693541685648545,0.0630383902960872,0.40693541685648543,0.40693541685648543,1.0,1.2067505446957651,1.183955683655237,"601601,601688,600309,600115,300628","0.202795,0.200453,0.200231,0.198321,0.198200","0.202795,0.200453,0.200231,0.198321,0.198200","0.587473,0.580691,0.580047,0.574512,0.574163","0.125298,0.056027,0.066667,0.075838,-0.007993",300,40,29,29,29,False,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-31,5,5,0.0,0.04136020592715081,0.0007997484332175938,0.040560457493933215,0.7997484332175938,0.7997484332175938,1.0,1.2566619957270833,1.2319774678368358,"600309,601601,002920,601688,000708","0.205271,0.202545,0.198197,0.197350,0.196637","0.205271,0.202545,0.198197,0.197350,0.196637","0.597230,0.589296,0.576646,0.574182,0.572109","0.036269,0.113208,0.090188,0.010571,-0.045646",300,40,32,32,32,False,0.0,0.0
