profile_name,fold_id,rmse,mae,rank_ic,top5_mean_return,validation_days,validation_rows,prediction_mean,prediction_std,target_mean,target_std,avg_daily_pred_std,avg_daily_target_std,avg_day_rank_ic,negative_day_rank_ic_ratio,avg_volatility_20d,avg_volatility_5d,avg_turnover_rate,avg_turnover_ratio_10d,avg_amplitude_ratio_5d,avg_initial_candidates,avg_after_primary_screen,avg_after_risk_filters,avg_after_secondary_screen,fallback_day_ratio,avg_selected_count,avg_selected_pred_return,avg_selected_target_return,avg_selected_weighted_target_return,avg_selected_volatility_20d,avg_selected_volatility_5d,avg_selected_turnover_rate,sequence_length,risk_penalty_weight,sort_strategy,primary_candidate_size
sl20__risk_adjusted__cs160__rp-30,2,0.5187347950384458,0.5150170062530954,0.11894604612263202,0.015188776438936003,20,6000,0.5236994830866667,0.03919412770644478,0.008742283105528903,0.05196924749630539,0.03775058246533048,0.04999884096380906,0.11894604612263202,0.1,0.017899382657047026,0.01773704111798699,1.6062402833333331,0.12021615633603326,0.03351811416269945,300.0,160.0,121.45,121.45,0.0,5.0,0.5913807922000001,0.023291289054609525,0.02330296650878396,0.023556129273992213,0.02334536951126268,2.069102,20,-0.3,risk_adjusted,160
sl20__risk_adjusted__cs160__rp-30,3,0.514780262304585,0.511748269645055,-0.0015075476364599355,0.003244139174538214,20,6000,0.5107218840666667,0.025201603206066837,-0.0010263855783883473,0.05005292639943766,0.024913334579904856,0.047649535780264325,-0.0015075476364599355,0.45,0.022802931994138093,0.02131994554951272,1.5496310666666668,-0.04801795117019615,-0.007454451456272461,300.0,160.0,127.8,127.8,0.0,5.0,0.5636799899000001,0.019815601163865746,0.019712724276305656,0.02846328016635098,0.03036776635150825,1.8736140000000003,20,-0.3,risk_adjusted,160
sl20__risk_adjusted__cs180__rp-30,1,0.5163875343405422,0.5136862738171093,-0.033492236853097226,0.004074555502322908,20,6000,0.5175105946016666,0.039617486501816665,0.00382432078455745,0.034769262878015614,0.03884448997395947,0.03334763471889757,-0.033492236853097226,0.65,0.017506072221953405,0.016092614429510644,1.13744445,-0.00906624864614165,-0.017927496683157584,300.0,180.0,157.3,157.3,0.0,5.0,0.5724851601,0.005296596110558731,0.005325053233347138,0.01671637012376513,0.01299688772270786,1.0705120000000001,20,-0.3,risk_adjusted,180
sl20__risk_adjusted__cs180__rp-30,2,0.5187347950384458,0.5150170062530954,0.11894604612263202,0.015188776438936003,20,6000,0.5236994830866667,0.03919412770644478,0.008742283105528903,0.05196924749630539,0.03775058246533048,0.04999884096380906,0.11894604612263202,0.1,0.017899382657047026,0.01773704111798699,1.6062402833333331,0.12021615633603326,0.03351811416269945,300.0,180.0,138.4,138.4,0.0,5.0,0.5907079675000001,0.02465579476514966,0.024674468750170188,0.023532131189938448,0.02323604918518763,2.0097,20,-0.3,risk_adjusted,180
sl20__risk_adjusted__cs180__rp-30,3,0.514780262304585,0.511748269645055,-0.0015075476364599355,0.003244139174538214,20,6000,0.5107218840666667,0.025201603206066837,-0.0010263855783883473,0.05005292639943766,0.024913334579904856,0.047649535780264325,-0.0015075476364599355,0.45,0.022802931994138093,0.02131994554951272,1.5496310666666668,-0.04801795117019615,-0.007454451456272461,300.0,180.0,144.2,144.2,0.0,5.0,0.5633215574000001,0.01883843690201595,0.01875798008136393,0.028708960023131537,0.0311913976238928,1.9087450000000004,20,-0.3,risk_adjusted,180
sl20__risk_adjusted__cs200__rp-30,1,0.5163875343405422,0.5136862738171093,-0.033492236853097226,0.004074555502322908,20,6000,0.5175105946016666,0.039617486501816665,0.00382432078455745,0.034769262878015614,0.03884448997395947,0.03334763471889757,-0.033492236853097226,0.65,0.017506072221953405,0.016092614429510644,1.13744445,-0.00906624864614165,-0.017927496683157584,300.0,200.0,173.75,173.75,0.0,5.0,0.5715753379999999,0.004681024031865198,0.00472412834218734,0.016959318768255332,0.013252852405712837,1.059071,20,-0.3,risk_adjusted,200
sl20__risk_adjusted__cs200__rp-30,2,0.5187347950384458,0.5150170062530954,0.11894604612263202,0.015188776438936003,20,6000,0.5236994830866667,0.03919412770644478,0.008742283105528903,0.05196924749630539,0.03775058246533048,0.04999884096380906,0.11894604612263202,0.1,0.017899382657047026,0.01773704111798699,1.6062402833333331,0.12021615633603326,0.03351811416269945,300.0,200.0,154.5,154.5,0.0,5.0,0.5900357015,0.024445088959273872,0.024464448145137804,0.023506194554219553,0.023527784629254454,2.024024,20,-0.3,risk_adjusted,200
sl20__risk_adjusted__cs200__rp-30,3,0.514780262304585,0.511748269645055,-0.0015075476364599355,0.003244139174538214,20,6000,0.5107218840666667,0.025201603206066837,-0.0010263855783883473,0.05005292639943766,0.024913334579904856,0.047649535780264325,-0.0015075476364599355,0.45,0.022802931994138093,0.02131994554951272,1.5496310666666668,-0.04801795117019615,-0.007454451456272461,300.0,200.0,160.75,160.75,0.0,5.0,0.5625558942000001,0.018610580128924904,0.0185915981861805,0.029135567388177602,0.03177861083294846,1.9093730000000004,20,-0.3,risk_adjusted,200
sl20__risk_adjusted__cs160__rp-35,1,0.5163875343405422,0.5136862738171093,-0.033492236853097226,0.004074555502322908,20,6000,0.5175105946016666,0.039617486501816665,0.00382432078455745,0.034769262878015614,0.03884448997395947,0.03334763471889757,-0.033492236853097226,0.65,0.017506072221953405,0.016092614429510644,1.13744445,-0.00906624864614165,-0.017927496683157584,300.0,160.0,139.85,139.85,0.0,5.0,0.5718465085,0.004846145745413201,0.004887162121857536,0.01686526560553845,0.013159833004400073,1.0565120000000001,20,-0.35,risk_adjusted,160
sl20__risk_adjusted__cs160__rp-35,2,0.5187347950384458,0.5150170062530954,0.11894604612263202,0.015188776438936003,20,6000,0.5236994830866667,0.03919412770644478,0.008742283105528903,0.05196924749630539,0.03775058246533048,0.04999884096380906,0.11894604612263202,0.1,0.017899382657047026,0.01773704111798699,1.6062402833333331,0.12021615633603326,0.03351811416269945,300.0,160.0,121.45,121.45,0.0,5.0,0.5904806315000001,0.024527864659655584,0.02455077239846,0.023531770563781328,0.023513942420293362,2.0253439999999996,20,-0.35,risk_adjusted,160
sl20__risk_adjusted__cs160__rp-35,3,0.514780262304585,0.511748269645055,-0.0015075476364599355,0.003244139174538214,20,6000,0.5107218840666667,0.025201603206066837,-0.0010263855783883473,0.05005292639943766,0.024913334579904856,0.047649535780264325,-0.0015075476364599355,0.45,0.022802931994138093,0.02131994554951272,1.5496310666666668,-0.04801795117019615,-0.007454451456272461,300.0,160.0,127.8,127.8,0.0,5.0,0.5629440148,0.018897271989211217,0.01886513336775849,0.029011864450591306,0.031414638067379354,1.9067140000000005,20,-0.35,risk_adjusted,160
sl20__risk_adjusted__cs180__rp-35,1,0.5163875343405422,0.5136862738171093,-0.033492236853097226,0.004074555502322908,20,6000,0.5175105946016666,0.039617486501816665,0.00382432078455745,0.034769262878015614,0.03884448997395947,0.03334763471889757,-0.033492236853097226,0.65,0.017506072221953405,0.016092614429510644,1.13744445,-0.00906624864614165,-0.017927496683157584,300.0,180.0,157.3,157.3,0.0,5.0,0.571575338,0.004681024031865198,0.004724128342187342,0.016959318768255332,0.013252852405712837,1.059071,20,-0.35,risk_adjusted,180
sl20__risk_adjusted__cs180__rp-35,2,0.5187347950384458,0.5150170062530954,0.11894604612263202,0.015188776438936003,20,6000,0.5236994830866667,0.03919412770644478,0.008742283105528903,0.05196924749630539,0.03775058246533048,0.04999884096380906,0.11894604612263202,0.1,0.017899382657047026,0.01773704111798699,1.6062402833333331,0.12021615633603326,0.03351811416269945,300.0,180.0,138.4,138.4,0.0,5.0,0.5897608277,0.024338024577349522,0.02435263248534293,0.02358103474135604,0.023857866471934615,2.0335680000000003,20,-0.35,risk_adjusted,180
sl20__risk_adjusted__cs180__rp-35,3,0.514780262304585,0.511748269645055,-0.0015075476364599355,0.003244139174538214,20,6000,0.5107218840666667,0.025201603206066837,-0.0010263855783883473,0.05005292639943766,0.024913334579904856,0.047649535780264325,-0.0015075476364599355,0.45,0.022802931994138093,0.02131994554951272,1.5496310666666668,-0.04801795117019615,-0.007454451456272461,300.0,180.0,144.2,144.2,0.0,5.0,0.5625558942000001,0.018610580128924904,0.0185915981861805,0.029135567388177602,0.03177861083294846,1.9093730000000004,20,-0.35,risk_adjusted,180
sl20__risk_adjusted__cs200__rp-35,1,0.5163875343405422,0.5136862738171093,-0.033492236853097226,0.004074555502322908,20,6000,0.5175105946016666,0.039617486501816665,0.00382432078455745,0.034769262878015614,0.03884448997395947,0.03334763471889757,-0.033492236853097226,0.65,0.017506072221953405,0.016092614429510644,1.13744445,-0.00906624864614165,-0.017927496683157584,300.0,200.0,173.75,173.75,0.0,5.0,0.571283808,0.004799123606753544,0.004839408137145767,0.017047959864293902,0.013373235798800908,1.0726790000000002,20,-0.35,risk_adjusted,200
sl20__risk_adjusted__cs200__rp-35,2,0.5187347950384458,0.5150170062530954,0.11894604612263202,0.015188776438936003,20,6000,0.5236994830866667,0.03919412770644478,0.008742283105528903,0.05196924749630539,0.03775058246533048,0.04999884096380906,0.11894604612263202,0.1,0.017899382657047026,0.01773704111798699,1.6062402833333331,0.12021615633603326,0.03351811416269945,300.0,200.0,154.5,154.5,0.0,5.0,0.5895986212,0.024368942019308743,0.024383271520583092,0.023702306213028268,0.023902932809259567,2.024461,20,-0.35,risk_adjusted,200
sl20__risk_adjusted__cs200__rp-35,3,0.514780262304585,0.511748269645055,-0.0015075476364599355,0.003244139174538214,20,6000,0.5107218840666667,0.025201603206066837,-0.0010263855783883473,0.05005292639943766,0.024913334579904856,0.047649535780264325,-0.0015075476364599355,0.45,0.022802931994138093,0.02131994554951272,1.5496310666666668,-0.04801795117019615,-0.007454451456272461,300.0,200.0,160.75,160.75,0.0,5.0,0.5625558942,0.018610580128924904,0.0185915981861805,0.029135567388177602,0.03177861083294846,1.9093730000000004,20,-0.35,risk_adjusted,200
