rmse,mae,rank_ic,top5_mean_return,fold_id,train_rows,valid_rows,train_sequence_rows,valid_sequence_rows,train_date_start,train_date_end,valid_date_start,valid_date_end
0.4939176201264163,0.4919392423914387,-0.023466520341969895,0.011594284541275899,1,137090,6000,134390,6000,2024-01-02,2025-11-25,2025-11-26,2025-12-23
0.49683083494188096,0.49292361039277155,0.05704145361228148,0.010062934520948802,2,143090,6000,140390,6000,2024-01-02,2025-12-23,2025-12-24,2026-01-22
0.49840658303095126,0.49267594673521753,0.057699036127918914,-0.00449330389395845,3,149090,6000,146390,6000,2024-01-02,2026-01-22,2026-01-23,2026-02-27
