profile_name,prediction_source,weighting_scheme,sort_strategy,top_k,enable_risk_filters,allow_cash_fallback,max_volatility_20d_pct,max_volatility_5d_pct,turnover_rate_lower_pct,turnover_rate_upper_pct,turnover_ratio_upper_pct,risk_penalty_weight,transaction_cost,max_turnover,periods,cumulative_return_before_cost,cumulative_return_after_cost,mean_period_return_before_cost,mean_period_return_after_cost,return_volatility_before_cost,return_volatility_after_cost,max_drawdown_before_cost,max_drawdown_after_cost,sharpe_before_cost,sharpe_after_cost,win_rate_before_cost,win_rate_after_cost,avg_selected_count,avg_signal_count,avg_cash_weight,avg_turnover,avg_desired_turnover,avg_execution_strength,total_transaction_cost,candidate_size,vol20_pct,vol5_pct,risk_penalty,rank_ic_mean,top5_mean_return_mean
lstm_exec_cs40_v2082_v596_rp15_mt80,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.82,0.96,0.03,0.97,0.95,0.15,0.001,0.8,60,0.7302649783185149,0.6588912412084755,0.009353593140210966,0.008644990193186423,0.018806975730614163,0.018783501579578844,-0.04117013794975766,-0.04533974760726711,3.586420289994977,3.3188652589999,0.65,0.6333333333333333,5.0,5.0,0.0033333333336380317,0.7086029470245454,1.0811971529532687,0.7398564368973913,0.04251617682147274,40,0.82,0.96,0.15,0.00858413563307822,0.017534048047474538
lstm_exec_cs50_v2086_v596_rp15_mt80,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.86,0.96,0.03,0.97,0.95,0.15,0.001,0.8,60,0.7287988694415786,0.6577061081746753,0.009361378491591242,0.008655014988256389,0.02001457865021497,0.01999113726574633,-0.04214255090952723,-0.046370573565054696,3.3728344473637395,3.1219935029446906,0.5833333333333334,0.5666666666666667,5.0,5.0,0.003333333333333353,0.7063635033348541,1.0613782623728782,0.7505348272683229,0.04238181020009127,50,0.86,0.96,0.15,0.00858413563307822,0.017534048047474538
lstm_exec_cs45_v2082_v596_rp15_mt80,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.82,0.96,0.03,0.97,0.95,0.15,0.001,0.8,60,0.7295328366428198,0.6575163788137219,0.00934658156422324,0.008631417905498337,0.0188125599624429,0.01880239650123894,-0.041170137941623386,-0.04533974760726711,3.5826680842363428,3.310324812710081,0.65,0.6333333333333333,5.0,5.0,0.003333333333598835,0.7151636587249041,1.091392530011555,0.7382359508499867,0.042909819523494264,45,0.82,0.96,0.15,0.00858413563307822,0.017534048047474538
lstm_exec_cs45_v2082_v596_rp20_mt82,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.82,0.96,0.03,0.97,0.95,0.2,0.001,0.82,60,0.7313313064995703,0.6563455490414982,0.009360889454017744,0.008616614529658286,0.018618587237045285,0.01862140786777895,-0.04238591856940477,-0.043990145009212944,3.6255346853875783,3.3367665568775857,0.65,0.6166666666666667,5.0,5.0,0.003048237151383637,0.744274924359456,1.094387293159801,0.7563802144652648,0.044656495461567365,45,0.82,0.96,0.2,0.00858413563307822,0.017534048047474538
lstm_exec_cs45_v2086_v596_rp15_mt80,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.86,0.96,0.03,0.97,0.95,0.15,0.001,0.8,60,0.7273300515247618,0.6563058052640067,0.009346218603022457,0.008639944703998021,0.019967484799273582,0.01994388942439061,-0.04214255090952723,-0.046370573565054696,3.3753144919002342,3.123940670202573,0.5833333333333334,0.5666666666666667,5.0,5.0,0.003333333333333355,0.7062738990244355,1.0722636090008835,0.7428389811491706,0.042376433941466146,45,0.86,0.96,0.15,0.00858413563307822,0.017534048047474538
lstm_exec_cs40_v2086_v596_rp20_mt80,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.86,0.96,0.03,0.97,0.95,0.2,0.001,0.8,60,0.7265955942447111,0.6555917507563014,0.009340072347366841,0.00863370884402417,0.020021681791400035,0.019998348493166885,-0.043258539622774705,-0.04748252700403577,3.3639641380615126,3.113185065776051,0.5833333333333334,0.5666666666666667,5.0,5.0,0.0033333333333333457,0.7063635033426744,1.0624505850782588,0.7505106188675359,0.04238181020056048,40,0.86,0.96,0.2,0.00858413563307822,0.017534048047474538
lstm_exec_cs50_v2082_v596_rp15_mt80,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.82,0.96,0.03,0.97,0.95,0.15,0.001,0.8,60,0.727076513669376,0.655161027983338,0.009315141419548624,0.008599977760823664,0.018382163066096392,0.018371906688516095,-0.041170137869503076,-0.04533974760726711,3.6542184840397343,3.3755517388820575,0.65,0.6333333333333333,5.0,5.0,0.0033333333336294903,0.715163658724962,1.0880488346805879,0.7399674878574038,0.04290981952349775,50,0.82,0.96,0.15,0.00858413563307822,0.017534048047474538
lstm_exec_cs40_v2082_v596_rp20_mt80,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.82,0.96,0.03,0.97,0.95,0.2,0.001,0.8,60,0.7255559889060563,0.6537026483117054,0.009300504686560929,0.008585341027835959,0.01839194581628101,0.01838176244938852,-0.04117013787251678,-0.04533974760726711,3.6465360294182596,3.3679999269315974,0.65,0.6333333333333333,5.0,5.0,0.0033333333336444597,0.7151636587249691,1.088892635558722,0.7400199123887379,0.04290981952349818,40,0.82,0.96,0.2,0.00858413563307822,0.017534048047474538
lstm_exec_cs40_v2082_v598_rp10_mt80,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.82,0.98,0.03,0.97,0.95,0.1,0.001,0.8,60,0.7240153844015755,0.6522485471810084,0.009287528360318582,0.008572403773057418,0.01850052903207039,0.018479947182350267,-0.043300867949565,-0.04763516327340733,3.6200759089003363,3.34505732649054,0.6666666666666666,0.6333333333333333,5.0,5.0,0.0033333333336070525,0.7151245872611677,1.1064739681184073,0.7218627564470903,0.04290747523567009,40,0.82,0.98,0.1,0.00858413563307822,0.017534048047474538
lstm_exec_cs40_v2082_v599_rp10_mt80,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.82,0.99,0.03,0.97,0.95,0.1,0.001,0.8,60,0.7240153844015755,0.6522485471810084,0.009287528360318582,0.008572403773057418,0.01850052903207039,0.018479947182350267,-0.043300867949565,-0.04763516327340733,3.6200759089003363,3.34505732649054,0.6666666666666666,0.6333333333333333,5.0,5.0,0.0033333333336070525,0.7151245872611677,1.1064739681184073,0.7218627564470903,0.04290747523567009,40,0.82,0.99,0.1,0.00858413563307822,0.017534048047474538
lstm_exec_cs50_v2082_v596_rp10_mt78,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.82,0.96,0.03,0.97,0.95,0.1,0.001,0.78,60,0.7209099136271471,0.6512210010413446,0.009255991986959899,0.00856070674347202,0.01845193985418076,0.01842996952249465,-0.04073846416297844,-0.044928110249784936,3.6172840338742187,3.3495516180995546,0.65,0.6333333333333333,5.0,5.0,0.0036666666669328976,0.6952852434878792,1.0899203842835528,0.7233387289106356,0.04171711460927276,50,0.82,0.96,0.1,0.00858413563307822,0.017534048047474538
lstm_exec_cs45_v2082_v598_rp10_mt82,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.82,0.98,0.03,0.97,0.95,0.1,0.001,0.82,60,0.7216211903563834,0.6484691916470782,0.009265895784556489,0.008535648590492039,0.018598221658198705,0.018577090430641662,-0.043738489100710654,-0.04811714088613206,3.592672781120061,3.3132980406445665,0.65,0.6333333333333333,5.0,5.0,0.003000000000409451,0.7302471940644484,1.1049148686717902,0.7377532388790699,0.04381483164386691,45,0.82,0.98,0.1,0.00858413563307822,0.017534048047474538
lstm_exec_cs45_v2082_v599_rp10_mt82,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.82,0.99,0.03,0.97,0.95,0.1,0.001,0.82,60,0.7216211903563834,0.6484691916470782,0.009265895784556489,0.008535648590492039,0.018598221658198705,0.018577090430641662,-0.043738489100710654,-0.04811714088613206,3.592672781120061,3.3132980406445665,0.65,0.6333333333333333,5.0,5.0,0.003000000000409451,0.7302471940644484,1.1049148686717902,0.7377532388790699,0.04381483164386691,45,0.82,0.99,0.1,0.00858413563307822,0.017534048047474538
lstm_exec_cs45_v2082_v596_rp10_mt76,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.82,0.96,0.03,0.97,0.95,0.1,0.001,0.76,60,0.7169834123602459,0.648293466305542,0.009212274875462506,0.008525629581651074,0.01815339003950183,0.01813406340622762,-0.038644492619179016,-0.04255945283877638,3.6594078962521097,3.3902599680663874,0.65,0.65,5.0,5.0,0.004000000000213801,0.6866452938114307,1.1220868953624665,0.691601125090929,0.04119871762868584,45,0.82,0.96,0.1,0.00858413563307822,0.017534048047474538
lstm_exec_cs40_v2084_v598_rp15_mt76,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.84,0.98,0.03,0.97,0.95,0.15,0.001,0.76,60,0.7150893003424832,0.6468754242265002,0.00922555296676788,0.008542950227638279,0.019926927876194996,0.01990529351330541,-0.04388297957862752,-0.04810788924851139,3.33851805685785,3.0948596732720755,0.5833333333333334,0.5833333333333334,5.0,5.0,0.00400000000000002,0.682602739129602,1.1141014283899544,0.6989446225341985,0.040956164347776124,40,0.84,0.98,0.15,0.00858413563307822,0.017534048047474538
lstm_exec_cs40_v2084_v599_rp15_mt76,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.84,0.99,0.03,0.97,0.95,0.15,0.001,0.76,60,0.7150893003424832,0.6468754242265002,0.00922555296676788,0.008542950227638279,0.019926927876194996,0.01990529351330541,-0.04388297957862752,-0.04810788924851139,3.33851805685785,3.0948596732720755,0.5833333333333334,0.5833333333333334,5.0,5.0,0.00400000000000002,0.682602739129602,1.1141014283899544,0.6989446225341985,0.040956164347776124,40,0.84,0.99,0.15,0.00858413563307822,0.017534048047474538
lstm_exec_cs45_v2084_v596_rp15_mt82,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.84,0.96,0.03,0.97,0.95,0.15,0.001,0.82,60,0.7173192539843611,0.6452517243883635,0.009245676148770886,0.008524669607310116,0.0198241518122791,0.019803097434603144,-0.04248611632754684,-0.046808559144168815,3.363146100412694,3.104174332025352,0.5833333333333334,0.5666666666666667,5.0,5.0,0.003000000000000019,0.7210065414607677,1.0875815579960983,0.7468950860711833,0.04326039248764607,45,0.84,0.96,0.15,0.00858413563307822,0.017534048047474538
lstm_exec_cs40_v2082_v596_rp15_mt78,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.82,0.96,0.03,0.97,0.95,0.15,0.001,0.78,60,0.7139500077593677,0.644537772520847,0.009187983176206177,0.00849269793381343,0.018460316650645497,0.018438668763039786,-0.04073846416297844,-0.044928110249784936,3.589076513349351,3.321374038539132,0.65,0.6333333333333333,5.0,5.0,0.0036666666669326387,0.6952852423927485,1.089910450172347,0.7233437100199861,0.04171711454356492,40,0.82,0.96,0.15,0.00858413563307822,0.017534048047474538
lstm_exec_cs50_v2086_v596_rp15_mt78,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.86,0.96,0.03,0.97,0.95,0.15,0.001,0.78,60,0.7127198792876128,0.6434999075077863,0.009198405517390403,0.008504596084683671,0.019710726524731964,0.01968989986041894,-0.04180688636218244,-0.045946000505914575,3.3652055091777453,3.1146686857537755,0.5833333333333334,0.5666666666666667,5.0,5.0,0.0036666666666666865,0.6938094327067329,1.0694184710849133,0.7352543105959641,0.04162856596240398,50,0.86,0.96,0.15,0.00858413563307822,0.017534048047474538
lstm_exec_cs45_v2082_v596_rp15_mt78,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.82,0.96,0.03,0.97,0.95,0.15,0.001,0.78,60,0.7132015099722089,0.6431576060498585,0.00918074681319083,0.008478951274613082,0.018466139768975834,0.018457896231294207,-0.04073846416297844,-0.044928110249784936,3.5851189036947306,3.312543661497728,0.65,0.6333333333333333,5.0,5.0,0.0036666666669412967,0.7017955385777483,1.1001789317963078,0.7217204155959803,0.042107732314664914,45,0.82,0.96,0.15,0.00858413563307822,0.017534048047474538
lstm_exec_cs45_v2086_v596_rp15_mt78,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.86,0.96,0.03,0.97,0.95,0.15,0.001,0.78,60,0.7113366935968652,0.6421741875827074,0.009184151172508512,0.008490365090514035,0.019673462012664875,0.019652524009680605,-0.04180688636218244,-0.045946000505914575,3.366354935676794,3.115370490444736,0.5833333333333334,0.5666666666666667,5.0,5.0,0.0036666666666666865,0.6937860819944787,1.0800868932784005,0.7282074035539752,0.04162716491966874,45,0.86,0.96,0.15,0.00858413563307822,0.017534048047474538
lstm_exec_cs40_v2086_v596_rp20_mt78,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.86,0.96,0.03,0.97,0.95,0.2,0.001,0.78,60,0.7106047601908836,0.6414686920371502,0.009177753786874968,0.008483944354156695,0.01971721719500444,0.019696487764696763,-0.042884633770087555,-0.04701993103357571,3.356544845541937,3.106066091836157,0.5833333333333334,0.5666666666666667,5.0,5.0,0.0036666666666666774,0.6938094327182732,1.0704857038122173,0.7352155846522769,0.0416285659630964,40,0.86,0.96,0.2,0.00858413563307822,0.017534048047474538
lstm_exec_cs45_v2082_v596_rp20_mt80,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.82,0.96,0.03,0.97,0.95,0.2,0.001,0.8,60,0.7141139649777228,0.6411463558463086,0.009186777845863714,0.008455700467954618,0.01828365898802897,0.018289099557088805,-0.04117010074979821,-0.043680854826072535,3.6232789729064,3.333948892564081,0.65,0.6166666666666667,5.0,5.0,0.003482449023188809,0.7310773779090974,1.102904433699877,0.7399069749894878,0.04386464267454587,45,0.82,0.96,0.2,0.00858413563307822,0.017534048047474538
lstm_exec_cs50_v2084_v596_rp15_mt82,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.84,0.96,0.03,0.97,0.95,0.15,0.001,0.82,60,0.7121573531976577,0.6403034423904073,0.009185316326370213,0.008464312625079979,0.019297919941806112,0.01927660022539084,-0.04248611632754684,-0.046808559144168815,3.4323003822125675,3.1663792187882334,0.5833333333333334,0.5666666666666667,5.0,5.0,0.0030000000000000213,0.7210037012902336,1.078838413408934,0.7535825136465515,0.043260222077414014,50,0.84,0.96,0.15,0.00858413563307822,0.017534048047474538
lstm_exec_cs50_v2082_v596_rp15_mt78,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.82,0.96,0.03,0.97,0.95,0.15,0.001,0.78,60,0.7102227628919915,0.6402989716057343,0.009144027110091416,0.00844223157151343,0.01803317620819581,0.01802489397369438,-0.04073846416297844,-0.044928110249784936,3.6565115572578235,3.377428888608753,0.65,0.6333333333333333,5.0,5.0,0.0036666666668842126,0.701795538577987,1.0969999980873333,0.7233056503269369,0.042107732314679236,50,0.82,0.96,0.15,0.00858413563307822,0.017534048047474538
lstm_exec_cs45_v2086_v598_rp15_mt82,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.86,0.98,0.03,0.97,0.95,0.15,0.001,0.82,60,0.7108163827982423,0.6390384880199889,0.009183429368786062,0.008462603240097597,0.019895537763798363,0.019872689630364305,-0.04535853088825437,-0.04970675681471459,3.328517767839273,3.0707821108883513,0.5833333333333334,0.5666666666666667,5.0,5.0,0.0030000000000000248,0.7208261286884663,1.0694234947439942,0.7573427272878283,0.04324956772130798,45,0.86,0.98,0.15,0.00858413563307822,0.017534048047474538
lstm_exec_cs45_v2086_v599_rp15_mt82,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.86,0.99,0.03,0.97,0.95,0.15,0.001,0.82,60,0.7108163827982423,0.6390384880199889,0.009183429368786062,0.008462603240097597,0.019895537763798363,0.019872689630364305,-0.04535853088825437,-0.04970675681471459,3.328517767839273,3.0707821108883513,0.5833333333333334,0.5666666666666667,5.0,5.0,0.0030000000000000248,0.7208261286884663,1.0694234947439942,0.7573427272878283,0.04324956772130798,45,0.86,0.99,0.15,0.00858413563307822,0.017534048047474538
lstm_exec_cs40_v2082_v596_rp20_mt78,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.82,0.96,0.03,0.97,0.95,0.2,0.001,0.78,60,0.7087135899639128,0.6388503709660194,0.00912933930952924,0.008427543770951219,0.018042050742017677,0.01803383627761135,-0.04073846416297844,-0.044928110249784936,3.648842524864287,3.369881008635451,0.65,0.6333333333333333,5.0,5.0,0.00366666666692369,0.7017955385780217,1.097864006607428,0.7233289877055852,0.042107732314681304,40,0.82,0.96,0.2,0.00858413563307822,0.017534048047474538
lstm_exec_cs40_v2082_v598_rp10_mt78,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.82,0.98,0.03,0.97,0.95,0.1,0.001,0.78,60,0.7081398114957402,0.6383857498389323,0.009125907192206127,0.00842478770652445,0.01816291066269482,0.018143649168886448,-0.04274131066273612,-0.04702612746214829,3.623199709307259,3.3483897068361212,0.6666666666666666,0.6333333333333333,5.0,5.0,0.0036666666669726918,0.7011194856816749,1.1146605369574873,0.705707762070833,0.042067169140900515,40,0.82,0.98,0.1,0.00858413563307822,0.017534048047474538
lstm_exec_cs40_v2082_v599_rp10_mt78,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.82,0.99,0.03,0.97,0.95,0.1,0.001,0.78,60,0.7081398114957402,0.6383857498389323,0.009125907192206127,0.00842478770652445,0.01816291066269482,0.018143649168886448,-0.04274131066273612,-0.04702612746214829,3.623199709307259,3.3483897068361212,0.6666666666666666,0.6333333333333333,5.0,5.0,0.0036666666669726918,0.7011194856816749,1.1146605369574873,0.705707762070833,0.042067169140900515,40,0.82,0.99,0.1,0.00858413563307822,0.017534048047474538
lstm_exec_cs50_v2082_v596_rp10_mt76,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.82,0.96,0.03,0.97,0.95,0.1,0.001,0.76,60,0.7045667939855893,0.6368347972906692,0.00908936733534423,0.008407523917214155,0.018105673717660243,0.01808536870790389,-0.04018647091051153,-0.044354241137185335,3.6201005828515718,3.352296441703995,0.65,0.65,5.0,5.0,0.004000000000212983,0.6818434181300749,1.0992406574444236,0.7063195274441684,0.04091060508780449,50,0.82,0.96,0.1,0.00858413563307822,0.017534048047474538
lstm_exec_cs50_v2082_v598_rp10_mt82,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.82,0.98,0.03,0.97,0.95,0.1,0.001,0.82,60,0.7083204517407482,0.6363072212087257,0.009134457700683715,0.008410173291295694,0.01854332704461998,0.01852087094817052,-0.04535853088825437,-0.04970675681471459,3.552194871408199,3.2745016281536894,0.65,0.6333333333333333,5.0,5.0,0.003000000000363512,0.7242844093880226,1.0824015390625485,0.7517819907907863,0.04345706456328136,50,0.82,0.98,0.1,0.00858413563307822,0.017534048047474538
lstm_exec_cs50_v2082_v599_rp10_mt82,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.82,0.99,0.03,0.97,0.95,0.1,0.001,0.82,60,0.7083204517407482,0.6363072212087257,0.009134457700683715,0.008410173291295694,0.01854332704461998,0.01852087094817052,-0.04535853088825437,-0.04970675681471459,3.552194871408199,3.2745016281536894,0.65,0.6333333333333333,5.0,5.0,0.003000000000363512,0.7242844093880226,1.0824015390625485,0.7517819907907863,0.04345706456328136,50,0.82,0.99,0.1,0.00858413563307822,0.017534048047474538
lstm_exec_cs50_v2086_v598_rp15_mt82,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.86,0.98,0.03,0.97,0.95,0.15,0.001,0.82,60,0.7070501554880801,0.6354106655457421,0.009147712339704848,0.00842672008069975,0.019967747789054333,0.019945368284786897,-0.04535853088825437,-0.04970675681471459,3.303581980545692,3.046619235215552,0.5833333333333334,0.5666666666666667,5.0,5.0,0.0030000000000000213,0.7209922590050997,1.0670845025394031,0.7590765302005379,0.04325953554030598,50,0.86,0.98,0.15,0.00858413563307822,0.017534048047474538
lstm_exec_cs50_v2086_v599_rp15_mt82,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.86,0.99,0.03,0.97,0.95,0.15,0.001,0.82,60,0.7070501554880801,0.6354106655457421,0.009147712339704848,0.00842672008069975,0.019967747789054333,0.019945368284786897,-0.04535853088825437,-0.04970675681471459,3.303581980545692,3.046619235215552,0.5833333333333334,0.5666666666666667,5.0,5.0,0.0030000000000000213,0.7209922590050997,1.0670845025394031,0.7590765302005379,0.04325953554030598,50,0.86,0.99,0.15,0.00858413563307822,0.017534048047474538
lstm_exec_cs50_v2082_v596_rp20_mt82,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.82,0.96,0.03,0.97,0.95,0.2,0.001,0.82,60,0.7102589351979565,0.6353080415518673,0.009154931816006618,0.008401652756293017,0.018639650503647284,0.018634966632557017,-0.042385837316040065,-0.04399006382425552,3.5417591203793886,3.251155787800968,0.6666666666666666,0.6333333333333333,5.0,5.0,0.003048237151358509,0.753279059713601,1.1056581287060174,0.7580530700392545,0.045196743582816064,50,0.82,0.96,0.2,0.00858413563307822,0.017534048047474538
lstm_exec_cs45_v2082_v598_rp10_mt80,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.82,0.98,0.03,0.97,0.95,0.1,0.001,0.8,60,0.7057810681899381,0.6346582562896601,0.009104477084621055,0.008388310269134253,0.018265923867028466,0.01824603262765223,-0.043300867949565,-0.04763516327340733,3.5943059003046645,3.315184556233727,0.65,0.6333333333333333,5.0,5.0,0.0033333333337151843,0.7161668154868015,1.1128310365185592,0.7213706135094103,0.04297000892920812,45,0.82,0.98,0.1,0.00858413563307822,0.017534048047474538
lstm_exec_cs45_v2082_v599_rp10_mt80,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.82,0.99,0.03,0.97,0.95,0.1,0.001,0.8,60,0.7057810681899381,0.6346582562896601,0.009104477084621055,0.008388310269134253,0.018265923867028466,0.01824603262765223,-0.043300867949565,-0.04763516327340733,3.5943059003046645,3.315184556233727,0.65,0.6333333333333333,5.0,5.0,0.0033333333337151843,0.7161668154868015,1.1128310365185592,0.7213706135094103,0.04297000892920812,45,0.82,0.99,0.1,0.00858413563307822,0.017534048047474538
lstm_exec_cs40_v2086_v598_rp20_mt82,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.86,0.98,0.03,0.97,0.95,0.2,0.001,0.82,60,0.7048799203021656,0.6333298033271582,0.009126503575418755,0.008405511316408371,0.019976989465307033,0.019954725555853526,-0.04535853088825437,-0.04970675681471459,3.2943979536079717,3.0375263205675185,0.5833333333333334,0.5666666666666667,5.0,5.0,0.0030000000000000118,0.7209922590103873,1.0681433692455216,0.7590794339297383,0.04325953554062325,40,0.86,0.98,0.2,0.00858413563307822,0.017534048047474538
lstm_exec_cs40_v2086_v599_rp20_mt82,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.86,0.99,0.03,0.97,0.95,0.2,0.001,0.82,60,0.7048799203021656,0.6333298033271582,0.009126503575418755,0.008405511316408371,0.019976989465307033,0.019954725555853526,-0.04535853088825437,-0.04970675681471459,3.2943979536079717,3.0375263205675185,0.5833333333333334,0.5666666666666667,5.0,5.0,0.0030000000000000118,0.7209922590103873,1.0681433692455216,0.7590794339297383,0.04325953554062325,40,0.86,0.99,0.2,0.00858413563307822,0.017534048047474538
lstm_exec_cs40_v2084_v596_rp20_mt82,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.84,0.96,0.03,0.97,0.95,0.2,0.001,0.82,60,0.7046593176629241,0.6331139339355583,0.009111945108694544,0.008390938567304067,0.019320617779058864,0.01929970003096911,-0.04364235853896026,-0.047960527809926434,3.4008835208386197,3.135174039506975,0.5833333333333334,0.5666666666666667,5.0,5.0,0.00300000000000001,0.7210065413904795,1.0886659557115528,0.7469111513356268,0.04326039248342877,40,0.84,0.96,0.2,0.00858413563307822,0.017534048047474538
lstm_exec_cs45_v2084_v596_rp15_mt80,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.84,0.96,0.03,0.97,0.95,0.15,0.001,0.8,60,0.7029042527539482,0.6325629029774316,0.009099133857544421,0.008389812954582956,0.019573104091625146,0.01955412605148489,-0.04214255090952723,-0.046370573565054696,3.3522933850563175,3.093966022276283,0.5833333333333334,0.5666666666666667,5.0,5.0,0.0033333333333333565,0.7093209029614632,1.0946583937620165,0.7339489094373576,0.042559254177687814,45,0.84,0.96,0.15,0.00858413563307822,0.017534048047474538
lstm_exec_cs40_v2082_v596_rp15_mt76,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.82,0.96,0.03,0.97,0.95,0.15,0.001,0.76,60,0.6978496961349652,0.6303797442586607,0.009023112617417246,0.008341269200534138,0.018113796694988762,0.0180937869920974,-0.04018647091051153,-0.044354241137185335,3.592101176158657,3.3243315860974576,0.65,0.65,5.0,5.0,0.004000000000212809,0.6818434168831047,1.0992309997641267,0.7063241225061774,0.04091060501298628,40,0.82,0.96,0.15,0.00858413563307822,0.017534048047474538
lstm_exec_cs40_v2082_v598_rp15_mt82,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.82,0.98,0.03,0.97,0.95,0.15,0.001,0.82,60,0.7010572334187468,0.6293445224143759,0.009062939189144055,0.00833865478013669,0.01855077320989268,0.018528695592268753,-0.04535853088825437,-0.04970675681471459,3.5229681893200144,3.2452848316770644,0.65,0.6333333333333333,5.0,5.0,0.003000000000363018,0.7242844090073658,1.0823910871012599,0.7517878101189411,0.043457064540441945,40,0.82,0.98,0.15,0.00858413563307822,0.017534048047474538
lstm_exec_cs40_v2082_v599_rp15_mt82,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.82,0.99,0.03,0.97,0.95,0.15,0.001,0.82,60,0.7010572334187468,0.6293445224143759,0.009062939189144055,0.00833865478013669,0.01855077320989268,0.018528695592268753,-0.04535853088825437,-0.04970675681471459,3.5229681893200144,3.2452848316770644,0.65,0.6333333333333333,5.0,5.0,0.003000000000363018,0.7242844090073658,1.0823910871012599,0.7517878101189411,0.043457064540441945,40,0.82,0.99,0.15,0.00858413563307822,0.017534048047474538
lstm_exec_cs45_v2082_v596_rp15_mt76,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.82,0.96,0.03,0.97,0.95,0.15,0.001,0.76,60,0.6970856045070493,0.62900654254806,0.009015655520470588,0.008327468793175691,0.018119860181751532,0.018113112741236934,-0.04018647091051153,-0.044354241137185335,3.5879314669010314,3.3152905475230625,0.65,0.65,5.0,5.0,0.0040000000002136955,0.6881867272948946,1.1094519216549743,0.7047019889198604,0.041291203637693674,45,0.82,0.96,0.15,0.00858413563307822,0.017534048047474538
lstm_exec_cs50_v2086_v596_rp15_mt76,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.86,0.96,0.03,0.97,0.95,0.15,0.001,0.76,60,0.6960778085181916,0.6287627430580638,0.009028139797298215,0.008347209018459324,0.01938840276344746,0.01937011521731003,-0.04147891123044112,-0.04553315245422862,3.3578238866157943,3.107497274582558,0.5833333333333334,0.5833333333333334,5.0,5.0,0.004000000000000018,0.6809307788388914,1.0780047260758807,0.7192100586029166,0.040855846730333475,50,0.86,0.96,0.15,0.00858413563307822,0.017534048047474538
lstm_exec_cs45_v2082_v598_rp15_mt82,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.82,0.98,0.03,0.97,0.95,0.15,0.001,0.82,60,0.700380588846216,0.6280354733607982,0.009056360328548207,0.008325515207840441,0.018556686351866913,0.018547991438263453,-0.04535853088825437,-0.04970675681471459,3.5192890491866677,3.2368002838947145,0.65,0.6333333333333333,5.0,5.0,0.0030000000003782687,0.730845120707766,1.092456085782876,0.750176200844387,0.04385070724246597,45,0.82,0.98,0.15,0.00858413563307822,0.017534048047474538
