profile_name,fold_id,rmse,mae,rank_ic,top5_mean_return,validation_days,validation_rows,prediction_mean,prediction_std,target_mean,target_std,avg_daily_pred_std,avg_daily_target_std,avg_day_rank_ic,negative_day_rank_ic_ratio,avg_volatility_20d,avg_volatility_5d,avg_turnover_rate,avg_turnover_ratio_10d,avg_amplitude_ratio_5d,avg_initial_candidates,avg_after_primary_screen,avg_after_risk_filters,avg_after_secondary_screen,fallback_day_ratio,avg_selected_count,avg_selected_pred_return,avg_selected_target_return,avg_selected_weighted_target_return,avg_selected_volatility_20d,avg_selected_volatility_5d,avg_selected_turnover_rate,train_rows,valid_rows,train_sequence_rows,valid_sequence_rows,train_date_start,train_date_end,valid_date_start,valid_date_end
walk_forward_default,1,0.49697218308142743,0.49472673584932014,-0.0852658926538532,0.0008830771606416338,20,6000,0.49855029582977295,0.02863810397684574,0.00382432078455745,0.034769262878015614,0.02828410128131509,0.03334763471889757,-0.0852658926538532,0.75,0.017506072221953405,0.016092614429510644,1.13744445,-0.00906624864614165,-0.017927496683157584,300.0,180.0,156.05,156.05,0.0,5.0,0.5460966914892197,-0.00182622978529783,-0.001796415344929503,0.00952894160081174,0.007132111381182514,0.887535,137090,6000,131390,6000,2024-01-02,2025-11-25,2025-11-26,2025-12-23
walk_forward_default,2,0.4936339945979498,0.49017168737572314,0.1047285309112302,0.019501492171829986,20,6000,0.4988574981689453,0.033178046345710754,0.008742283105528903,0.05196924749630539,0.03161617992445827,0.04999884096380906,0.1047285309112302,0.15,0.017899382657047026,0.01773704111798699,1.6062402833333331,0.12021615633603326,0.03351811416269945,300.0,180.0,140.65,140.65,0.0,5.0,0.5550134748220443,0.020564282622384335,0.02082938291286092,0.023490958299364515,0.024107837692518924,2.2823749999999996,143090,6000,137390,6000,2024-01-02,2025-12-23,2025-12-24,2026-01-22
walk_forward_default,3,0.518743790361303,0.5154288232603413,0.0542585582446282,0.010105440543871164,20,6000,0.514402449131012,0.030263882130384445,-0.0010263855783883473,0.05005292639943766,0.030032098572701216,0.047649535780264325,0.0542585582446282,0.3,0.022802931994138093,0.02131994554951272,1.5496310666666668,-0.04801795117019615,-0.007454451456272461,300.0,180.0,147.75,147.75,0.0,5.0,0.5817602157592774,0.01773349903683691,0.01781641209353465,0.028724506869561815,0.030306115746846957,2.5417680000000002,149090,6000,143390,6000,2024-01-02,2026-01-22,2026-01-23,2026-02-27
