profile_name,prediction_source,weighting_scheme,sort_strategy,top_k,enable_risk_filters,allow_cash_fallback,max_volatility_20d_pct,max_volatility_5d_pct,turnover_rate_lower_pct,turnover_rate_upper_pct,turnover_ratio_upper_pct,risk_penalty_weight,transaction_cost,max_turnover,rerank_signal_column,rerank_signal_weight,secondary_candidate_size,secondary_screen_mode,periods,cumulative_return_before_cost,cumulative_return_after_cost,mean_period_return_before_cost,mean_period_return_after_cost,return_volatility_before_cost,return_volatility_after_cost,max_drawdown_before_cost,max_drawdown_after_cost,sharpe_before_cost,sharpe_after_cost,win_rate_before_cost,win_rate_after_cost,avg_selected_count,avg_signal_count,avg_cash_weight,avg_turnover,avg_desired_turnover,avg_execution_strength,total_transaction_cost
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.87,0.95,0.03,0.97,0.95,0.1,0.001,0.8,,0.0,15,quality_layer,60,0.2250914535637092,0.1687648410839777,0.0034429502284705885,0.0026562444992604844,0.010426250317201473,0.010432829474325774,-0.03759895452665962,-0.04300496661205655,2.381246029963561,1.8359785839156115,0.48333333333333334,0.4666666666666667,5.0,5.0,0.0033333333337014254,0.7867057292101044,1.4110399979330304,0.5894803458527496,0.04720234375260626
