profile_name,date,selected_count,signal_count,cash_weight,gross_return,transaction_cost,net_return,turnover,desired_turnover,execution_strength,net_value_before_cost,net_value_after_cost,selected_stock_ids,selected_weights,target_weights,selected_pred_returns,selected_target_returns,max_single_weight,top2_weight_sum,max_single_contribution_share,filter_initial_candidates,filter_after_primary_screen,filter_after_risk_filters,filter_after_secondary_screen,filter_secondary_quality_filter_count,filter_fallback_used,drawdown_before_cost,drawdown_after_cost
lstm_sl20_same_protocol,2025-12-10,5,5,0.10000000000000009,-0.010047188194717574,0.0009999999999999998,-0.011047188194717573,0.9999999999999998,1.08,0.9259259259259258,1.0997305965889268,1.0898956134086752,"600027,601059,002236,600741,601995","0.180000,0.166667,0.166667,0.180000,0.166667","0.180000,0.180000,0.180000,0.180000,0.180000","0.578011,0.582398,0.562432,0.574804,0.581430","-0.003824,0.000000,-0.045789,-0.009596,0.000000",0.18,0.36,0.7595736040239404,300,180,161,161,161,False,-0.010047188194717616,-0.012636953868287004
lstm_sl20_same_protocol,2025-12-11,5,5,0.09999999999999998,-0.00543711189748443,0.001,-0.00643711189748443,1.0,1.7999999999999998,0.5555555555555556,1.0937512382781855,1.0828798333885863,"300347,600584,002459,002049,600460","0.100000,0.100000,0.100000,0.100000,0.100000","0.180000,0.180000,0.180000,0.180000,0.180000","0.569927,0.569461,0.565010,0.565825,0.565284","0.010282,-0.022515,-0.005381,-0.020258,-0.016499",0.1,0.2,0.3004592082434587,300,180,167,167,167,False,-0.015429672405732231,-0.0189927202796778
lstm_sl20_same_protocol,2025-12-12,5,5,0.09999999999999998,-0.014817370239241892,0.001,-0.01581737023924189,1.0,1.2,0.8333333333333334,1.0775447212309883,1.0657515221392704,"002459,600460,600150,300014,600584","0.166667,0.166667,0.150000,0.150000,0.166667","0.180000,0.180000,0.180000,0.180000,0.180000","0.555494,0.557857,0.557423,0.548396,0.550090","-0.005396,-0.007543,-0.043083,-0.025789,-0.013980",0.16666666666666669,0.33333333333333337,0.4361425301180055,300,180,160,160,160,False,-0.030018415476268157,-0.034509675630405745
lstm_sl20_same_protocol,2025-12-15,5,5,0.09999999999999998,0.0010533628705394222,0.0010000000000000002,5.3362870539421957e-05,1.0000000000000002,1.4666666666666666,0.6818181818181819,1.0786797668316788,1.0658083936997735,"300014,300316,300124,002049,600276","0.170455,0.122727,0.122727,0.128030,0.122727","0.180000,0.180000,0.180000,0.180000,0.180000","0.593964,0.567672,0.581843,0.571818,0.571676","-0.004783,0.009233,0.000975,0.013711,-0.009286",0.17045454545454544,0.29848484848484846,0.35369875727530303,300,180,153,153,153,False,-0.028996672890023945,-0.03445815429521926
lstm_sl20_same_protocol,2025-12-16,5,5,0.10000000000000009,0.027061417900367982,0.001,0.02606141790036798,1.0,1.2575757575757576,0.7951807228915663,1.1078703707825823,1.0935848716497032,"601899,600482,600150,300014,002459","0.143133,0.143133,0.152908,0.178045,0.153994","0.180000,0.180000,0.180000,0.180000,0.180000","0.585448,0.582176,0.579182,0.579936,0.567294","0.082160,0.043456,0.015300,0.010095,0.032110",0.1780449069003286,0.33203906535231836,0.43456055925322734,300,180,151,151,151,False,-0.002719946072453183,-0.009294764754014473
lstm_sl20_same_protocol,2025-12-17,5,5,0.10000000000000009,0.008441234877353397,0.001,0.007441234877353397,1.0,1.511997079225995,0.6613769389765681,1.1172221647960188,1.101722493537969,"600795,003816,601899,600027,600023","0.119048,0.119048,0.167516,0.119342,0.119048","0.180000,0.180000,0.180000,0.180000,0.180000","0.575354,0.579257,0.558810,0.569470,0.580930","-0.003373,0.000000,0.055465,-0.005703,0.001949",0.1675158244972084,0.28685791333965577,0.8760811024969751,300,180,164,164,164,False,0.0,-0.0019226944043253535
lstm_sl20_same_protocol,2025-12-18,5,5,0.10000000000000009,0.002887824503733335,0.0009999999999999998,0.0018878245037333354,0.9999999999999999,1.2268726529740186,0.8150805200327315,1.1204485063396308,1.1038023522575842,"601899,601689,000725,003816,688111","0.177691,0.146714,0.146714,0.168729,0.146714","0.180000,0.180000,0.180000,0.180000,0.180000","0.560343,0.558002,0.570767,0.583227,0.551376","0.037289,0.003188,-0.016990,0.000000,-0.011677",0.17769143275820365,0.34642019269531565,0.5863851959948352,300,180,162,162,162,False,0.0,-3.8499610201747636e-05
lstm_sl20_same_protocol,2025-12-19,5,5,0.10000000000000009,-0.013682404402468104,0.001,-0.014682404402468104,1.0,1.2131420255764334,0.8243057934827067,1.1051180767637505,1.0875958797413428,"688111,000100,600803,000725,000651","0.174152,0.148375,0.148375,0.174152,0.148375","0.180000,0.180000,0.180000,0.180000,0.180000","0.567980,0.561986,0.568781,0.575744,0.577086","0.000000,-0.026201,-0.051085,-0.007335,-0.006320",0.17415192936556084,0.3483038587311217,0.5539770275974129,300,180,158,158,158,False,-0.013682404402468151,-0.014720338745823569
lstm_sl20_same_protocol,2025-12-22,5,5,0.09999999999999998,-0.0014919083871306818,0.001,-0.002491908387130682,1.0,1.5032499143462255,0.6652253829895659,1.103469341836257,1.0848856904468065,"000100,601211,000001,300628,600999","0.169413,0.119741,0.119741,0.119741,0.119741","0.180000,0.180000,0.180000,0.180000,0.180000","0.560240,0.563755,0.578527,0.572355,0.576859","-0.008909,-0.003844,0.001736,0.005233,-0.002980",0.16941276707439978,0.28915333601252163,0.4774865902075723,300,180,160,160,160,False,-0.015153899895714806,-0.017175565397372083
lstm_sl20_same_protocol,2025-12-23,5,5,0.10000000000000009,5.350998627216624e-05,0.0009999999999999998,-0.0009464900137278336,0.9999999999999999,1.4611744658512005,0.684380971178178,1.1035283884655904,1.0838588569747625,"600803,300628,600887,300999,601117","0.138866,0.160981,0.123189,0.123189,0.123189","0.180000,0.180000,0.180000,0.180000,0.180000","0.567365,0.577485,0.567236,0.564894,0.565080","0.003375,0.003860,-0.001736,-0.002762,-0.003916",0.16098097689089447,0.2998470426381836,0.29218944415140197,300,180,164,164,164,False,-0.015101200794417902,-0.018105798909971105
