profile_name,date,selected_count,signal_count,cash_weight,gross_return,transaction_cost,net_return,turnover,desired_turnover,execution_strength,net_value_before_cost,net_value_after_cost,selected_stock_ids,selected_weights,target_weights,selected_pred_returns,selected_target_returns,filter_initial_candidates,filter_after_primary_screen,filter_after_risk_filters,filter_fallback_used,drawdown_before_cost,drawdown_after_cost
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-26,5,5,0.19999999999999996,0.00880011191387868,0.0008,0.00800011191387868,0.8,1.0,0.8,1.0088001119138787,1.0080001119138786,"600941,600803,601728,600050,601186","0.162213,0.160591,0.160025,0.159554,0.157617","0.202766,0.200739,0.200031,0.199443,0.197021","0.548595,0.543108,0.541194,0.539602,0.533050","-0.011328,0.039656,0.019034,0.000000,0.007762",300,40,32,False,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-27,5,5,0.008448329368686114,0.0052869948154444955,0.0008,0.004486994815444495,0.8,0.8352837616747156,0.9577583531565694,1.0141336328753874,1.0125230031900037,"600803,600941,601838,600050,600036","0.202129,0.200925,0.188831,0.196900,0.189349","0.203961,0.202633,0.197159,0.198547,0.197700","0.552016,0.548422,0.533608,0.537364,0.535071","0.034128,-0.012588,0.011786,-0.005525,-0.001160",300,40,33,False,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-28,5,5,0.002733797551250583,-0.005430292191161387,0.0008,-0.006230292191161387,0.8,1.182715174378353,0.67640968622939,1.00862659092799,1.0062146890298578,"600803,300347,688012,601728,600941","0.204624,0.138250,0.134682,0.134190,0.197276","0.205817,0.204388,0.199113,0.195152,0.195530","0.559040,0.555157,0.540830,0.530072,0.531097","-0.011014,-0.041569,0.018676,0.007299,-0.004686",300,40,30,False,-0.005430292191161534,-0.006230292191161335
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-01,5,5,0.0010748663461649377,-0.01712938612076024,0.0008000000000000001,-0.017929386120760237,0.8000000000000002,1.3183416131397319,0.6068229903588787,0.9913494366003183,0.9881738773498607,"600803,300347,000651,600515,601012","0.202554,0.177495,0.120650,0.120268,0.120666","0.201213,0.202924,0.198822,0.198193,0.198849","0.546989,0.551641,0.540491,0.538781,0.540563","-0.026661,-0.018178,0.000734,-0.035928,-0.035389",300,40,26,False,-0.022466660740230848,-0.024047972997581102
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-02,5,5,0.0003912879116397816,0.0005427419908800336,0.0008000000000000001,-0.0002572580091199665,0.8000000000000002,1.2579289127652666,0.6359659849469431,0.9918874835671966,0.9879196617055093,"601012,688012,002074,600803,600690","0.174302,0.148139,0.127261,0.198944,0.124259","0.205004,0.202625,0.200107,0.196878,0.195386","0.555746,0.549296,0.542469,0.533718,0.529673","-0.013115,0.045554,0.007499,-0.010570,-0.022302",300,40,20,False,-0.021936112349529302,-0.02429904447304443
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-03,5,5,9.641529265613791e-05,0.005600647785807287,0.0008,0.004800647785807286,0.8,1.061578149883388,0.7535950133184997,0.9974426960058072,0.9926623160420314,"688012,002459,002493,002074,600803","0.188419,0.156119,0.148038,0.182972,0.194928","0.201589,0.207166,0.196442,0.201188,0.193615","0.554370,0.569706,0.540218,0.553268,0.532442","0.062720,0.000000,-0.028689,0.031135,-0.039331",300,40,22,False,-0.016458321002781662,-0.019615047841283872
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-04,5,5,3.8762850342322075e-05,-0.002600370211065145,0.0008,-0.0034003702110651447,0.8,1.3378832019796376,0.5979595220391861,0.9948489757318691,0.9892868966729151,"000630,002493,600104,601111,002074","0.118737,0.183004,0.118716,0.118531,0.192051","0.198571,0.206514,0.198535,0.198226,0.198155","0.541372,0.563026,0.541273,0.540430,0.540237","-0.012478,-0.016649,-0.006502,-0.013189,0.022199",300,40,22,False,-0.01901589348618704,-0.02294871962798084
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-05,5,5,1.642419856939803e-05,-0.01577684313289299,0.0008,-0.01657684313289299,0.8,1.3881894300991693,0.5762902257099377,0.9791533995008282,0.9728876429733417,"601877,002493,601111,601298,000651","0.116661,0.192285,0.165873,0.115295,0.115784","0.202434,0.199109,0.200680,0.200064,0.197713","0.545032,0.536081,0.540310,0.538652,0.532322","-0.014804,-0.049898,-0.021713,-0.003472,-0.003914",300,40,32,False,-0.03449272585051655,-0.03914514543549996
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-08,5,5,8.550621743985687e-06,0.011541919526994826,0.0008,0.010741919526994825,0.8,1.6687915983608654,0.4793887989283879,0.9904547092424502,0.9833383237429691,"600522,601298,601456,600741,600104","0.096515,0.156138,0.095547,0.095580,0.121821","0.201329,0.200493,0.199309,0.199378,0.199491","0.542517,0.540265,0.537075,0.537261,0.537564","0.041617,0.012821,0.017013,0.008101,0.025641",300,40,31,False,-0.023348918589555123,-0.028823719910645695
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-09,5,5,3.979795261899177e-06,0.005072852839287538,0.0008,0.004272852839287538,0.8,1.4965559121518983,0.5345607160441335,0.9954791402264165,0.9875399836915545,"000538,601298,600741,000725,601816","0.107179,0.179840,0.151945,0.106529,0.106228","0.200498,0.200476,0.201022,0.199283,0.198720","0.536956,0.536897,0.538359,0.533700,0.532194","0.003956,0.019837,0.018936,-0.007194,-0.009690",300,40,36,False,-0.018394511378228895,-0.02467402658481721
