rmse,mae,rank_ic,top5_mean_return,fold_id,train_rows,valid_rows,train_sequence_rows,valid_sequence_rows,train_date_start,train_date_end,valid_date_start,valid_date_end
0.5048204915251895,0.503049851247322,-0.041541597518743575,0.006961831543061142,1,137090,6000,134390,6000,2024-01-02,2025-11-25,2025-11-26,2025-12-23
0.5285633850325988,0.5248084979952489,0.1139600972817176,0.024853672687173735,2,143090,6000,140390,6000,2024-01-02,2025-12-23,2025-12-24,2026-01-22
0.49700664158139857,0.4934475882429623,0.0746698630475201,0.017734997148766158,3,149090,6000,146390,6000,2024-01-02,2026-01-22,2026-01-23,2026-02-27
