profile_name,prediction_source,weighting_scheme,sort_strategy,top_k,enable_risk_filters,allow_cash_fallback,max_volatility_20d_pct,max_volatility_5d_pct,turnover_rate_lower_pct,turnover_rate_upper_pct,turnover_ratio_upper_pct,risk_penalty_weight,transaction_cost,max_turnover,rerank_signal_column,rerank_signal_weight,secondary_candidate_size,periods,cumulative_return_before_cost,cumulative_return_after_cost,mean_period_return_before_cost,mean_period_return_after_cost,return_volatility_before_cost,return_volatility_after_cost,max_drawdown_before_cost,max_drawdown_after_cost,sharpe_before_cost,sharpe_after_cost,win_rate_before_cost,win_rate_after_cost,avg_selected_count,avg_signal_count,avg_cash_weight,avg_turnover,avg_desired_turnover,avg_execution_strength,total_transaction_cost
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,replay_walk_forward_predictions,pred,risk_adjusted,5,True,False,0.88,0.96,0.03,0.97,0.95,0.1,0.001,0.8,,0.0,0,60,0.88641906647339,0.8065881815522435,0.01090610552484884,0.010178519192915073,0.02362463890717975,0.02363738359009046,-0.0519722973927248,-0.058821157169028915,3.3289416900685924,3.1051806320675097,0.6,0.6,5.0,5.0,0.003333333333550705,0.7275863319337653,1.0528192217910954,0.7672747078435538,0.04365517991602595
