profile_name,date,selected_count,signal_count,cash_weight,gross_return,transaction_cost,net_return,turnover,desired_turnover,execution_strength,net_value_before_cost,net_value_after_cost,selected_stock_ids,selected_weights,target_weights,selected_pred_returns,selected_target_returns,filter_initial_candidates,filter_after_primary_screen,filter_after_risk_filters,filter_fallback_used,drawdown_before_cost,drawdown_after_cost
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-26,5,5,0.19999999999999996,0.00880011191387868,0.0008,0.00800011191387868,0.8,1.0,0.8,1.0088001119138787,1.0080001119138786,"600941,600803,601728,600050,601186","0.162213,0.160591,0.160025,0.159554,0.157617","0.202766,0.200739,0.200031,0.199443,0.197021","0.548595,0.543108,0.541194,0.539602,0.533050","-0.011328,0.039656,0.019034,0.000000,0.007762",300,40,32,False,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-27,5,5,0.008448329368686114,0.0052869948154444955,0.0008,0.004486994815444495,0.8,0.8352837616747156,0.9577583531565694,1.0141336328753874,1.0125230031900037,"600803,600941,601838,600050,600036","0.202129,0.200925,0.188831,0.196900,0.189349","0.203961,0.202633,0.197159,0.198547,0.197700","0.552016,0.548422,0.533608,0.537364,0.535071","0.034128,-0.012588,0.011786,-0.005525,-0.001160",300,40,33,False,0.0,0.0
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-28,5,5,0.004153773709046349,-0.002650172932925834,0.0008000000000000001,-0.0034501729329258343,0.8000000000000002,1.5737748047992048,0.5083319402244915,1.0114460033711714,1.0090296237304328,"600803,300347,688012,601728,000651","0.204026,0.103919,0.101237,0.102547,0.099308","0.205861,0.204431,0.199155,0.195194,0.195360","0.559040,0.555157,0.540830,0.530072,0.530523","-0.011014,-0.041569,0.018676,0.007299,0.012865",300,40,30,False,-0.0026501729329256873,-0.0034501729329257103
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-01,5,5,0.0013541888292047943,-0.017910873986548472,0.0008,-0.01871087398654847,0.8,1.1869684649194376,0.6739858923331193,0.9933301214605923,0.9901497975921183,"600803,300347,000651,600515,601012","0.202130,0.170647,0.166379,0.133579,0.134021","0.201213,0.202924,0.198822,0.198193,0.198849","0.546989,0.551641,0.540491,0.538781,0.540563","-0.026661,-0.018178,0.000734,-0.035928,-0.035389",300,40,26,False,-0.020513580006029986,-0.022096491168494437
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-02,5,5,0.0005017186167917131,0.00012398633842950878,0.0008000000000000001,-0.0006760136615704914,0.8000000000000002,1.2708374411079404,0.6295061619388116,0.9934532808252039,0.9894804428019448,"601012,688012,600690,002074,600803","0.178705,0.139782,0.122997,0.125968,0.198824","0.205004,0.202625,0.195386,0.200107,0.196878","0.555746,0.549296,0.529673,0.542469,0.533718","-0.013115,0.045554,-0.022302,0.007499,-0.010570",300,40,20,False,-0.02039213707127352,-0.022757567300162207
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-03,5,5,0.0001303395704540522,0.00545219057485679,0.0008,0.004652190574856789,0.8,1.0807688193278793,0.7402138049259351,0.9988697774394797,0.9940836943919532,"688012,002493,002459,002074,600803","0.185532,0.145409,0.153347,0.181647,0.194968","0.201589,0.196442,0.207166,0.201188,0.193615","0.554370,0.540218,0.569706,0.553268,0.532442","0.062720,-0.028689,0.000000,0.031135,-0.039331",300,40,22,False,-0.015051128313957829,-0.01821124926540585
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-04,5,5,5.285776397789821e-05,-0.0025699932105162993,0.0007999999999999999,-0.0033699932105162992,0.7999999999999999,1.3457566505653358,0.5944611157328703,0.9963026888932702,0.9907336390911673,"000630,600104,002493,601111,002074","0.118043,0.118021,0.181733,0.117837,0.191460","0.198571,0.198535,0.206514,0.198226,0.198155","0.541372,0.541273,0.563026,0.540430,0.540237","-0.012478,-0.006502,-0.016649,-0.013189,0.022199",300,40,22,False,-0.0175824402268967,-0.021519870689542753
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-05,5,5,2.26706941776067e-05,-0.013613501362227753,0.0008,-0.014413501362227753,0.8,1.4008054263650074,0.5711000149934773,0.9827395208808306,0.9764536984345219,"601877,002493,601111,601298,601066","0.115653,0.191699,0.165192,0.114299,0.112743","0.202509,0.199184,0.200755,0.200139,0.197413","0.545032,0.536081,0.540310,0.538652,0.531316","-0.014804,-0.049898,-0.021713,-0.003472,0.014615",300,40,32,False,-0.030956583015144257,-0.03562319536627179
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-08,5,5,1.1811392834015777e-05,0.011532436014484195,0.0008,0.010732436014484195,0.8,1.6701401653887342,0.4790017128974296,0.9940729015242936,0.9869334252740769,"600522,601298,601456,600741,600104","0.096437,0.155586,0.095469,0.095503,0.121929","0.201329,0.200493,0.199309,0.199378,0.199491","0.542517,0.540265,0.537075,0.537261,0.537564","0.041617,0.012821,0.017013,0.008101,0.025641",300,40,31,False,-0.019781151813509368,-0.025273083016687514
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-12-09,5,5,5.502774629628782e-06,0.005066934359644335,0.0008,0.004266934359644334,0.8,1.497810449295501,0.5341129782986106,0.9991098036650184,0.9911446054170604,"601298,000538,600741,000725,601816","0.179563,0.107089,0.151862,0.106439,0.106139","0.200476,0.200498,0.201022,0.199283,0.198720","0.536897,0.536956,0.538359,0.533700,0.532194","0.019837,0.003956,0.018936,-0.007194,-0.009690",300,40,36,False,-0.014814447251662144,-0.021113987243341237
